season,team,plays,avg_epa,median_epa,success_rate,explosive_plays,explosive_rate,total_yards,early_down_epa,late_down_epa,third_down_sr,fourth_down_sr,red_zone_epa,pass_epa_per_play,rush_epa_per_play,turnover_epa,avg_start_yardline_100
2025,NYG,429.0,-0.054089054465293884,-0.1663368195295334,0.5,0.0,0.0,1605.0,-0.1226806789636612,-0.0006791517953388393,0.46666666865348816,0.5555555820465088,-0.49158936738967896,,,-31.26935386657715,45.76359176635742
2025,NYJ,408.0,0.0107142124325037,0.024520419538021088,0.559808611869812,0.0,0.0,1586.0,-0.015689995139837265,0.0732112005352974,0.4444444477558136,0.5714285969734192,0.15206047892570496,,,-23.497413635253906,46.950618743896484
2025,PHI,398.0,0.018260560929775238,-0.0783524215221405,0.44565218687057495,0.0,0.0,1308.0,-0.030194642022252083,0.12447488307952881,0.25925925374031067,0.44999998807907104,0.3195304572582245,,,-0.9843047857284546,51.349613189697266
2025,PIT,290.0,0.042495835572481155,0.0,0.6421052813529968,0.0,0.0,1056.0,0.06661571562290192,0.011948809027671814,0.4000000059604645,0.4285714328289032,0.1030716747045517,,,2.2903032302856445,45.485816955566406
2025,SEA,381.0,0.08536035567522049,0.03463964909315109,0.5597826242446899,0.0,0.0,1792.0,0.05968848243355751,0.08084633201360703,0.6666666865348816,0.4000000059604645,0.1833149790763855,,,-10.012314796447754,44.38337707519531
2025,SF,441.0,0.01184337679296732,0.004170759115368128,0.5145630836486816,0.0,0.0,1881.0,-0.06519190222024918,0.13719983398914337,0.53125,0.5625,-0.07003992795944214,,,-16.633468627929688,44.823665618896484
2025,TB,432.0,0.03251408785581589,-0.0637664869427681,0.484375,0.0,0.0,1771.0,0.09155678004026413,-0.10546761751174927,0.48148149251937866,0.6428571343421936,-0.05933142080903053,,,-12.222715377807617,47.81367874145508
2025,TEN,399.0,-0.1345953643321991,-0.187312513589859,0.4444444477558136,0.0,0.0,1169.0,-0.18137937784194946,-0.13998378813266754,0.38461539149284363,0.29411765933036804,0.1665232628583908,,,-8.305323600769043,51.106597900390625
2025,WAS,395.0,0.10933377593755722,0.023804515600204468,0.6000000238418579,0.0,0.0,1749.0,0.10656557232141495,-0.00871056318283081,0.2857142984867096,0.75,0.20777025818824768,,,-10.615365028381348,46.283504486083984
2025,,766.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,50.0
