season,team,plays_allowed,avg_epa_allowed,median_epa_allowed,success_rate_allowed,explosive_allowed,explosive_rate_allowed,yards_allowed,early_down_epa_allowed,late_down_epa_allowed,third_down_sr_allowed,fourth_down_sr_allowed,red_zone_epa_allowed,pass_epa_per_play_allowed,rush_epa_per_play_allowed,turnover_epa_forced,avg_start_yardline_100_faced
2025,NYG,449.0,0.04506997764110565,-0.07029998302459717,0.48663100600242615,0.0,0.0,1888.0,0.07079125940799713,-0.013898223638534546,0.4545454680919647,0.6666666865348816,0.0899612307548523,,,-15.032075881958008,50.34772872924805
2025,NYJ,417.0,0.1472349762916565,-0.04502138867974281,0.5163043737411499,0.0,0.0,1737.0,0.11170075088739395,0.18563318252563477,0.42307692766189575,0.5384615659713745,0.14871948957443237,,,-1.3149125576019287,44.98765563964844
2025,PHI,413.0,-0.019512202590703964,-0.002842085901647806,0.4711538553237915,0.0,0.0,1693.0,0.042656734585762024,-0.19039489328861237,0.375,0.5714285969734192,-0.31853896379470825,,,-12.222715377807617,47.47407531738281
2025,PIT,336.0,0.03906404972076416,0.0,0.5289255976676941,0.0,0.0,1532.0,-0.03166140615940094,0.23829661309719086,0.2666666805744171,0.699999988079071,-0.09392936527729034,,,-13.138104438781738,47.64156723022461
2025,SEA,425.0,-0.031281936913728714,-0.04641047865152359,0.5135135054588318,0.0,0.0,1618.0,0.008489958010613918,-0.1033288836479187,0.4642857015132904,0.9166666865348816,-0.016226021572947502,,,-4.283207416534424,46.56220245361328
2025,SF,408.0,-0.023008281365036964,0.0,0.5699481964111328,0.0,0.0,1578.0,-0.01060598623007536,-0.14707376062870026,0.4137931168079376,0.5,0.02706700749695301,,,-12.019813537597656,48.19355010986328
2025,TB,393.0,0.02529238909482956,0.0,0.5474860072135925,0.0,0.0,1554.0,0.07576634734869003,-0.170869380235672,0.5,0.38461539149284363,0.11118720471858978,,,-10.254643440246582,45.68134689331055
2025,TEN,414.0,0.060245949774980545,-0.03669825941324234,0.4568527936935425,0.0,0.0,1834.0,0.038567185401916504,0.07446103543043137,0.42424243688583374,0.529411792755127,0.036679454147815704,,,-6.476373672485352,46.09629440307617
2025,WAS,420.0,0.008171136491000652,-0.2081899642944336,0.4894736707210541,0.0,0.0,1762.0,-0.010009394027292728,0.008134487085044384,0.5714285969734192,0.692307710647583,-0.0030791228637099266,,,-16.599281311035156,48.4393196105957
2025,,766.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,50.0
