season,week,team,avg_start_yardline_100_faced,avg_start_yardline_100_off,def_epa_per_play_allowed,def_median_epa_allowed,drive_momentum_3plus,drives__drives_def,drives__drives_off,drives__fg_rate_def,drives__fg_rate_off,drives__hidden_yards_per_drive_def,drives__hidden_yards_per_drive_off,drives__plays_per_drive_def,drives__plays_per_drive_off,drives__ppd_basic_def,drives__ppd_basic_off,drives__ppd_points_def,drives__ppd_points_off,drives__punt_rate_def,drives__punt_rate_off,drives__redzone_drive_rate_def,drives__redzone_drive_rate_off,drives__score_rate_def,drives__score_rate_off,drives__start_own_yardline_avg_def,drives__start_own_yardline_avg_off,drives__start_yardline_100_avg_def,drives__start_yardline_100_avg_off,drives__td_rate_def,drives__td_rate_off,drives__turnover_rate_def,drives__turnover_rate_off,drives__yds_per_drive_def,drives__yds_per_drive_off,drives_total,drives_with_3plus,early_down_epa_allowed,early_down_epa_off,explosive_plays_allowed,explosive_plays_off,explosive_rate_allowed,explosive_rate_off,field_flip_eff,field_pos_advantage,fourth_down_sr_allowed,fourth_down_sr_off,game_rhythm_q4,late_down_epa_allowed,late_down_epa_off,net_early_down_epa,net_epa,net_explosive_rate,net_fourth_down_sr,net_late_down_epa,net_red_zone_epa,net_third_down_sr,neutral_pass_rate,neutral_plays,off_epa_per_play,off_median_epa,pass_epa_per_play_allowed,pass_epa_per_play_off,pass_rush_delta_off,play_call_entropy_neutral,plays_def,plays_off,punts_tracked,rank_net_epa,red_zone_epa_allowed,red_zone_epa_off,rush_epa_per_play_allowed,rush_epa_per_play_off,success_rate_allowed,success_rate_off,third_down_sr_allowed,third_down_sr_off,total_yards_off,turnover_epa_forced,turnover_epa_net,turnover_epa_off,yards_allowed
2025,1,SF,,,,,,13.0,15.0,0.15,0.07,0.88,0.88,5.15,6.0,1.0,1.13,1.0,1.13,0.38,0.13,0.23,0.53,0.23,0.2,37.92,38.8,62.08,61.2,0.08,0.13,0.15,0.13,17.69,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,SF,,,,,,24.0,32.0,0.08,0.09,7.38,7.38,6.44,5.59,1.45,1.36,1.45,1.36,0.37,0.18,0.25,0.38,0.25,0.25,33.55,40.93,66.45,59.07,0.17,0.15,0.12,0.1,22.8,22.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,3,SF,,,,,,37.0,45.0,0.1,0.14,5.35,5.35,6.45,5.73,1.3,1.32,1.3,1.32,0.38,0.2,0.27,0.36,0.24,0.27,33.21,38.56,66.79,61.44,0.14,0.13,0.08,0.09,21.87,24.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,SF,,,,,,53.0,58.0,0.11,0.14,1.95,1.95,6.23,5.81,1.29,1.51,1.29,1.51,0.36,0.19,0.28,0.37,0.25,0.3,36.24,38.19,63.76,61.81,0.14,0.15,0.08,0.14,21.48,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,5,SF,,,,,,65.0,77.0,0.1,0.16,2.13,2.13,6.36,5.77,1.43,1.48,1.43,1.48,0.32,0.19,0.31,0.36,0.26,0.3,35.85,37.97,64.15,62.03,0.16,0.14,0.09,0.12,24.78,24.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,SF,48.05307769775391,45.07930374145508,0.0031188752036541,0.0109071917831897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0321154072880744,-0.0418155491352081,0.0,0.0,0.0,0.0,,2.9737739562988352,0.52173912525177,0.6000000238418579,,-0.1453617513179779,0.0759463831782341,-0.07393095642328251,0.009348543593659999,0.0,0.07826089859008789,0.221308134496212,-0.1402264088392257,0.08441558480262762,,,0.0124674187973141,0.0002716729359235,,0.0,0.0,,477.0,529.0,,16.0,0.0756053030490875,-0.0646211057901382,,0.0,0.5042194128036499,0.5,0.4155844151973724,0.5,2244.0,-30.70788955688477,-14.43022537231445,-45.13811492919922,1930.0
