season,week,home,away,home.def_auto_fd_allowed_pg_off,away.def_auto_fd_allowed_pg_off,home.def_dpi_yds_pg_off,away.def_dpi_yds_pg_off,home.epa_avg_h1_off,away.epa_avg_h1_off,home.epa_avg_h2_off,away.epa_avg_h2_off,home.epa_h1_off,away.epa_h1_off,home.epa_h2_off,away.epa_h2_off,home.fg_drives_off,away.fg_drives_off,home.games_off,away.games_off,home.pen_per_100_plays_w_off,away.pen_per_100_plays_w_off,home.penalties_pg_off,away.penalties_pg_off,home.penalty_yds_pg_off,away.penalty_yds_pg_off,home.plays_h1_off,away.plays_h1_off,home.plays_h2_off,away.plays_h2_off,home.plays_off,away.plays_off,home.ppd_basic_sum_off,away.ppd_basic_sum_off,home.ppd_true_sum_off,away.ppd_true_sum_off,home.presnap_pen_rate_w_off,away.presnap_pen_rate_w_off,home.punt_drives_off,away.punt_drives_off,home.rz_drives_off,away.rz_drives_off,home.rz_pen_rate_w_off,away.rz_pen_rate_w_off,home.score_drives_off,away.score_drives_off,home.sr_h1_off,away.sr_h1_off,home.sr_h2_off,away.sr_h2_off,home.success_rate_h1_off,away.success_rate_h1_off,home.success_rate_h2_off,away.success_rate_h2_off,home.td_drives_off,away.td_drives_off,home.third_fourth_pen_pg_off,away.third_fourth_pen_pg_off,home.to_drives_off,away.to_drives_off,home.yds_off,away.yds_off,home.def_auto_fd_allowed_pg_def,away.def_auto_fd_allowed_pg_def,home.def_dpi_yds_pg_def,away.def_dpi_yds_pg_def,home.epa_avg_h1_def,away.epa_avg_h1_def,home.epa_avg_h2_def,away.epa_avg_h2_def,home.epa_h1_def,away.epa_h1_def,home.epa_h2_def,away.epa_h2_def,home.fg_drives_def,away.fg_drives_def,home.games_def,away.games_def,home.pen_per_100_plays_w_def,away.pen_per_100_plays_w_def,home.penalties_pg_def,away.penalties_pg_def,home.penalty_yds_pg_def,away.penalty_yds_pg_def,home.plays_def,away.plays_def,home.plays_h1_def,away.plays_h1_def,home.plays_h2_def,away.plays_h2_def,home.ppd_basic_sum_def,away.ppd_basic_sum_def,home.ppd_true_sum_def,away.ppd_true_sum_def,home.presnap_pen_rate_w_def,away.presnap_pen_rate_w_def,home.punt_drives_def,away.punt_drives_def,home.rz_drives_def,away.rz_drives_def,home.rz_pen_rate_w_def,away.rz_pen_rate_w_def,home.score_drives_def,away.score_drives_def,home.sr_h1_def,away.sr_h1_def,home.sr_h2_def,away.sr_h2_def,home.success_rate_h1_def,away.success_rate_h1_def,home.success_rate_h2_def,away.success_rate_h2_def,home.td_drives_def,away.td_drives_def,home.third_fourth_pen_pg_def,away.third_fourth_pen_pg_def,home.to_drives_def,away.to_drives_def,home.yds_def,away.yds_def,home.avg_start_yardline_100_faced_team,away.avg_start_yardline_100_faced_team,home.avg_start_yardline_100_off_team,away.avg_start_yardline_100_off_team,home.def_auto_fd_allowed_pg_team,away.def_auto_fd_allowed_pg_team,home.def_dpi_yds_pg_team,away.def_dpi_yds_pg_team,home.def_epa_per_play_allowed_delta3_team,away.def_epa_per_play_allowed_delta3_team,home.def_epa_per_play_allowed_roll3_team,away.def_epa_per_play_allowed_roll3_team,home.def_epa_per_play_allowed_team,away.def_epa_per_play_allowed_team,home.def_median_epa_allowed_team,away.def_median_epa_allowed_team,home.early_down_epa_allowed_team,away.early_down_epa_allowed_team,home.early_down_epa_off_team,away.early_down_epa_off_team,home.epa_avg_h1_team,away.epa_avg_h1_team,home.epa_avg_h2_team,away.epa_avg_h2_team,home.epa_h1_team,away.epa_h1_team,home.epa_h2_team,away.epa_h2_team,home.explosive_plays_allowed_team,away.explosive_plays_allowed_team,home.explosive_plays_off_team,away.explosive_plays_off_team,home.explosive_rate_allowed_team,away.explosive_rate_allowed_team,home.explosive_rate_off_team,away.explosive_rate_off_team,home.fg_att_team,away.fg_att_team,home.fg_drives_team,away.fg_drives_team,home.fg_made_team,away.fg_made_team,home.field_pos_advantage_team,away.field_pos_advantage_team,home.fourth_down_sr_allowed_team,away.fourth_down_sr_allowed_team,home.fourth_down_sr_off_team,away.fourth_down_sr_off_team,home.games_team,away.games_team,home.ko_plays_team,away.ko_plays_team,home.late_down_epa_allowed_team,away.late_down_epa_allowed_team,home.late_down_epa_off_team,away.late_down_epa_off_team,home.momentum_3w_team,away.momentum_3w_team,home.net_early_down_epa_team,away.net_early_down_epa_team,home.net_epa_delta3_team,away.net_epa_delta3_team,home.net_epa_roll3_team,away.net_epa_roll3_team,home.net_epa_team,away.net_epa_team,home.net_explosive_rate_team,away.net_explosive_rate_team,home.net_fourth_down_sr_team,away.net_fourth_down_sr_team,home.net_late_down_epa_team,away.net_late_down_epa_team,home.net_red_zone_epa_team,away.net_red_zone_epa_team,home.net_third_down_sr_team,away.net_third_down_sr_team,home.off_epa_per_play_delta3_team,away.off_epa_per_play_delta3_team,home.off_epa_per_play_roll3_team,away.off_epa_per_play_roll3_team,home.off_epa_per_play_team,away.off_epa_per_play_team,home.off_median_epa_team,away.off_median_epa_team,home.pass_epa_per_play_allowed_team,away.pass_epa_per_play_allowed_team,home.pass_epa_per_play_off_team,away.pass_epa_per_play_off_team,home.pass_rush_delta_off_team,away.pass_rush_delta_off_team,home.pen_per_100_plays_w_team,away.pen_per_100_plays_w_team,home.penalties_pg_team,away.penalties_pg_team,home.penalty_yds_pg_team,away.penalty_yds_pg_team,home.plays_def_team,away.plays_def_team,home.plays_h1_team,away.plays_h1_team,home.plays_h2_team,away.plays_h2_team,home.plays_off_team,away.plays_off_team,home.plays_team,away.plays_team,home.pot_per_game_team,away.pot_per_game_team,home.ppd_basic_sum_team,away.ppd_basic_sum_team,home.ppd_true_sum_team,away.ppd_true_sum_team,home.presnap_pen_rate_w_team,away.presnap_pen_rate_w_team,home.punt_drives_team,away.punt_drives_team,home.punt_net_team,away.punt_net_team,home.punt_plays_team,away.punt_plays_team,home.red_zone_epa_allowed_team,away.red_zone_epa_allowed_team,home.red_zone_epa_off_team,away.red_zone_epa_off_team,home.ret_epa_diff_team,away.ret_epa_diff_team,home.ret_plays_team,away.ret_plays_team,home.rush_epa_per_play_allowed_team,away.rush_epa_per_play_allowed_team,home.rush_epa_per_play_off_team,away.rush_epa_per_play_off_team,home.rz_drives_team,away.rz_drives_team,home.rz_pen_rate_w_team,away.rz_pen_rate_w_team,home.score_drives_team,away.score_drives_team,home.sr_h1_team,away.sr_h1_team,home.sr_h2_team,away.sr_h2_team,home.st_score_team,away.st_score_team,home.success_rate_allowed_team,away.success_rate_allowed_team,home.success_rate_h1_team,away.success_rate_h1_team,home.success_rate_h2_team,away.success_rate_h2_team,home.success_rate_off_team,away.success_rate_off_team,home.td_drives_team,away.td_drives_team,home.third_down_sr_allowed_team,away.third_down_sr_allowed_team,home.third_down_sr_off_team,away.third_down_sr_off_team,home.third_fourth_pen_pg_team,away.third_fourth_pen_pg_team,home.to_drives_team,away.to_drives_team,home.total_yards_off_team,away.total_yards_off_team,home.turnover_epa_forced_team,away.turnover_epa_forced_team,home.turnover_epa_net_team,away.turnover_epa_net_team,home.turnover_epa_off_team,away.turnover_epa_off_team,home.xp_att_team,away.xp_att_team,home.xp_made_team,away.xp_made_team,home.yards_allowed_team,away.yards_allowed_team,home.yds_team,away.yds_team,edge.off_vs_def.def_auto_fd_allowed_pg,edge.off_vs_def.def_dpi_yds_pg,edge.off_vs_def.epa_avg_h1,edge.off_vs_def.epa_avg_h2,edge.off_vs_def.epa_h1,edge.off_vs_def.epa_h2,edge.off_vs_def.fg_drives,edge.off_vs_def.games,edge.off_vs_def.pen_per_100_plays_w,edge.off_vs_def.penalties_pg,edge.off_vs_def.penalty_yds_pg,edge.off_vs_def.plays_h1,edge.off_vs_def.plays_h2,edge.off_vs_def.plays,edge.off_vs_def.ppd_basic_sum,edge.off_vs_def.ppd_true_sum,edge.off_vs_def.presnap_pen_rate_w,edge.off_vs_def.punt_drives,edge.off_vs_def.rz_drives,edge.off_vs_def.rz_pen_rate_w,edge.off_vs_def.score_drives,edge.off_vs_def.sr_h1,edge.off_vs_def.sr_h2,edge.off_vs_def.success_rate_h1,edge.off_vs_def.success_rate_h2,edge.off_vs_def.td_drives,edge.off_vs_def.third_fourth_pen_pg,edge.off_vs_def.to_drives,edge.off_vs_def.yds,edge.def_vs_off.def_auto_fd_allowed_pg,edge.def_vs_off.def_dpi_yds_pg,edge.def_vs_off.epa_avg_h1,edge.def_vs_off.epa_avg_h2,edge.def_vs_off.epa_h1,edge.def_vs_off.epa_h2,edge.def_vs_off.fg_drives,edge.def_vs_off.games,edge.def_vs_off.pen_per_100_plays_w,edge.def_vs_off.penalties_pg,edge.def_vs_off.penalty_yds_pg,edge.def_vs_off.plays,edge.def_vs_off.plays_h1,edge.def_vs_off.plays_h2,edge.def_vs_off.ppd_basic_sum,edge.def_vs_off.ppd_true_sum,edge.def_vs_off.presnap_pen_rate_w,edge.def_vs_off.punt_drives,edge.def_vs_off.rz_drives,edge.def_vs_off.rz_pen_rate_w,edge.def_vs_off.score_drives,edge.def_vs_off.sr_h1,edge.def_vs_off.sr_h2,edge.def_vs_off.success_rate_h1,edge.def_vs_off.success_rate_h2,edge.def_vs_off.td_drives,edge.def_vs_off.third_fourth_pen_pg,edge.def_vs_off.to_drives,edge.def_vs_off.yds,edge.team_vs_team.avg_start_yardline_100_faced,edge.team_vs_team.avg_start_yardline_100_off,edge.team_vs_team.def_auto_fd_allowed_pg,edge.team_vs_team.def_dpi_yds_pg,edge.team_vs_team.def_epa_per_play_allowed_delta3,edge.team_vs_team.def_epa_per_play_allowed_roll3,edge.team_vs_team.def_epa_per_play_allowed,edge.team_vs_team.def_median_epa_allowed,edge.team_vs_team.early_down_epa_allowed,edge.team_vs_team.early_down_epa_off,edge.team_vs_team.epa_avg_h1,edge.team_vs_team.epa_avg_h2,edge.team_vs_team.epa_h1,edge.team_vs_team.epa_h2,edge.team_vs_team.explosive_plays_allowed,edge.team_vs_team.explosive_plays_off,edge.team_vs_team.explosive_rate_allowed,edge.team_vs_team.explosive_rate_off,edge.team_vs_team.fg_att,edge.team_vs_team.fg_drives,edge.team_vs_team.fg_made,edge.team_vs_team.field_pos_advantage,edge.team_vs_team.fourth_down_sr_allowed,edge.team_vs_team.fourth_down_sr_off,edge.team_vs_team.games,edge.team_vs_team.ko_plays,edge.team_vs_team.late_down_epa_allowed,edge.team_vs_team.late_down_epa_off,edge.team_vs_team.momentum_3w,edge.team_vs_team.net_early_down_epa,edge.team_vs_team.net_epa_delta3,edge.team_vs_team.net_epa_roll3,edge.team_vs_team.net_epa,edge.team_vs_team.net_explosive_rate,edge.team_vs_team.net_fourth_down_sr,edge.team_vs_team.net_late_down_epa,edge.team_vs_team.net_red_zone_epa,edge.team_vs_team.net_third_down_sr,edge.team_vs_team.off_epa_per_play_delta3,edge.team_vs_team.off_epa_per_play_roll3,edge.team_vs_team.off_epa_per_play,edge.team_vs_team.off_median_epa,edge.team_vs_team.pass_epa_per_play_allowed,edge.team_vs_team.pass_epa_per_play_off,edge.team_vs_team.pass_rush_delta_off,edge.team_vs_team.pen_per_100_plays_w,edge.team_vs_team.penalties_pg,edge.team_vs_team.penalty_yds_pg,edge.team_vs_team.plays_def,edge.team_vs_team.plays_h1,edge.team_vs_team.plays_h2,edge.team_vs_team.plays_off,edge.team_vs_team.plays,edge.team_vs_team.pot_per_game,edge.team_vs_team.ppd_basic_sum,edge.team_vs_team.ppd_true_sum,edge.team_vs_team.presnap_pen_rate_w,edge.team_vs_team.punt_drives,edge.team_vs_team.punt_net,edge.team_vs_team.punt_plays,edge.team_vs_team.red_zone_epa_allowed,edge.team_vs_team.red_zone_epa_off,edge.team_vs_team.ret_epa_diff,edge.team_vs_team.ret_plays,edge.team_vs_team.rush_epa_per_play_allowed,edge.team_vs_team.rush_epa_per_play_off,edge.team_vs_team.rz_drives,edge.team_vs_team.rz_pen_rate_w,edge.team_vs_team.score_drives,edge.team_vs_team.sr_h1,edge.team_vs_team.sr_h2,edge.team_vs_team.st_score,edge.team_vs_team.success_rate_allowed,edge.team_vs_team.success_rate_h1,edge.team_vs_team.success_rate_h2,edge.team_vs_team.success_rate_off,edge.team_vs_team.td_drives,edge.team_vs_team.third_down_sr_allowed,edge.team_vs_team.third_down_sr_off,edge.team_vs_team.third_fourth_pen_pg,edge.team_vs_team.to_drives,edge.team_vs_team.total_yards_off,edge.team_vs_team.turnover_epa_forced,edge.team_vs_team.turnover_epa_net,edge.team_vs_team.turnover_epa_off,edge.team_vs_team.xp_att,edge.team_vs_team.xp_made,edge.team_vs_team.yards_allowed,edge.team_vs_team.yds
2024,10,DET,CHI,1.3529411764705883,1.588235294117647,0.2941176470588235,7.0,0.2607211513066345,-0.05296544787580983,0.01488562129970222,-0.08827505086149057,0.206525638420773,-0.1543599573717189,0.1114397279954129,-0.0518331079899567,1.5,1.375,17.0,17.0,5.754385964912281,8.619481429572529,4.823529411764706,7.235294117647059,58.0,87.52941176470588,30.375,32.375,27.875,31.25,79.375,86.5,31.625,19.875,,,0.0189473684210526,0.035739313244569,3.375,4.625,6.625,3.75,0.0119298245614035,0.012613875262789,5.375,3.625,0.5218375584045315,0.3809687678050533,0.4798723223224777,0.4019222438352779,0.5268158944223853,0.4152136814040741,0.4158386542815422,0.3876603746584463,3.875,2.25,1.6470588235294117,2.9411764705882355,0.625,1.125,369.625,295.125,2.7058823529411766,1.1764705882352942,16.764705882352942,6.470588235294118,0.12426516181779938,-0.028481481605313587,0.12240835777962375,0.24644988154149883,0.0344206965160505,-0.0817928118089745,0.0902791204229783,0.0925577440586623,1.75,2.125,17.0,17.0,9.956709956709958,7.0201643017177,8.117647058823529,5.529411764705882,110.6470588235294,71.58823529411765,84.375,79.25,29.125,29.0,33.875,30.625,19.25,20.375,,,0.0303030303030303,0.0328603435399551,3.625,4.375,3.75,3.75,0.0165945165945165,0.0112023898431665,3.75,4.125,0.5710580606472556,0.5404224182743668,0.6054901261779374,0.5803003551507271,0.5730567105567106,0.5663190168308703,0.6018674385279603,0.6340406611124074,2.0,2.0,2.294117647058824,1.7647058823529411,2.25,2.125,357.375,322.875,49.523582874999995,49.223891249999994,43.76066075,48.589444875,,,,,-0.05378810920000001,0.10258809868,-0.060106395374999975,-0.10428871221666663,-0.0833377515,-0.0706924482,-0.093693342125,-0.129351110875,-0.02804707455000001,-0.08363726975,0.11128507775,-0.044019714375,,,,,,,,,9.5,9.0,9.625,7.25,0.11315616705161152,0.11375000403094847,0.11829301271481807,0.08385537707303267,1.5,1.625,,,0.0,0.0,5.762922124999999,0.6344463750000005,0.39806547619047616,0.6028995310245311,0.621875,0.5303030303030303,1.0,1.0,37.0,38.0,-0.334056947,-0.13872138374999998,0.086836678625,-0.042412567874999994,0.06009681238749999,0.00143373250624999,0.13933215229999996,0.03961755537500001,0.1194514244,-0.009370397480000014,0.17279994837499996,0.06774405663333331,0.20458109824999998,0.03954676432500001,0.005136845663206524,-0.02989462695791577,0.2238095238095238,-0.0725965007215007,0.420893625625,0.09630881587499998,0.48555914452299476,0.37039325534715317,0.0505529193029193,-0.005750499500499523,0.06566331519999999,0.09321770119999997,0.11269355299999995,-0.036544655583333335,0.12124334675000001,-0.031145683874999996,0.036585181375,-0.14446435749999997,-0.17970243935000002,-0.208592324,0.2387437275,-0.06854236499999998,0.17562965199999997,-0.008980589125000014,,,,,,,84.375,79.25,,,,,79.375,86.5,,,5.625,3.6,,,,,,,,,0.0,0.0,3.375,4.625,-0.3536556903272867,-0.3212639782577753,0.13190345419570798,0.04912927708937786,0.0,0.0,0.0,0.0,-0.0181292415,-0.01121685750000001,0.06311407549999999,-0.059561775875,,,,,,,,,,,57.1165766654572,51.760550837260375,0.4579053186386992,0.4354439317965644,,,,,0.5160514577520839,0.43129668112823966,,,0.38164335664335663,0.35263694638694637,0.4321962759462759,0.3468864468864469,,,,,46.203125,36.890625,10.423730925000001,7.789846237499999,-13.801522562499999,-12.1351609375,-3.3777916375,-4.345314699999999,3.875,2.0,0.0,0.0,44.671875,40.359375,,,0.17647058823529416,-6.176470588235294,0.2892026329119481,-0.2315642602417966,0.2883184502297475,0.0188819839367506,-0.625,0.0,-1.2657783368054192,-0.7058823529411766,-13.588235294117652,1.375,-2.75,0.125,11.25,,-0.0139129751189025,-1.0,2.875,0.0007274347182370001,1.25,-0.01858485986983527,-0.10042803282824941,-0.03950312240848497,-0.2182020068308652,1.875,-0.11764705882352944,-1.5,46.75,1.1176470588235297,9.764705882352942,0.1772306096936092,0.21068340864111432,0.1887806538877694,0.142112228412935,0.375,0.0,1.3372285271374285,0.8823529411764701,23.117647058823522,-2.125,-3.25,2.625,-0.625,,-0.005436282941538698,-1.0,0.0,0.003980641331727498,0.125,0.19008929284220233,0.2035678823426595,0.15784302915263648,0.214207063869514,-0.25,-0.6470588235294117,1.125,62.25,0.29969162500000124,-4.8287841249999985,,,-0.15637620788,0.04418231684166666,-0.012645303300000008,0.03565776875000001,0.0555901952,0.155304792125,,,,,0.5,2.375,-0.0005938369793369452,0.0344376356417854,-0.125,,,5.128475749999999,-0.20483405483405492,0.09157196969696968,0.0,-1.0,-0.19533556325,0.1292492465,0.058663079881249997,0.09971459692499995,0.12882182188000002,0.10505589174166664,0.16503433392499997,0.035031472621122293,0.2964060245310245,0.32458480975000004,0.11516588917584158,0.056303418803418825,-0.027554385999999986,0.14923820858333328,0.152389030625,0.18104953887499997,0.028889884649999975,0.3072860925,0.184610241125,,,,5.125,,,-7.125,,2.025,,,,,,-1.25,-0.032391712069511414,0.08277417710633012,,,-0.00691238399999999,0.12267585137499999,,,,,,5.356025828196827,0.022461386842134834,,,0.08475477662384429,,0.029006410256410264,0.08530982905982903,,,9.3125,2.633884687500002,-1.6663616249999986,0.9675230624999993,1.875,,4.3125,
