season,week,home,away,home.drives_off,away.drives_off,home.epa_per_play_off,away.epa_per_play_off,home.fg_drives_off,away.fg_drives_off,home.fg_rate_off,away.fg_rate_off,home.hidden_yards_per_drive_off,away.hidden_yards_per_drive_off,home.plays_per_drive_off,away.plays_per_drive_off,home.ppd_basic_off,away.ppd_basic_off,home.ppd_basic_sum_off,away.ppd_basic_sum_off,home.ppd_points_off,away.ppd_points_off,home.ppd_true_sum_off,away.ppd_true_sum_off,home.punt_drives_off,away.punt_drives_off,home.punt_rate_off,away.punt_rate_off,home.redzone_drive_rate_off,away.redzone_drive_rate_off,home.rz_drives_off,away.rz_drives_off,home.score_drives_off,away.score_drives_off,home.score_rate_off,away.score_rate_off,home.sr_off,away.sr_off,home.start_own_yardline_avg_off,away.start_own_yardline_avg_off,home.start_yardline_100_avg_off,away.start_yardline_100_avg_off,home.successes_off,away.successes_off,home.td_drives_off,away.td_drives_off,home.td_rate_off,away.td_rate_off,home.to_drives_off,away.to_drives_off,home.turnover_rate_off,away.turnover_rate_off,home.yds_off,away.yds_off,home.yds_per_drive_off,away.yds_per_drive_off,home.drives_def,away.drives_def,home.epa_per_play_def,away.epa_per_play_def,home.fg_drives_def,away.fg_drives_def,home.fg_rate_def,away.fg_rate_def,home.hidden_yards_per_drive_def,away.hidden_yards_per_drive_def,home.plays_per_drive_def,away.plays_per_drive_def,home.ppd_basic_def,away.ppd_basic_def,home.ppd_basic_sum_def,away.ppd_basic_sum_def,home.ppd_points_def,away.ppd_points_def,home.ppd_true_sum_def,away.ppd_true_sum_def,home.punt_drives_def,away.punt_drives_def,home.punt_rate_def,away.punt_rate_def,home.redzone_drive_rate_def,away.redzone_drive_rate_def,home.rz_drives_def,away.rz_drives_def,home.score_drives_def,away.score_drives_def,home.score_rate_def,away.score_rate_def,home.sr_def,away.sr_def,home.start_own_yardline_avg_def,away.start_own_yardline_avg_def,home.start_yardline_100_avg_def,away.start_yardline_100_avg_def,home.successes_def,away.successes_def,home.td_drives_def,away.td_drives_def,home.td_rate_def,away.td_rate_def,home.to_drives_def,away.to_drives_def,home.turnover_rate_def,away.turnover_rate_def,home.yds_def,away.yds_def,home.yds_per_drive_def,away.yds_per_drive_def,home.chunk20_allowed_team,away.chunk20_allowed_team,home.chunk20_rate_team,away.chunk20_rate_team,home.conv_rate_team,away.conv_rate_team,home.def_3d_allowed_conv_team,away.def_3d_allowed_conv_team,home.def_3d_allowed_rate_team,away.def_3d_allowed_rate_team,home.def_3d_att_faced_team,away.def_3d_att_faced_team,home.def_3d_avg_togo_faced_team,away.def_3d_avg_togo_faced_team,home.def_3d_epa_allowed_per_play_team,away.def_3d_epa_allowed_per_play_team,home.def_3d_epa_per_play_team,away.def_3d_epa_per_play_team,home.def_3d_pass_rate_faced_team,away.def_3d_pass_rate_faced_team,home.def_3d_sr_allowed_team,away.def_3d_sr_allowed_team,home.def_plays_team,away.def_plays_team,home.drives_team,away.drives_team,home.epa_per_play_team,away.epa_per_play_team,home.expl_pass_allowed_team,away.expl_pass_allowed_team,home.expl_rate_allowed_team,away.expl_rate_allowed_team,home.expl_rush_allowed_team,away.expl_rush_allowed_team,home.expl_total_allowed_team,away.expl_total_allowed_team,home.fg_drives_team,away.fg_drives_team,home.fg_rate_team,away.fg_rate_team,home.games_team,away.games_team,home.hidden_yards_per_drive_team,away.hidden_yards_per_drive_team,home.off_3d_att_team,away.off_3d_att_team,home.off_3d_avg_togo_team,away.off_3d_avg_togo_team,home.off_3d_conv_team,away.off_3d_conv_team,home.off_3d_epa_per_play_team,away.off_3d_epa_per_play_team,home.off_3d_pass_rate_team,away.off_3d_pass_rate_team,home.off_3d_rate_team,away.off_3d_rate_team,home.off_3d_sr_team,away.off_3d_sr_team,home.plays_per_drive_team,away.plays_per_drive_team,home.pot_per_takeaway_team,away.pot_per_takeaway_team,home.pot_points_team,away.pot_points_team,home.ppd_basic_sum_team,away.ppd_basic_sum_team,home.ppd_basic_team,away.ppd_basic_team,home.ppd_points_team,away.ppd_points_team,home.ppd_true_sum_team,away.ppd_true_sum_team,home.punt_drives_team,away.punt_drives_team,home.punt_rate_team,away.punt_rate_team,home.redzone_drive_rate_team,away.redzone_drive_rate_team,home.rz_drives_team,away.rz_drives_team,home.rz_efficiency_allowed_team,away.rz_efficiency_allowed_team,home.rz_efficiency_team,away.rz_efficiency_team,home.rz_empty_allowed_team,away.rz_empty_allowed_team,home.rz_empty_team,away.rz_empty_team,home.rz_fg_allowed_team,away.rz_fg_allowed_team,home.rz_fg_team,away.rz_fg_team,home.rz_td_allowed_team,away.rz_td_allowed_team,home.rz_td_team,away.rz_td_team,home.rz_trips_allowed_team,away.rz_trips_allowed_team,home.rz_trips_team,away.rz_trips_team,home.score_drives_team,away.score_drives_team,home.score_rate_team,away.score_rate_team,home.sr_team,away.sr_team,home.start_own_yardline_avg_team,away.start_own_yardline_avg_team,home.start_yardline_100_avg_team,away.start_yardline_100_avg_team,home.successes_team,away.successes_team,home.takeaways_team,away.takeaways_team,home.td_drives_team,away.td_drives_team,home.td_rate_team,away.td_rate_team,home.to_drives_team,away.to_drives_team,home.turnover_rate_team,away.turnover_rate_team,home.yds_per_drive_team,away.yds_per_drive_team,home.yds_team,away.yds_team,edge.off_vs_def.drives,edge.off_vs_def.epa_per_play,edge.off_vs_def.fg_drives,edge.off_vs_def.fg_rate,edge.off_vs_def.hidden_yards_per_drive,edge.off_vs_def.plays_per_drive,edge.off_vs_def.ppd_basic,edge.off_vs_def.ppd_basic_sum,edge.off_vs_def.ppd_points,edge.off_vs_def.ppd_true_sum,edge.off_vs_def.punt_drives,edge.off_vs_def.punt_rate,edge.off_vs_def.redzone_drive_rate,edge.off_vs_def.rz_drives,edge.off_vs_def.score_drives,edge.off_vs_def.score_rate,edge.off_vs_def.sr,edge.off_vs_def.start_own_yardline_avg,edge.off_vs_def.start_yardline_100_avg,edge.off_vs_def.successes,edge.off_vs_def.td_drives,edge.off_vs_def.td_rate,edge.off_vs_def.to_drives,edge.off_vs_def.turnover_rate,edge.off_vs_def.yds,edge.off_vs_def.yds_per_drive,edge.def_vs_off.drives,edge.def_vs_off.epa_per_play,edge.def_vs_off.fg_drives,edge.def_vs_off.fg_rate,edge.def_vs_off.hidden_yards_per_drive,edge.def_vs_off.plays_per_drive,edge.def_vs_off.ppd_basic,edge.def_vs_off.ppd_basic_sum,edge.def_vs_off.ppd_points,edge.def_vs_off.ppd_true_sum,edge.def_vs_off.punt_drives,edge.def_vs_off.punt_rate,edge.def_vs_off.redzone_drive_rate,edge.def_vs_off.rz_drives,edge.def_vs_off.score_drives,edge.def_vs_off.score_rate,edge.def_vs_off.sr,edge.def_vs_off.start_own_yardline_avg,edge.def_vs_off.start_yardline_100_avg,edge.def_vs_off.successes,edge.def_vs_off.td_drives,edge.def_vs_off.td_rate,edge.def_vs_off.to_drives,edge.def_vs_off.turnover_rate,edge.def_vs_off.yds,edge.def_vs_off.yds_per_drive,edge.team_vs_team.chunk20_allowed,edge.team_vs_team.chunk20_rate,edge.team_vs_team.conv_rate,edge.team_vs_team.def_3d_allowed_conv,edge.team_vs_team.def_3d_allowed_rate,edge.team_vs_team.def_3d_att_faced,edge.team_vs_team.def_3d_avg_togo_faced,edge.team_vs_team.def_3d_epa_allowed_per_play,edge.team_vs_team.def_3d_epa_per_play,edge.team_vs_team.def_3d_pass_rate_faced,edge.team_vs_team.def_3d_sr_allowed,edge.team_vs_team.def_plays,edge.team_vs_team.drives,edge.team_vs_team.epa_per_play,edge.team_vs_team.expl_pass_allowed,edge.team_vs_team.expl_rate_allowed,edge.team_vs_team.expl_rush_allowed,edge.team_vs_team.expl_total_allowed,edge.team_vs_team.fg_drives,edge.team_vs_team.fg_rate,edge.team_vs_team.games,edge.team_vs_team.hidden_yards_per_drive,edge.team_vs_team.off_3d_att,edge.team_vs_team.off_3d_avg_togo,edge.team_vs_team.off_3d_conv,edge.team_vs_team.off_3d_epa_per_play,edge.team_vs_team.off_3d_pass_rate,edge.team_vs_team.off_3d_rate,edge.team_vs_team.off_3d_sr,edge.team_vs_team.plays_per_drive,edge.team_vs_team.pot_per_takeaway,edge.team_vs_team.pot_points,edge.team_vs_team.ppd_basic_sum,edge.team_vs_team.ppd_basic,edge.team_vs_team.ppd_points,edge.team_vs_team.ppd_true_sum,edge.team_vs_team.punt_drives,edge.team_vs_team.punt_rate,edge.team_vs_team.redzone_drive_rate,edge.team_vs_team.rz_drives,edge.team_vs_team.rz_efficiency_allowed,edge.team_vs_team.rz_efficiency,edge.team_vs_team.rz_empty_allowed,edge.team_vs_team.rz_empty,edge.team_vs_team.rz_fg_allowed,edge.team_vs_team.rz_fg,edge.team_vs_team.rz_td_allowed,edge.team_vs_team.rz_td,edge.team_vs_team.rz_trips_allowed,edge.team_vs_team.rz_trips,edge.team_vs_team.score_drives,edge.team_vs_team.score_rate,edge.team_vs_team.sr,edge.team_vs_team.start_own_yardline_avg,edge.team_vs_team.start_yardline_100_avg,edge.team_vs_team.successes,edge.team_vs_team.takeaways,edge.team_vs_team.td_drives,edge.team_vs_team.td_rate,edge.team_vs_team.to_drives,edge.team_vs_team.turnover_rate,edge.team_vs_team.yds_per_drive,edge.team_vs_team.yds
2025,6,CHI,NO,3.6875,2.68,-0.020710683800000004,-0.10348761625,0.375,0.4,0.10089285714285713,0.14395887909819796,6.42,-1.7040000000000002,5.7275,7.045999999999999,1.627529761904762,1.4418181818181819,5.9375,3.72,1.625,1.442,,,1.0625,0.76,0.28769019442096366,0.32452640239017944,0.3179839391377853,0.36985447473063576,1.1875,1.0,1.0625,0.76,0.28591715976331367,0.2880995475113122,0.4728835,0.5178799999999999,41.01002958579881,36.05092760180996,58.98997041420119,63.94907239819005,13.0,14.517857142857142,0.6875,0.36,0.18483727810650885,0.14539428579676253,0.3125,0.24,0.08914306846999151,0.09836288582418612,82.0,61.44,22.3975,24.084,3.4375,2.8,0.4158349588235294,-0.24013501148148148,0.375,0.32,0.12005795739348368,0.10905076937191989,6.42,-1.7040000000000002,5.79,6.061999999999999,2.1514880952380953,1.9439349376114081,7.6875,5.4399999999999995,2.15,1.9460000000000002,,,0.8125,0.5599999999999999,0.2298989661654135,0.21005043951626995,0.40316807644110275,0.3463880806333228,1.375,0.96,1.3125,0.96,0.3755592105263158,0.3355147058823529,0.652381,0.43310350000000003,34.07865131578947,38.412696078431374,65.92134868421053,61.58730392156863,17.88235294117647,12.37037037037037,0.9375,0.64,0.2541979949874687,0.22854430988081503,0.5625,0.32,0.19171757518796992,0.13556417330746912,95.125,65.24,28.8425,23.872,0.0,0.0,0.0,0.0,0.42857142857142855,0.3974358974358974,4.5,8.5,0.3666666666666667,0.5274509803921569,12.5,16.0,7.716666666666667,8.415686274509804,-0.3007251188158989,0.5854318201249721,-0.3007251188158989,0.5854318201249721,0.6166666666666667,0.6862745098039216,0.3666666666666667,0.5274509803921569,107.0,125.0,,,,,4.5,2.5,0.16625615763546794,0.08824282786885246,4.5,3.0,9.0,5.5,,,,,1.0,1.0,,,14.0,15.5,9.607142857142858,6.931623931623932,6.0,6.0,0.2384880818426609,0.005036637107403874,0.7142857142857143,0.717948717948718,0.42857142857142855,0.3974358974358974,0.42857142857142855,0.3974358974358974,,,0.0,3.0,0.0,6.0,,,,,,,,,,,,,,,,,0.7619,0.83335,1.0,0.6,1.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,5.0,2.5,2.0,4.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,0.8875000000000002,0.21942432768148146,0.05499999999999999,-0.008157912229062758,8.124,-0.33449999999999935,-0.31640517570664617,0.4975000000000005,-0.3210000000000002,,0.5025000000000001,0.07763975490469371,-0.02840414149553755,0.22750000000000004,0.10250000000000004,-0.049597546119039215,0.03977999999999998,2.5973335073674377,-2.597333507367445,0.6296296296296298,0.04749999999999999,-0.04370703177430618,-0.007500000000000007,-0.046421104837477606,16.760000000000005,-1.474499999999999,0.7574999999999998,0.5193225750735294,-0.025000000000000022,-0.02390092170471428,8.124,-1.2559999999999993,0.7096699134199134,3.9675,0.708,,0.05249999999999999,-0.09462743622476594,0.03331360171046699,0.375,0.5525,0.08745966301500357,0.1345010000000001,-1.972276286020488,1.972276286020481,3.3644957983193287,0.5775,0.10880370919070617,0.3225,0.0933546893637838,33.685,4.7585000000000015,,,0.031135531135531136,-4.0,-0.16078431372549018,-3.5,-0.6990196078431374,-0.886156938940871,-0.886156938940871,-0.06960784313725488,-0.16078431372549018,-18.0,,,2.0,0.07801332976661549,1.5,3.5,,,0.0,,-1.5,2.675518925518926,0.0,0.23345144473525703,-0.00366300366300365,0.031135531135531136,0.031135531135531136,,,,,,,,,,,,-0.07145000000000001,0.4,0.5,,,,2.0,0.0,2.5,-2.0,,,,,,,-1.0,,,,,,
