team,week,side,epa_avg_h1,epa_avg_h2,plays_h1,plays_h2,success_rate_h1,success_rate_h2,adj_epa,adj_sr
ATL,4,off,-0.06010595992959749,0.10269194725825267,26,25,0.38461538461538464,0.44,0.16279790718785017,0.055384615384615365
ATL,5,def,-0.6526565975269886,0.26925975562651033,24,26,0.375,0.6153846153846154,0.9219163531534988,0.24038461538461542
ATL,5,off,0.2590473616719832,0.0814613836665321,39,36,0.48717948717948717,0.4166666666666667,-0.17758597800545112,-0.07051282051282048
ATL,6,def,-0.10218254133260495,0.3956123814051521,37,25,0.6216216216216216,0.56,0.49779492273775705,-0.06162162162162155
ATL,6,off,0.26914413470831644,0.2900378019081749,32,33,0.4375,0.6060606060606061,0.020893667199858468,0.16856060606060608
ATL,7,def,-0.33125148937871585,0.19982250722457537,33,23,0.48484848484848486,0.782608695652174,0.5310739966032912,0.2977602108036891
ATL,7,off,0.20904207559535237,-0.30397930973032045,28,42,0.6428571428571429,0.4523809523809524,-0.5130213853256729,-0.19047619047619052
ATL,8,def,-0.1984741625135834,0.043621284425171325,38,32,0.47368421052631576,0.5,0.24209544693875473,0.026315789473684237
ATL,8,off,0.5386110680306696,0.0161844277370444,28,32,0.6071428571428571,0.46875,-0.5224266402936252,-0.1383928571428571
ATL,9,def,-0.030071352326905845,0.029873353017791694,29,45,0.5517241379310345,0.5777777777777777,0.059944705344697535,0.02605363984674325
ATL,9,off,0.12484607611509875,0.09060508878145367,29,25,0.4482758620689655,0.52,-0.034240987333645084,0.07172413793103449
ATL,10,def,-0.32423693587897695,0.49274347487704145,31,20,0.4838709677419355,0.85,0.8169804107560183,0.3661290322580645
ATL,10,off,0.0755753953545049,0.07222299060013193,33,40,0.48484848484848486,0.55,-0.00335240475437297,0.06515151515151518
ATL,11,def,-0.5132636528747577,-0.23174314195477036,31,29,0.3870967741935484,0.5517241379310345,0.28152051091998737,0.1646273637374861
ATL,11,off,0.027231764401915843,-0.5642943101328066,27,28,0.4074074074074074,0.32142857142857145,-0.5915260745347225,-0.08597883597883593
ATL,13,def,0.11945480240226151,0.5781305157188326,28,16,0.6071428571428571,0.8125,0.45867571331657103,0.2053571428571429
ATL,13,off,-0.131582490078124,-0.30192602926567697,29,48,0.5172413793103449,0.3541666666666667,-0.17034353918755296,-0.16307471264367818
ATL,14,def,-0.07407220703039673,-0.7093362013143893,21,32,0.6666666666666666,0.375,-0.6352639942839926,-0.29166666666666663
ATL,14,off,0.050277299285832036,0.16038185943934996,39,32,0.5384615384615384,0.5625,0.11010456015351792,0.024038461538461564
ATL,15,def,0.3307475979122375,0.21006713551302839,29,35,0.6206896551724138,0.5714285714285714,-0.12068046239920913,-0.049261083743842415
ATL,15,off,0.01881818025587843,-0.40161923833483776,26,31,0.4230769230769231,0.25806451612903225,-0.4204374185907162,-0.16501240694789082
ATL,16,def,0.38694996743191346,0.47976488722488286,30,25,0.43333333333333335,0.68,0.09281491979296941,0.2466666666666667
ATL,16,off,-0.04766502752376464,0.22935690983005,34,29,0.4411764705882353,0.5862068965517241,0.27702193735381464,0.1450304259634888
ATL,17,def,0.07246423662012524,-0.30151622521214666,23,41,0.5217391304347826,0.4878048780487805,-0.3739804618322719,-0.03393425238600212
ATL,17,off,0.04968411164878726,0.0901617191072243,36,24,0.6388888888888888,0.3333333333333333,0.04047760745843704,-0.3055555555555555
ATL,18,def,-0.389520298653918,-0.3821347910769483,26,28,0.5769230769230769,0.5,0.007385507576969708,-0.07692307692307687
ATL,18,off,0.3283177365049706,0.24429602208060452,44,33,0.5681818181818182,0.696969696969697,-0.08402171442436607,0.12878787878787878
BAL,1,def,-0.01569465421849627,-0.3529398986159192,21,28,0.5714285714285714,0.5357142857142857,-0.3372452443974229,-0.0357142857142857
BAL,1,off,-0.04571489887331999,0.20701350087611825,37,37,0.5675675675675675,0.5135135135135135,0.2527283997494382,-0.05405405405405406
BAL,2,def,0.5605229670461801,-0.1254215575394737,25,34,0.68,0.5294117647058824,-0.6859445245856538,-0.1505882352941177
BAL,2,off,-0.14409929044551345,0.14620761449415504,33,28,0.36363636363636365,0.5357142857142857,0.2903069049396685,0.17207792207792205
BAL,3,def,0.17953956689268297,-0.14660302631020908,31,41,0.6451612903225806,0.6341463414634146,-0.3261425932028921,-0.011014948859165985
BAL,3,off,0.5523674796906209,0.16803810230884758,31,27,0.5483870967741935,0.4444444444444444,-0.38432937738177336,-0.10394265232974909
BAL,4,def,0.1844292137147271,0.08506664563138651,29,28,0.6206896551724138,0.6785714285714286,-0.09936256808334058,0.05788177339901479
BAL,4,off,0.6585312030510977,-0.07119267971871455,27,27,0.6296296296296297,0.37037037037037035,-0.7297238827698123,-0.2592592592592593
BAL,5,def,-0.15292870410836848,-0.45706412275938096,29,34,0.5172413793103449,0.5294117647058824,-0.30413541865101246,0.012170385395537497
BAL,5,off,0.1531356042250991,0.6071307473808298,36,32,0.4444444444444444,0.6875,0.45399514315573075,0.24305555555555558
BAL,6,def,-0.07234750097968767,-0.13228562870712926,28,28,0.4642857142857143,0.6428571428571429,-0.05993812772744159,0.1785714285714286
BAL,6,off,0.09552572958306066,0.261256690007731,35,28,0.45714285714285713,0.5714285714285714,0.16573096042467034,0.11428571428571427
BAL,7,def,-0.08852736645260079,-0.1475820918184712,33,46,0.48484848484848486,0.5217391304347826,-0.05905472536587042,0.03689064558629773
BAL,7,off,0.6096415347953529,0.35358624229713276,25,29,0.68,0.3793103448275862,-0.2560552924982201,-0.30068965517241386
BAL,8,def,0.04825245051216034,-0.27762550340817094,30,37,0.5666666666666667,0.4864864864864865,-0.32587795392033125,-0.08018018018018014
BAL,8,off,0.014964801020371602,0.15199810330899163,24,36,0.4166666666666667,0.5555555555555556,0.13703330228862004,0.1388888888888889
BAL,9,def,0.030831200233603237,0.3658065896597691,41,26,0.6341463414634146,0.7692307692307693,0.33497538942616584,0.13508442776735463
BAL,9,off,0.5525051360189345,0.31059702266590017,23,30,0.4782608695652174,0.5666666666666667,-0.2419081133530343,0.08840579710144925
BAL,10,def,-0.009915633058056322,-0.21601296837528405,43,33,0.5348837209302325,0.5757575757575758,-0.20609733531722774,0.04087385482734329
BAL,10,off,-0.033911585715197194,0.5395826030043213,22,36,0.4090909090909091,0.5555555555555556,0.5734941887195184,0.14646464646464646
BAL,11,def,0.4672882948375688,0.04586842469675978,35,37,0.7428571428571429,0.6216216216216216,-0.421419870140809,-0.12123552123552128
BAL,11,off,-0.20816794284007867,0.01250520634217326,29,25,0.3448275862068966,0.48,0.22067314918225192,0.1351724137931034
BAL,12,def,-0.1693791117189667,0.20405406810086055,34,26,0.5294117647058824,0.6538461538461539,0.37343317981982727,0.1244343891402715
BAL,12,off,0.36853050766259676,0.2974529355986261,23,36,0.5217391304347826,0.4166666666666667,-0.07107757206397064,-0.10507246376811591
BAL,13,def,-0.12413318343219701,0.054638760409864554,29,23,0.4482758620689655,0.6956521739130435,0.17877194384206158,0.24737631184407793
BAL,13,off,-0.03756106124762656,0.024428875323785435,30,41,0.43333333333333335,0.36585365853658536,0.061989936571412,-0.06747967479674799
BAL,15,def,0.2568882156556356,0.2022811021475542,28,31,0.7142857142857143,0.6451612903225806,-0.05460711350808137,-0.06912442396313367
BAL,15,off,0.4063844096505948,0.4776844544860069,28,30,0.6071428571428571,0.6,0.07130004483541208,-0.0071428571428571175
BAL,16,def,-0.004459663177840412,0.3446307922525692,28,31,0.5,0.7419354838709677,0.3490904554304096,0.24193548387096775
BAL,16,off,0.21297369682926975,0.1272469422154093,35,24,0.4857142857142857,0.5833333333333334,-0.08572675461386045,0.09761904761904766
BAL,17,def,0.3461716496930157,0.5073085624177981,31,23,0.6774193548387096,0.6956521739130435,0.16113691272478237,0.018232819074333828
BAL,17,off,0.3437720453942933,0.2773128376963238,31,30,0.6129032258064516,0.5666666666666667,-0.06645920769796948,-0.04623655913978497
BAL,18,def,0.648363594008872,0.2582175697187065,27,27,0.8148148148148148,0.6666666666666666,-0.3901460242901655,-0.14814814814814814
BAL,18,off,-0.07765915127632017,0.4075932982559607,34,32,0.4117647058823529,0.46875,0.48525244953228086,0.05698529411764708
BAL,19,def,0.28249547886662185,-0.36765742421374414,17,27,0.6470588235294118,0.5925925925925926,-0.650152903080366,-0.05446623093681924
BAL,19,off,0.5287286358696293,-0.006170189766756569,40,30,0.6,0.4,-0.5348988256363858,-0.19999999999999996
BAL,20,def,-0.31210459080154707,0.14864203288428968,28,29,0.42857142857142855,0.5862068965517241,0.46074662368583674,0.15763546798029554
BAL,20,off,-0.01359205471660323,0.2736343770229875,27,31,0.48148148148148145,0.5483870967741935,0.2872264317395907,0.06690561529271205
BUF,1,def,-0.3830274631250298,0.38423444969937814,35,25,0.5142857142857142,0.76,0.7672619128244079,0.24571428571428577
BUF,1,off,0.21831809659613235,0.22396748040390876,19,38,0.7894736842105263,0.47368421052631576,0.005649383807776409,-0.31578947368421056
BUF,2,def,0.14029340848379515,0.40370210799867184,39,36,0.48717948717948717,0.6388888888888888,0.26340869951487667,0.15170940170940167
BUF,2,off,0.5866018838020004,-0.24379801035491816,24,18,0.5,0.3333333333333333,-0.8303998941569186,-0.16666666666666669
BUF,3,def,0.26549218278777703,0.22598367936045274,30,38,0.6666666666666666,0.6052631578947368,-0.03950850342732429,-0.06140350877192979
BUF,3,off,0.6533661584134023,0.04319826653300944,39,20,0.5128205128205128,0.45,-0.6101678918803929,-0.06282051282051276
BUF,4,def,-0.6585312030510977,0.07119267971871455,27,27,0.37037037037037035,0.6296296296296297,0.7297238827698123,0.2592592592592593
BUF,4,off,-0.1844292137147271,-0.08506664563138651,29,28,0.3793103448275862,0.32142857142857145,0.09936256808334058,-0.057881773399014735
BUF,5,def,-0.19727468732127532,0.25276071410296524,29,38,0.5172413793103449,0.6842105263157895,0.4500354014242406,0.16696914700544463
BUF,5,off,-0.2237573746795769,0.23228914941230425,32,27,0.25,0.37037037037037035,0.4560465240918812,0.12037037037037035
BUF,6,def,-0.33080520467347896,-0.04171250382437736,30,29,0.5666666666666667,0.6896551724137931,0.2890927008491016,0.1229885057471265
BUF,6,off,0.5071492975093861,-0.006000597608126403,32,25,0.625,0.44,-0.5131498951175125,-0.185
BUF,7,def,0.005399327807863855,0.5022777773455942,37,29,0.5675675675675675,0.7241379310344828,0.49687844953773036,0.15657036346691522
BUF,7,off,-0.24148700744844973,0.4908723452218239,20,34,0.3,0.5294117647058824,0.7323593526702736,0.22941176470588237
BUF,8,def,0.34988463570527223,0.08464748531817652,22,24,0.5454545454545454,0.5416666666666666,-0.2652371503870957,-0.0037878787878787845
BUF,8,off,0.2548328008269891,0.3804515395080115,35,31,0.5428571428571428,0.5483870967741935,0.1256187386810224,0.0055299539170506895
BUF,9,def,-0.29565070425066026,-0.3139360407080188,27,32,0.37037037037037035,0.46875,-0.018285336457358525,0.09837962962962965
BUF,9,off,-0.12313294980240197,0.4277665989410561,28,31,0.4642857142857143,0.5806451612903226,0.550899548743458,0.11635944700460832
BUF,10,def,0.2755903969394188,0.22612376169417986,31,30,0.6129032258064516,0.5666666666666667,-0.04946663524523892,-0.04623655913978497
BUF,10,off,-0.012616391399133212,0.05556046334481221,36,33,0.5,0.42424242424242425,0.06817685474394543,-0.07575757575757575
BUF,11,def,-0.08231439806071908,-0.15959029858519594,28,24,0.4642857142857143,0.5,-0.07727590052447686,0.0357142857142857
BUF,11,off,0.07223498101126002,0.1447936030134799,38,31,0.4473684210526316,0.41935483870967744,0.07255862200221988,-0.028013582342954146
BUF,13,def,-0.07294256176522491,0.663178659271216,26,20,0.5769230769230769,0.8,0.736121221036441,0.22307692307692317
BUF,13,off,0.5649070284203984,0.1348153056310791,26,27,0.6153846153846154,0.4444444444444444,-0.4300917227893193,-0.170940170940171
BUF,14,def,-0.238427772221827,-0.33553959839378616,37,35,0.40540540540540543,0.5714285714285714,-0.09711182617195915,0.16602316602316597
BUF,14,off,0.2856867589606819,0.5588197640108774,22,32,0.5454545454545454,0.46875,0.2731330050501955,-0.07670454545454541
BUF,15,def,-0.14304383461622028,-0.34781780025445014,33,42,0.5757575757575758,0.4523809523809524,-0.20477396563822986,-0.12337662337662342
BUF,15,off,0.6089032287998121,0.34701645079648147,34,33,0.6176470588235294,0.5151515151515151,-0.2618867780033306,-0.1024955436720143
BUF,16,def,-0.28916244509654415,0.4233834644420616,38,30,0.47368421052631576,0.6333333333333333,0.7125459095386057,0.15964912280701754
BUF,16,off,0.10229574669780128,-0.01056368655173489,23,35,0.43478260869565216,0.4857142857142857,-0.11285943324953618,0.05093167701863355
BUF,17,def,0.2295076349737907,0.19944954603633377,19,40,0.47368421052631576,0.55,-0.030058088937456928,0.07631578947368428
BUF,17,off,0.09798119120373067,0.2695278437192125,36,24,0.5,0.4166666666666667,0.17154665251548185,-0.08333333333333331
BUF,18,def,-0.23474660664753713,0.14184403136556026,27,31,0.5555555555555556,0.5806451612903226,0.3765906380130974,0.02508960573476704
BUF,18,off,0.07335091633696915,-0.22124110841785646,34,31,0.5,0.3225806451612903,-0.2945920247548256,-0.1774193548387097
BUF,19,def,-0.19652042062494043,0.5546962383507181,24,18,0.4583333333333333,0.7222222222222222,0.7512166589756586,0.2638888888888889
BUF,19,off,0.23541853760097275,0.4202095240536264,35,35,0.6,0.5428571428571428,0.18479098645265363,-0.05714285714285716
BUF,20,def,0.01359205471660323,-0.2736343770229875,27,31,0.5185185185185185,0.45161290322580644,-0.2872264317395907,-0.06690561529271205
BUF,20,off,0.31210459080154707,-0.14864203288428968,28,29,0.5714285714285714,0.41379310344827586,-0.46074662368583674,-0.15763546798029554
BUF,21,def,-0.4011310136447719,-0.12334256105416275,32,29,0.375,0.5517241379310345,0.27778845259060914,0.17672413793103448
BUF,21,off,0.20318012054526383,0.11573483018681557,33,37,0.45454545454545453,0.43243243243243246,-0.08744529035844825,-0.022113022113022074
CAR,1,def,-0.31205640760091563,-0.07681862076996074,34,28,0.5588235294117647,0.5,0.2352377868309549,-0.05882352941176472
CAR,1,off,-0.5634143375182211,-0.4250311450563341,24,31,0.3333333333333333,0.25806451612903225,0.13838319246188702,-0.07526881720430106
CAR,2,def,-0.23495326562040258,0.02930027870949369,33,29,0.42424242424242425,0.5172413793103449,0.2642535443298963,0.09299895506792061
CAR,2,off,-0.6657559968604657,-0.3673719856026437,19,27,0.15789473684210525,0.2962962962962963,0.298384011257822,0.13840155945419103
CAR,3,def,0.09879682094758847,0.07018613715340016,27,33,0.5925925925925926,0.48484848484848486,-0.02861068379418831,-0.1077441077441077
CAR,3,off,0.31020125124691605,0.07659376615579622,37,32,0.43243243243243246,0.59375,-0.23360748509111984,0.16131756756756754
CAR,4,def,-0.5017887664306909,0.05895059318401814,25,37,0.52,0.5945945945945946,0.5607393596147091,0.07459459459459461
CAR,4,off,0.08947090226574801,-0.11463618838785544,40,29,0.55,0.3793103448275862,-0.20410709065360344,-0.17068965517241386
CAR,5,def,-0.38603707375441443,0.039968878386030436,40,27,0.45,0.7037037037037037,0.42600595214044484,0.2537037037037037
CAR,5,off,-0.26006195736883986,-0.2598880144099518,28,30,0.39285714285714285,0.3,0.00017394295888806255,-0.09285714285714286
CAR,6,def,-0.26914413470831644,-0.2900378019081749,32,33,0.5625,0.3939393939393939,-0.020893667199858468,-0.16856060606060608
CAR,6,off,0.10218254133260495,-0.3956123814051521,37,25,0.3783783783783784,0.44,-0.49779492273775705,0.0616216216216216
CAR,7,def,-0.2862190551563101,-0.2538261738361214,29,32,0.3793103448275862,0.5,0.03239288132018869,0.12068965517241381
CAR,7,off,-0.7774410646805471,0.07220772552924852,27,15,0.4074074074074074,0.4666666666666667,0.8496487902097956,0.05925925925925929
CAR,8,def,-0.20440964901645203,0.18274621825079404,40,31,0.5,0.6451612903225806,0.38715586726724605,0.14516129032258063
CAR,8,off,-0.09265233627986164,-0.18351784974802285,25,35,0.4,0.4,-0.09086551346816121,0.0
CAR,9,def,-0.1731236368195344,-0.08456504531278569,37,38,0.4864864864864865,0.6052631578947368,0.08855859150674872,0.11877667140825032
CAR,9,off,-0.07232947766502223,0.05930742167584443,25,24,0.4,0.375,0.13163689934086667,-0.025000000000000022
CAR,10,def,0.3239181993891651,-0.12193287379830045,27,43,0.5925925925925926,0.4186046511627907,-0.44585107318746553,-0.17398794142980184
CAR,10,off,0.08633962987433288,-0.09029412223785387,32,23,0.46875,0.43478260869565216,-0.17663375211218674,-0.03396739130434784
CAR,12,def,-0.36519434213245416,-0.16356015970687934,40,28,0.4,0.5,0.20163418242557482,0.09999999999999998
CAR,12,off,0.10479483448071386,0.2536123686736024,24,35,0.4166666666666667,0.5142857142857142,0.1488175341928885,0.09761904761904755
CAR,13,def,0.1598675337752096,0.0028982613106638966,32,36,0.625,0.4722222222222222,-0.1569692724645457,-0.1527777777777778
CAR,13,off,0.11552020426009275,-0.03412779186196814,37,27,0.4864864864864865,0.48148148148148145,-0.1496479961220609,-0.005005005005005059
CAR,14,def,-0.14529113677442715,-0.13925345710285578,29,27,0.5172413793103449,0.5185185185185185,0.006037679671571372,0.0012771392081736277
CAR,14,off,-0.002067108507560466,0.03894671342901087,33,35,0.36363636363636365,0.4,0.04101382193657133,0.036363636363636376
CAR,15,def,-0.04265883163015504,-0.37470387830498014,35,33,0.5142857142857142,0.36363636363636365,-0.3320450466748251,-0.1506493506493506
CAR,15,off,-0.11347586815711111,-0.544329097205773,25,25,0.36,0.36,-0.43085322904866197,0.0
CAR,16,def,-0.27855528349027736,-0.12937748583021286,28,29,0.32142857142857145,0.5862068965517241,0.1491777976600645,0.26477832512315264
CAR,16,off,0.3545299108456155,0.07710909940943876,28,31,0.42857142857142855,0.45161290322580644,-0.27742081143617675,0.02304147465437789
CAR,17,def,-0.4046642985792937,-0.5354234301528238,44,27,0.4090909090909091,0.37037037037037035,-0.13075913157353009,-0.038720538720538766
CAR,17,off,0.250780673416527,-0.4269631028097744,22,24,0.36363636363636365,0.3333333333333333,-0.6777437762263014,-0.03030303030303033
CAR,18,def,-0.3283177365049706,-0.24429602208060452,44,33,0.4318181818181818,0.30303030303030304,0.08402171442436607,-0.12878787878787878
CAR,18,off,0.389520298653918,0.3821347910769483,26,28,0.4230769230769231,0.5,-0.007385507576969708,0.07692307692307693
CHI,1,def,-0.18027321700078086,0.7545367757396387,32,29,0.53125,0.7241379310344828,0.9348099927404196,0.19288793103448276
CHI,1,off,-0.30216467593195323,-0.2066499008610612,23,29,0.43478260869565216,0.3448275862068966,0.09551477507089204,-0.08995502248875559
CHI,2,def,-0.1872966862296567,0.464915989124585,29,31,0.5862068965517241,0.7096774193548387,0.6522126753542417,0.12347052280311466
CHI,2,off,-0.0067379969479650316,-0.5397766966784782,28,38,0.39285714285714285,0.2631578947368421,-0.5330386997305131,-0.12969924812030076
CHI,3,def,0.11021577667270321,0.3045276080547073,24,27,0.6666666666666666,0.6296296296296297,0.19431183138200409,-0.03703703703703698
CHI,3,off,-0.22410683731535896,-0.17429880214609067,46,38,0.30434782608695654,0.42105263157894735,0.049808035169268294,0.1167048054919908
CHI,4,def,-0.0522482064114246,-0.02287000711942701,30,28,0.5,0.4642857142857143,0.02937819929199759,-0.0357142857142857
CHI,4,off,-0.14391720655916782,0.310435728653549,26,26,0.38461538461538464,0.6153846153846154,0.4543529352127168,0.23076923076923078
CHI,5,def,0.26006195736883986,0.2598880144099518,28,30,0.6071428571428571,0.7,-0.00017394295888806255,0.09285714285714286
CHI,5,off,0.38603707375441443,-0.039968878386030436,40,27,0.55,0.2962962962962963,-0.42600595214044484,-0.25370370370370376
CHI,6,def,0.03390484146062609,-0.011689928068844082,24,36,0.625,0.5833333333333334,-0.04559476952947017,-0.04166666666666663
CHI,6,off,0.24418527306988835,0.3485046229660638,31,27,0.4838709677419355,0.5185185185185185,0.10431934989617547,0.03464755077658299
CHI,8,def,-0.08693344157020866,-0.06362223038865833,35,37,0.5142857142857142,0.5945945945945946,0.02331121118155033,0.08030888030888039
CHI,8,off,-0.35536295754302827,0.06229987805206893,28,33,0.39285714285714285,0.45454545454545453,0.4176628355950972,0.06168831168831168
CHI,9,def,-0.125282877132607,0.28591283058003714,30,27,0.5,0.6666666666666666,0.41119570771264413,0.16666666666666663
CHI,9,off,-0.021656255533308376,-0.466746358491946,37,32,0.3783783783783784,0.1875,-0.44509010295863766,-0.1908783783783784
CHI,10,def,-0.024562322710954525,0.01894983279909073,33,27,0.48484848484848486,0.6666666666666666,0.04351215551004525,0.18181818181818177
CHI,10,off,-0.2710416565628647,-0.5283257245047328,29,30,0.3793103448275862,0.26666666666666666,-0.2572840679418681,-0.11264367816091952
CHI,11,def,-0.052511222353205086,-0.5636828745506808,25,18,0.56,0.3888888888888889,-0.5111716521974757,-0.17111111111111116
CHI,11,off,0.20909564243463977,0.1937330582180224,30,39,0.5333333333333333,0.48717948717948717,-0.015362584216617375,-0.046153846153846156
CHI,12,def,-0.09687855928892862,0.026840820568920697,22,34,0.5454545454545454,0.5882352941176471,0.12371937985784931,0.042780748663101664
CHI,12,off,0.07686316536497294,0.10863006486943777,39,32,0.4358974358974359,0.4375,0.03176689950446483,0.0016025641025640969
CHI,13,def,-0.0916657849227894,-0.036112246087144445,47,22,0.574468085106383,0.45454545454545453,0.055553538835644956,-0.1199226305609285
CHI,13,off,-0.5821827335764991,0.24228093825478292,18,41,0.16666666666666666,0.4878048780487805,0.824463671831282,0.32113821138211385
CHI,14,def,-0.4978822936054093,-0.27069498617978144,36,24,0.5,0.5,0.22718730742562787,0.0
CHI,14,off,-0.6843628011821934,0.09540320137158657,17,36,0.11764705882352941,0.5277777777777778,0.7797660025537799,0.41013071895424835
CHI,15,def,-0.05919915764259752,-0.005873708431386755,35,36,0.45714285714285713,0.5277777777777778,0.05332544921121076,0.07063492063492066
CHI,15,off,-0.5568944004501516,0.06719057853358493,28,35,0.42857142857142855,0.34285714285714286,0.6240849789837365,-0.08571428571428569
CHI,16,def,-0.43169294043626893,-0.1541338230855763,39,25,0.4358974358974359,0.44,0.2775591173506926,0.004102564102564099
CHI,16,off,0.004566595455010732,0.024116240309387825,30,29,0.4,0.4482758620689655,0.019549644854377095,0.0482758620689655
CHI,17,def,0.04920956413990546,0.38700580668066525,32,18,0.53125,0.6666666666666666,0.3377962425407598,0.13541666666666663
CHI,17,off,-0.14707560810428086,-0.2550494304724094,25,33,0.36,0.3333333333333333,-0.10797382236812855,-0.026666666666666672
