season,week,team,plays_allowed,avg_epa_allowed,median_epa_allowed,success_rate_allowed,explosive_allowed,explosive_rate_allowed,yards_allowed,early_down_epa_allowed,late_down_epa_allowed,third_down_sr_allowed,fourth_down_sr_allowed,red_zone_epa_allowed,pass_epa_per_play_allowed,rush_epa_per_play_allowed,turnover_epa_forced,avg_start_yardline_100_faced
2024,1,GB,95,0.10358545,0.067573,0.5263157894736842,9,0.09473684210526316,410.0,0.20194279,-0.17759065,0.5,1.0,0.009218676947057247,0.31047693,-0.17331518,10.235236,42.301075
2024,1,HOU,59,0.09467651,0.06857135,0.5423728813559322,6,0.1016949152542373,303.0,0.092941,0.08803353,0.45454545454545453,0.6,-0.21026183664798737,-0.14443457,0.23113827,3.8699644,46.20339
2024,1,IND,97,0.12762077,0.048872013,0.5051546391752577,10,0.10309278350515463,417.0,-0.016449299,0.50382566,0.5555555555555556,0.8571428571428571,0.32191604375839233,0.20854713,0.029139007,-0.0,48.723404
2024,1,JAX,86,-0.0062852157,-0.23732375,0.43023255813953487,8,0.09302325581395349,400.0,0.046833247,-0.117433265,0.5555555555555556,0.5,0.053248025476932526,0.10808881,-0.11035145,-0.0,48.788235
2024,1,KC,96,0.020795846,0.067573,0.5520833333333334,12,0.125,452.0,0.0010488573,0.0012544394,0.5625,0.5,-0.21548445522785187,-0.05931333,0.26435024,5.5761337,45.138298
2024,1,LA,79,0.093352124,0.07006852,0.5443037974683544,7,0.08860759493670886,363.0,0.060209937,0.121799484,0.46153846153846156,0.7142857142857143,0.040078192949295044,-0.1602819,0.36325213,4.5272417,41.597404
2024,1,LAC,74,-0.31249446,-0.33885133,0.3918918918918919,7,0.0945945945945946,296.0,-0.27719477,-0.5485192,0.4,0.25,-0.19508928060531616,-0.033586636,-0.8414889,15.863812,54.41892
2024,1,LV,78,-0.12475146,-0.41423538,0.358974358974359,6,0.07692307692307693,316.0,-0.089687176,-0.22934334,0.3125,0.4,-0.12584605813026428,-0.18058816,0.009695108,-0.0,51.426666
2024,1,MIA,72,-0.041752074,-0.095515646,0.4305555555555556,9,0.125,267.0,-0.0043471484,-0.14811504,0.25,0.5,-0.359506219625473,0.07110629,-0.35018206,5.9137535,54.528572
2024,1,MIN,89,-0.2345987,-0.20448796,0.38202247191011235,5,0.056179775280898875,240.0,-0.49114102,0.07150538,0.5,0.6666666666666666,-0.7670348882675171,-0.48071998,-0.08088728,11.680228,46.942528
2024,1,NE,61,-0.03840472,-0.003770561,0.4918032786885246,2,0.03278688524590164,224.0,0.072445035,-0.34202117,0.38461538461538464,0.5,-0.45972439646720886,-0.33647227,0.13609561,3.7030928,51.032787
2024,1,NO,79,-0.37482166,-0.34190267,0.379746835443038,3,0.0379746835443038,193.0,-0.28881362,-0.80942696,0.15384615384615385,0.25,-0.5455948114395142,-0.527637,-0.4115308,8.384843,54.272728
2024,1,NYG,68,0.09439463,-0.073307626,0.45588235294117646,9,0.1323529411764706,312.0,0.050183345,0.19982085,0.45454545454545453,0.2,0.362499475479126,0.27884534,0.0310232,7.342999,58.567165
2024,1,NYJ,89,0.17390165,0.030026041,0.4943820224719101,12,0.1348314606741573,401.0,0.14780456,0.30796877,0.5,1.0,-0.12488940358161926,0.13786148,0.066573,-0.0,41.523254
2024,1,PHI,86,0.09159695,-0.0036476075,0.46511627906976744,10,0.11627906976744186,414.0,-0.0029585296,0.30965564,0.42857142857142855,0.7777777777777778,-0.13842369616031647,0.064153545,0.38139582,3.511124,39.905884
2024,1,PIT,70,-0.2430109,-0.065784134,0.4714285714285714,6,0.08571428571428572,226.0,-0.40882474,-0.011825895,0.2727272727272727,0.5,0.0740957260131836,-0.39588758,-0.28294423,18.385145,54.117645
2024,1,SEA,93,-0.13299543,-0.24490485,0.3763440860215054,5,0.053763440860215055,231.0,-0.20893171,-0.14273825,0.2631578947368421,0.5833333333333334,-0.034088559448719025,-0.4740506,-0.024244366,4.946923,48.239132
2024,1,SF,64,-0.002621688,-0.0073610106,0.484375,4,0.0625,266.0,-0.09504726,0.28403312,0.6,0.5,0.30225375294685364,0.01834688,-0.15184617,9.193007,46.140625
2024,1,TB,74,0.051665157,0.0337865,0.5,7,0.0945945945945946,299.0,0.17536512,-0.31566125,0.4,0.3333333333333333,0.4192553162574768,-0.064402945,0.28313926,-0.0,45.635136
2024,1,TEN,76,-0.20120011,-0.2283105,0.40789473684210525,3,0.039473684210526314,150.0,-0.25006437,-0.12275683,0.2,0.5833333333333334,-0.039804596453905106,-0.3795845,-0.036178663,5.483755,46.58108
2024,1,WAS,82,0.27295208,0.067573,0.5487804878048781,11,0.13414634146341464,392.0,-0.0008177042,0.9163569,0.7058823529411765,0.75,0.28836318850517273,0.66425043,-0.22752091,-0.0,40.35443
2024,2,ARI,67,-0.14423652,0.13689966,0.5223880597014925,5,0.07462686567164178,245.0,0.04680973,-0.7878315,0.2727272727272727,0.5,-0.2999606430530548,-0.3487373,-0.12592977,5.09752,45.31818
2024,2,ATL,86,0.08863136,0.0,0.47674418604651164,10,0.11627906976744186,367.0,0.028343527,0.15632106,0.42857142857142855,0.625,-0.0731021985411644,0.05818787,0.16605009,0.7253472,37.10588
2024,2,BAL,79,0.030142026,0.0,0.4936708860759494,6,0.0759493670886076,260.0,-0.032975685,0.08284984,0.5384615384615384,0.625,0.12207947671413422,-0.056189094,-0.43132994,3.3840678,41.177216
2024,2,BUF,89,-0.23552503,-0.08954361,0.47191011235955055,12,0.1348314606741573,351.0,-0.07888268,-0.79825914,0.5,0.2857142857142857,-0.321109414100647,-0.40009364,-0.105908215,15.683302,46.348316
2024,2,CAR,81,0.05492127,0.012262126,0.5061728395061729,8,0.09876543209876543,349.0,-0.064018406,0.35772234,0.5625,0.4,-0.34556660056114197,0.068269104,0.06907289,8.992564,43.227848
2024,2,CHI,83,-0.061328046,-0.33325598,0.3855421686746988,12,0.14457831325301204,310.0,-0.22391124,0.1928212,0.25,0.7,-1.352945327758789,0.04125272,-0.5516402,5.592685,55.2625
2024,2,CIN,79,-0.0062131975,0.06718278,0.5316455696202531,4,0.05063291139240506,286.0,-0.1030599,0.19122103,0.3,0.75,-0.05005060136318207,-0.34530202,0.14348201,11.646041,43.94872
2024,2,CLE,75,-0.034532085,-0.0645593,0.4533333333333333,9,0.12,323.0,-0.013413237,-0.14927152,0.4,0.5,-0.3943028748035431,-0.1794513,0.19917084,-0.0,49.54054
2024,2,DAL,73,0.33751637,0.087773144,0.589041095890411,10,0.136986301369863,432.0,0.33951443,0.654821,0.6666666666666666,1.0,0.2580482065677643,0.8250488,0.26719365,4.2668476,42.625
2024,2,DEN,82,-0.009450879,-0.23069385,0.3780487804878049,5,0.06097560975609756,251.0,-0.08898077,0.14633921,0.4444444444444444,0.5555555555555556,0.16320286691188812,0.10043983,-0.25572404,-0.0,58.512196
2024,2,DET,64,-0.018734455,-0.090066284,0.453125,10,0.15625,216.0,0.14913227,-0.4976732,0.3,0.5714285714285714,-0.1312512904405594,-0.14317416,-0.050552737,3.2117221,55.15873
2024,2,GB,69,-0.09798983,-0.03627328,0.463768115942029,12,0.17391304347826086,338.0,0.0108973095,-0.48309723,0.2,0.5,0.10575719177722931,-0.22972843,0.16999274,8.871423,51.47059
2024,2,HOU,90,-0.12987168,-0.31008148,0.4,5,0.05555555555555555,205.0,-0.32076734,0.13861682,0.38095238095238093,0.7,0.33333536982536316,-0.49003103,0.03914482,5.229011,56.255554
2024,2,IND,84,0.00093976886,-0.18059725,0.39285714285714285,12,0.14285714285714285,383.0,-0.22817613,0.37177974,0.5,0.625,-0.8649307489395142,0.6419139,-0.17219424,6.587658,46.07317
2024,2,JAX,88,0.04787104,-0.1736677,0.4431818181818182,5,0.056818181818181816,297.0,-0.15322055,0.3506528,0.375,0.7272727272727273,0.5457473993301392,0.03460983,0.007105893,-0.0,45.88372
2024,2,KC,81,0.0549321,0.018808655,0.5185185185185185,4,0.04938271604938271,320.0,0.04179245,0.10070014,0.42857142857142855,0.75,-0.01233695074915886,0.1005368,-0.051040206,6.7623124,39.86076
2024,2,LA,80,0.3216523,0.10788299,0.5875,15,0.1875,489.0,0.27874058,0.61661136,0.5833333333333334,1.0,-0.006306266877800226,0.82277673,0.08505891,5.8442874,46.26923
2024,2,LAC,65,-0.38327795,-0.26696923,0.3076923076923077,2,0.03076923076923077,159.0,-0.27617294,-0.7031042,0.07692307692307693,0.4166666666666667,-0.5222551226615906,-0.78762037,-0.028613098,4.027428,58.734375
2024,2,LV,89,-0.03451303,-0.012058545,0.449438202247191,10,0.11235955056179775,358.0,0.001274323,-0.17478803,0.35714285714285715,0.375,0.4598218500614166,0.026488937,-0.06057976,5.053744,51.402298
2024,2,MIA,61,0.113315105,-0.0022134222,0.4098360655737705,5,0.08196721311475409,247.0,0.12649862,0.075530685,0.3333333333333333,0.3333333333333333,0.39689257740974426,0.58691645,-0.05620508,-0.0,45.310345
2024,2,MIN,85,-0.13305676,-0.0,0.49411764705882355,10,0.11764705882352941,396.0,0.08243919,-0.9769015,0.2,0.2857142857142857,-0.1730017215013504,0.013442983,-0.22220142,9.15843,48.493977
2024,2,NE,87,0.06128624,0.067573,0.5287356321839081,6,0.06896551724137931,358.0,-0.04310501,0.24127184,0.6470588235294118,0.4444444444444444,0.17200800776481628,0.19772676,-0.39752153,-0.0,52.11494
2024,2,NO,87,-0.0741754,-0.07010283,0.45977011494252873,5,0.05747126436781609,353.0,-0.15829548,0.028594771,0.42857142857142855,0.7142857142857143,-0.8125967383384705,-0.2302504,-0.026211336,10.72982,48.08235
2024,2,NYG,90,0.13286123,-0.034150068,0.4666666666666667,14,0.15555555555555556,425.0,-0.08557226,0.594367,0.6666666666666666,0.875,-0.46232858300209045,0.13846518,0.16227047,-0.0,37.477272
2024,2,NYJ,80,-0.06640231,-0.11335698,0.4625,10,0.125,300.0,-0.00879778,-0.30699348,0.5,0.42857142857142855,-0.6084851026535034,-0.20141743,0.038316883,6.5599537,48.025
2024,2,PHI,74,0.13955986,0.0425548,0.5,11,0.14864864864864866,385.0,0.25799108,-0.14704192,0.2222222222222222,0.5714285714285714,-0.12391775101423264,0.29300326,-0.0155668855,-0.0,46.90278
2024,2,PIT,77,-0.11996677,-0.121238306,0.44155844155844154,7,0.09090909090909091,295.0,-0.16547789,-0.089682534,0.16666666666666666,0.8,-0.9421346783638,-0.2331034,-0.2626175,6.110934,56.37838
2024,2,SEA,87,0.026519917,0.0,0.4827586206896552,6,0.06896551724137931,310.0,0.08554961,-0.14547715,0.4375,0.5555555555555556,0.02628978341817856,-0.00567021,0.108190134,-0.0,45.214287
2024,2,SF,69,-0.053516544,0.048547015,0.5217391304347826,11,0.15942028985507245,403.0,-0.2057944,0.21430252,0.5833333333333334,0.8,-0.38620325922966003,-0.25069404,0.13179187,10.300413,45.558823
2024,2,TB,100,-0.08158046,-0.023784593,0.45,12,0.12,463.0,-0.15808395,0.0359763,0.3888888888888889,0.6,-0.5182269215583801,-0.1791222,0.1598799,9.76572,39.857143
2024,2,TEN,75,0.08654835,-0.013714082,0.4533333333333333,6,0.08,265.0,0.08493581,0.062478703,0.5,0.42857142857142855,0.44452783465385437,0.05168031,0.0127886785,-0.0,55.444443
2024,2,WAS,68,0.08985503,-0.074417084,0.45588235294117646,8,0.11764705882352941,304.0,-0.03977435,0.5109853,0.6363636363636364,0.25,0.4224272072315216,0.22016011,-0.07209691,3.9723907,40.47761
2024,3,ARI,86,-0.00733519,0.06857135,0.5232558139534884,11,0.12790697674418605,373.0,0.04841407,-0.17361476,0.42857142857142855,0.5,0.32844191789627075,0.2347661,-0.107554436,4.8993754,49.33735
2024,3,ATL,88,0.0857424,0.043369573,0.5681818181818182,4,0.045454545454545456,345.0,0.068099715,0.2090409,0.42857142857142855,0.7142857142857143,-0.22079871594905853,0.06186868,0.1349013,5.7314363,46.11628
2024,3,BAL,97,0.062890776,-0.21695003,0.41237113402061853,14,0.14432989690721648,412.0,-0.012067825,0.36798614,0.5294117647058824,0.5,-0.23641668260097504,0.023695061,-0.055120472,4.2821846,52.557896
2024,3,BUF,89,-0.16261637,-0.07759338,0.42696629213483145,6,0.06741573033707865,239.0,-0.21863015,-0.21808106,0.21428571428571427,0.4166666666666667,-0.6825413107872009,-0.51246744,0.56374687,10.705449,45.609196
2024,3,CAR,80,-0.075496584,0.0465147,0.525,7,0.0875,333.0,0.03406671,-0.5572411,0.3333333333333333,0.25,0.644783079624176,0.028608628,-0.39015225,5.1319113,51.0125
2024,3,CHI,73,-0.123894915,-0.09726775,0.3972602739726027,8,0.1095890410958904,306.0,-0.082368456,-0.3274812,0.25,0.5714285714285714,-0.18183277547359467,-0.490144,-0.01740606,9.970651,52.014084
2024,3,CIN,76,0.4257875,0.07395066,0.5921052631578947,5,0.06578947368421052,356.0,0.28582492,0.9250561,0.5555555555555556,1.0,0.34822481870651245,0.86447793,0.13984445,-0.0,37.635136
2024,3,CLE,91,-0.14513077,-0.23493877,0.42857142857142855,6,0.06593406593406594,340.0,-0.025493832,-0.2643889,0.3333333333333333,0.4,0.04956123232841492,0.2401082,-0.37169543,10.368966,49.573032
2024,3,DAL,82,0.1252546,-0.032343384,0.4634146341463415,13,0.15853658536585366,456.0,0.35668293,-0.4466319,0.4,0.2857142857142857,0.5727607607841492,0.71139055,0.2442125,-0.0,51.802467
2024,3,DEN,71,-0.26794052,-0.011578456,0.4788732394366197,2,0.028169014084507043,223.0,0.040359292,-1.2974981,0.2727272727272727,0.3333333333333333,-0.5908308625221252,-0.57725865,0.12628064,10.996124,48.8
2024,3,DET,72,-0.1360781,-0.12959501,0.4722222222222222,5,0.06944444444444445,277.0,0.028018868,-0.6404552,0.36363636363636365,0.25,0.47135141491889954,-0.16091157,-0.38908774,4.550126,57.23611
2024,3,GB,69,-0.24747321,0.013468836,0.4927536231884058,7,0.10144927536231885,237.0,-0.3012676,-0.3147566,0.5,0.4,0.4474113881587982,-0.40428233,-0.22569865,15.804106,51.850746
2024,3,HOU,80,0.11993146,0.0,0.4875,5,0.0625,274.0,0.09117451,0.18764782,0.4117647058823529,0.8571428571428571,0.17186254262924194,0.16414413,0.041700058,-0.0,43.602566
2024,3,IND,104,-0.12408947,-0.19332711,0.3942307692307692,7,0.0673076923076923,395.0,-0.21458732,0.024754927,0.47619047619047616,0.45454545454545453,-0.10308996587991714,-0.13306226,-0.34364134,14.856351,46.058254
2024,3,JAX,78,0.3459446,0.067573,0.5384615384615384,12,0.15384615384615385,388.0,0.24586701,0.8356142,0.5454545454545454,0.8,0.27792736887931824,0.6897162,0.17117386,-0.0,34.532467
2024,3,KC,76,-0.0063160155,-0.0345448,0.4605263157894737,8,0.10526315789473684,311.0,0.09302841,-0.29667395,0.36363636363636365,0.42857142857142855,-0.4673891067504883,0.090217054,-0.3307923,3.7196736,48.76
2024,3,LA,86,0.13695699,0.051058535,0.5116279069767442,9,0.10465116279069768,425.0,0.074402995,0.30949306,0.6428571428571429,0.4,0.1904081255197525,0.46200317,-0.03828666,3.0857358,44.809525
2024,3,LAC,82,0.048708316,0.0,0.4878048780487805,10,0.12195121951219512,346.0,-0.21980156,0.68804693,0.6666666666666666,0.8333333333333334,-0.4544254243373871,0.2413375,-0.18644376,4.979888,47.911392
2024,3,LV,93,0.16319771,0.019357491,0.5161290322580645,12,0.12903225806451613,437.0,0.113866724,0.30969033,0.5333333333333333,0.5714285714285714,0.06126464530825615,0.30886945,-0.03080899,-0.0,44.61111
2024,3,MIA,80,-0.0712196,-0.11618806,0.4125,13,0.1625,370.0,0.11413684,-0.64330685,0.15384615384615385,0.2857142857142857,0.5381768345832825,-0.02196481,0.023631547,6.939335,55.329113
2024,3,MIN,86,-0.26191682,-0.3720246,0.3372093023255814,9,0.10465116279069768,296.0,-0.35368267,-0.24818572,0.2,0.3333333333333333,-0.2667161524295807,-0.14968891,-0.44607905,8.371198,49.741177
2024,3,NE,86,0.120289706,0.063369915,0.5232558139534884,10,0.11627906976744186,400.0,0.03723342,0.37102133,0.6875,0.2,0.2557353675365448,0.49202114,-0.0076633617,-0.0,45.88095
2024,3,NO,84,-0.09783384,-0.13576815,0.38095238095238093,11,0.13095238095238096,462.0,0.011499115,-0.44954655,0.375,0.16666666666666666,-0.9597541689872742,-0.12020404,0.27519724,10.485658,54.890244
2024,3,NYG,82,-0.25166124,-0.19356582,0.43902439024390244,7,0.08536585365853659,219.0,-0.25314963,-0.39941445,0.3333333333333333,0.7,0.8248366117477417,-0.42432672,-0.23644489,9.378122,57.32927
2024,3,NYJ,64,-0.22021373,-0.20583174,0.421875,5,0.078125,139.0,-0.45689476,0.055777922,0.2857142857142857,0.7777777777777778,-4.797389030456543,-0.49625304,-0.18717405,5.034412,49.68254
2024,3,PHI,68,-0.15600148,-0.22637594,0.35294117647058826,4,0.058823529411764705,219.0,-0.105317615,-0.28941426,0.46153846153846156,0.5714285714285714,-0.5633473992347717,0.021649992,-0.40414664,1.0327374,43.701492
2024,3,PIT,62,-0.114862524,-0.29887712,0.41935483870967744,5,0.08064516129032258,166.0,-0.08067193,-0.18260418,0.25,0.6666666666666666,-0.19499053061008453,-0.081903934,-0.26815623,-0.0,58.032257
2024,3,SEA,79,-0.36596292,-0.24306615,0.3291139240506329,6,0.0759493670886076,205.0,0.008305136,-1.1340251,0.14285714285714285,0.15384615384615385,-0.6842823028564453,-0.45585322,-0.37722456,-0.0,47.103897
2024,3,SF,74,0.15919995,0.01748177,0.5,6,0.08108108108108109,296.0,0.1056486,0.27945772,0.46153846153846156,0.5,0.16306187212467194,0.09989723,0.14151305,-0.0,40.931507
2024,3,TB,81,0.08927312,0.08922379,0.5679012345679012,6,0.07407407407407407,352.0,0.04796978,0.16392846,0.4375,0.8888888888888888,0.14359812438488007,0.05877377,0.052228063,4.4656487,41.64557
2024,3,TEN,81,0.062480796,-0.18007194,0.4074074074074074,11,0.13580246913580246,378.0,-0.009488381,0.1778503,0.35714285714285715,0.36363636363636365,-0.23565730452537537,0.16003552,0.089940526,-0.0,44.575
2024,3,WAS,77,0.300259,0.19101144,0.5844155844155844,13,0.16883116883116883,436.0,0.4020049,0.22465968,0.6,0.75,0.10394195467233658,0.39092594,0.32357916,-0.0,37.986843
2024,4,ARI,84,0.37383902,0.12170943,0.6071428571428571,9,0.10714285714285714,451.0,0.14474887,1.3720623,0.75,1.0,0.6392742991447449,0.45681477,0.38123092,3.534115,45.02439
2024,4,ATL,92,0.0476792,0.06235906,0.5108695652173914,8,0.08695652173913043,366.0,-0.01413172,0.17551251,0.5384615384615384,0.5,0.08259201794862747,-0.0029375039,0.13088174,8.648171,40.966667
2024,4,BAL,77,-0.14821868,-0.17451926,0.38961038961038963,4,0.05194805194805195,236.0,-0.13851722,-0.28584498,0.2857142857142857,0.4,-0.38271450996398926,-0.2446656,0.025579024,4.807629,54.16
2024,4,BUF,72,0.20833407,0.067573,0.5416666666666666,11,0.1527777777777778,427.0,0.21872556,0.21213579,0.5555555555555556,0.75,0.5641947388648987,0.38883764,0.2376879,4.0058975,44.94366
2024,4,CAR,83,0.20065689,-0.0,0.4939759036144578,8,0.0963855421686747,373.0,0.03240425,0.75379336,0.6,0.8,0.4486254155635834,0.28994176,0.044366196,5.1447835,44.626507
2024,4,CHI,76,0.043266173,0.055754907,0.5263157894736842,10,0.13157894736842105,322.0,0.02089643,0.12045542,0.5454545454545454,0.6666666666666666,-0.20596037805080414,-0.069322005,0.17290123,8.589702,45.48649
2024,4,CIN,88,0.044006553,0.067573,0.5227272727272727,7,0.07954545454545454,375.0,0.13555397,-0.22611402,0.47058823529411764,0.5,0.04864048957824707,0.0017191978,0.0063413996,5.408433,47.953487
2024,4,CLE,76,-0.07480184,-0.034238238,0.4342105263157895,8,0.10526315789473684,268.0,-0.014864904,-0.25218466,0.38461538461538464,0.7142857142857143,0.23054106533527374,-0.14519916,-0.16104318,8.644035,54.671234
2024,4,DAL,83,0.018299824,-0.21482353,0.42168674698795183,6,0.07228915662650602,303.0,-0.18233538,0.3575384,0.3888888888888889,0.9,-0.5153598785400391,0.108283706,-0.30482602,0.28237185,47.4321
2024,4,DEN,95,-0.22045116,-0.3635527,0.3473684210526316,6,0.06315789473684211,248.0,-0.13376878,-0.3910278,0.30434782608695654,0.46153846153846156,-0.4961180090904236,-0.3181052,-0.21700113,3.0448895,56.473118
2024,4,DET,107,0.08059311,0.051171567,0.5233644859813084,15,0.14018691588785046,516.0,0.094226375,0.096934184,0.5454545454545454,0.14285714285714285,-0.3589204251766205,-0.0005007188,0.3597013,12.529514,44.801888
2024,4,GB,89,0.00052037905,0.018478256,0.4943820224719101,10,0.11235955056179775,374.0,-0.01018789,-0.06574558,0.38461538461538464,0.2857142857142857,-0.20006214082241058,0.2708946,-0.2240825,10.088945,42.16092
2024,4,HOU,77,0.11422097,-0.0038212305,0.45454545454545453,9,0.11688311688311688,313.0,0.07233034,0.26671156,0.3333333333333333,0.625,-0.3005501627922058,-0.04060399,0.0255721,-7.054661,53.824326
2024,4,IND,85,-0.018514358,0.06857135,0.5176470588235295,11,0.12941176470588237,404.0,-0.00904417,-0.14782012,0.5714285714285714,0.16666666666666666,0.06561773270368576,-0.060342424,-0.05234814,11.197851,46.494118
2024,4,JAX,91,0.09837617,-0.11239486,0.4835164835164835,12,0.13186813186813187,435.0,-0.036593862,0.47196317,0.5714285714285714,0.3333333333333333,0.28721755743026733,0.34060922,-0.13972971,-0.0,46.956043
2024,4,KC,75,-0.22025993,-0.3339046,0.32,5,0.06666666666666667,224.0,-0.1536284,-0.49539945,0.3076923076923077,0.4444444444444444,-0.688672661781311,-0.07068913,-0.38722435,-0.0,53.849316
2024,4,LA,79,0.057077073,0.034099538,0.5189873417721519,3,0.0379746835443038,264.0,0.012705665,0.12948892,0.38461538461538464,0.6666666666666666,0.0017351626884192228,0.0801352,-0.03680643,-0.0,46.846153
2024,4,LAC,76,-0.10412876,-0.0,0.4605263157894737,8,0.10526315789473684,329.0,-0.2899146,0.2340683,0.625,0.5,0.13755545020103455,-0.050202906,-0.124341525,12.667633,55.08
2024,4,LV,73,-0.11369533,-0.17621474,0.3972602739726027,3,0.0410958904109589,241.0,-0.08926445,-0.1855517,0.2727272727272727,0.42857142857142855,-0.2242027074098587,-0.19778147,0.0090663,5.0384755,52.28767
2024,4,MIA,86,0.042010933,-0.22737762,0.4186046511627907,7,0.08139534883720931,244.0,-0.060926013,0.026349334,0.26666666666666666,0.5,0.566328763961792,-0.31600562,-0.0021411418,4.52724,42.835293
2024,4,MIN,93,-0.07335246,-0.04619673,0.46236559139784944,12,0.12903225806451613,467.0,-0.04302836,-0.3378236,0.4,0.42857142857142855,0.2664361000061035,-0.16105355,-0.015095734,12.473053,49.717392
2024,4,NE,77,-0.021370733,-0.2129902,0.42857142857142855,10,0.12987012987012986,431.0,-0.016669368,0.19939204,0.5714285714285714,0.5,-0.03008202463388443,0.24839412,-0.015577991,10.032309,45.36842
2024,4,NO,73,0.0838784,-0.25183642,0.4246575342465753,8,0.1095890410958904,315.0,-0.16171686,0.7474509,0.5454545454545454,0.625,-0.34804654121398926,-0.029699922,0.13824937,-2.0702786,53.98611
2024,4,NYG,72,0.10969813,0.04463265,0.5138888888888888,5,0.06944444444444445,293.0,0.13823988,0.015040493,0.3333333333333333,0.5,0.4111655354499817,0.39115292,-0.024196962,-0.0,49.25352
2024,4,NYJ,77,-0.23618089,-0.2659673,0.36363636363636365,6,0.07792207792207792,186.0,-0.15201241,-0.4663678,0.26666666666666666,0.4,0.5148496627807617,-0.6321171,0.013456604,4.18643,53.61842
2024,4,PHI,95,0.18896142,0.040154397,0.5052631578947369,14,0.14736842105263157,445.0,0.0861165,0.67801785,0.5333333333333333,0.5714285714285714,-0.15427732467651367,0.19088012,0.06722061,-5.5146284,42.141304
2024,4,PIT,84,0.02400414,-0.21596321,0.4523809523809524,11,0.13095238095238096,358.0,-0.009199491,0.04688114,0.5333333333333333,0.42857142857142855,0.14710628986358643,0.3761205,-0.22024113,-0.0,43.65432
2024,4,SEA,69,0.33178675,0.051171567,0.5652173913043478,9,0.13043478260869565,389.0,0.42529187,0.09863816,0.5,0.3333333333333333,0.42569881677627563,0.8919329,0.08384023,-0.0,44.014927
2024,4,SF,81,-0.26197314,-0.21811216,0.43209876543209874,3,0.037037037037037035,213.0,-0.28747094,-0.39515018,0.4444444444444444,0.6,-0.760000467300415,-0.4149568,-0.57293594,17.229578,48.531647
2024,4,TB,72,-0.034247886,-0.04386755,0.4861111111111111,4,0.05555555555555555,227.0,-0.07196757,-0.035889957,0.42857142857142855,0.5,-0.18150188028812408,-0.2942323,0.3485547,5.6573606,49.958332
2024,4,TEN,76,-0.26883066,-0.3342975,0.35526315789473684,6,0.07894736842105263,184.0,-0.29309452,-0.36182496,0.15384615384615385,0.45454545454545453,-0.21927320957183838,-0.4705077,-0.4215847,5.2244515,51.337837
2024,4,WAS,73,-0.06049417,0.022365142,0.5068493150684932,9,0.1232876712328767,296.0,-0.12363549,-0.03161909,0.36363636363636365,0.7142857142857143,0.42672231793403625,-0.23208001,0.03230849,3.9285727,50.52778
