season,week,team,plays_allowed,avg_epa_allowed,median_epa_allowed,success_rate_allowed,explosive_allowed,explosive_rate_allowed,yards_allowed,early_down_epa_allowed,late_down_epa_allowed,third_down_sr_allowed,fourth_down_sr_allowed,red_zone_epa_allowed,pass_epa_per_play_allowed,rush_epa_per_play_allowed,turnover_epa_forced,avg_start_yardline_100_faced
2025,1,NYG,85.0,0.0722399428486824,-0.026826228946447372,0.488095223903656,0.0,0.0,432.0,0.2061479687690735,-0.42574262619018555,0.3333333432674408,0.20000000298023224,0.18299652636051178,,,0.0,48.72289276123047
2025,1,NYJ,77.0,0.20862925052642822,0.06757300347089767,0.5131579041481018,0.0,0.0,271.0,0.1914648860692978,0.24713818728923798,0.4166666567325592,0.6666666865348816,0.5847471356391907,,,-0.48477810621261597,46.486488342285156
2025,1,PHI,74.0,0.13882450759410858,0.048331111669540405,0.5135135054588318,0.0,0.0,307.0,0.044874779880046844,0.444396436214447,0.6666666865348816,0.75,-0.4611659646034241,,,-5.755310535430908,47.68055725097656
2025,1,PIT,80.0,0.15785075724124908,0.10608810931444168,0.550000011920929,0.0,0.0,394.0,0.17859424650669098,0.4224332869052887,0.5714285969734192,0.8333333134651184,0.07668525725603104,,,-5.6769561767578125,42.82500076293945
2025,1,SEA,90.0,0.011684803292155266,0.0,0.49438202381134033,0.0,0.0,384.0,-0.06930513679981232,0.1748398095369339,0.5,0.5714285969734192,-0.28305914998054504,,,-7.9206647872924805,41.87640380859375
2025,1,SF,67.0,-0.08217626810073853,0.03463964909315109,0.5223880410194397,0.0,0.0,230.0,-0.1368154138326645,-0.10289578139781952,0.3636363744735718,0.625,-0.15680719912052155,,,-8.938207626342773,46.18461608886719
2025,1,TB,91.0,0.01088162325322628,-0.029326722025871277,0.47252747416496277,0.0,0.0,358.0,0.02420998364686966,-0.05570221692323685,0.375,0.6000000238418579,-0.008564263582229614,,,-1.2723311185836792,45.263736724853516
2025,1,TEN,93.0,-0.10953812301158905,-0.12775327265262604,0.42391303181648254,0.0,0.0,317.0,-0.24109672009944916,0.11543048918247223,0.5882353186607361,0.5,0.012583684176206589,,,-13.573331832885742,49.021976470947266
2025,1,WAS,82.0,-0.1132185161113739,-0.42715370655059814,0.37804877758026123,0.0,0.0,231.0,-0.15734535455703735,-0.04019317775964737,0.31578946113586426,0.6666666865348816,-0.4692894518375397,,,-0.6958375573158264,51.49382781982422
2025,1,,160.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,50.0
2025,2,ARI,99.0,-0.005964324343949556,-0.19688431918621063,0.4545454680919647,0.0,0.0,352.0,0.029103266075253487,-1.5367355445050634e-05,0.4736842215061188,0.5555555820465088,0.12516045570373535,,,-10.921934127807617,43.64646530151367
2025,2,ATL,65.0,-0.36889228224754333,-0.32565808296203613,0.38461539149284363,0.0,0.0,198.0,-0.43995484709739685,-0.34700852632522583,0.3333333432674408,0.4285714328289032,-0.2876726984977722,,,-18.684568405151367,54.761905670166016
2025,2,BAL,92.0,-0.22689464688301086,-0.15642881393432617,0.43478259444236755,0.0,0.0,322.0,-0.06679051369428635,-0.6741721034049988,0.3684210479259491,0.4545454680919647,1.2016397714614868,,,-15.628059387207031,49.989131927490234
2025,2,BUF,64.0,-0.16992509365081787,-0.2731361389160156,0.421875,0.0,0.0,154.0,-0.3434982895851135,-0.024939948692917824,0.0,0.8181818127632141,0.5567628741264343,,,-8.3310546875,53.5625
2025,2,CAR,70.0,0.04135729372501373,0.0,0.4637681245803833,0.0,0.0,293.0,0.09804187715053558,0.1787835657596588,0.5454545617103577,1.0,-0.1786421537399292,,,-4.885853290557861,44.417911529541016
2025,2,CHI,77.0,0.30406543612480164,0.05117156729102135,0.5714285969734192,0.0,0.0,511.0,0.3820589780807495,0.12337096035480499,0.4000000059604645,0.5,0.414290189743042,,,0.0,38.733333587646484
2025,2,CIN,88.0,0.0762094035744667,0.0008483370766043663,0.5057471394538879,0.0,0.0,400.0,0.2019319087266922,-0.32102930545806885,0.4615384638309479,0.4000000059604645,-0.26704469323158264,,,-8.663273811340332,43.329410552978516
2025,2,CLE,78.0,0.10090513527393341,0.0,0.44155845046043396,0.0,0.0,242.0,0.09841760993003845,0.12971986830234528,0.3076923191547394,0.6666666865348816,-0.07719782739877701,,,0.6967044472694397,48.69333267211914
2025,2,DAL,88.0,0.18632808327674866,-0.03317328542470932,0.4886363744735718,0.0,0.0,506.0,0.15692086517810822,0.22915025055408478,0.4000000059604645,0.4444444477558136,-0.46065467596054077,,,-4.6090312004089355,45.068180084228516
2025,2,DEN,88.0,0.15529270470142365,0.06857135146856308,0.5287356376647949,0.0,0.0,473.0,0.2773643136024475,-0.19278517365455627,0.38461539149284363,0.7142857313156128,-0.17694538831710815,,,0.0,43.976470947265625
2025,2,DET,87.0,-0.12246117740869522,-0.22401085495948792,0.40697672963142395,0.0,0.0,339.0,-0.27097204327583313,0.07830306142568588,0.5,0.3333333432674408,0.2430579960346222,,,-9.192049026489258,52.46511459350586
2025,2,GB,86.0,-0.06958291679620743,-0.05894411355257034,0.44186046719551086,0.0,0.0,232.0,-0.0594928078353405,-0.2828528881072998,0.3333333432674408,0.6363636255264282,0.6670500040054321,,,0.0,45.505882263183594
2025,2,HOU,97.0,0.0060071698389947414,0.04941567778587341,0.5154638886451721,0.0,0.0,360.0,0.15257586538791656,-0.42414483428001404,0.4285714328289032,0.375,-0.030768966302275658,,,-2.119804620742798,54.07291793823242
2025,2,IND,75.0,0.16619712114334106,0.06857135146856308,0.54666668176651,0.0,0.0,324.0,0.2436896711587906,-0.219171941280365,0.5454545617103577,0.25,0.4096684753894806,,,-3.8736631870269775,38.37333297729492
2025,2,JAX,83.0,0.08231230080127716,0.05070418119430542,0.5180723071098328,0.0,0.0,350.0,-0.10814771056175232,0.45218625664711,0.5,1.0,0.24112269282341003,,,-12.085662841796875,45.987953186035156
2025,2,KC,79.0,0.030245071277022362,-0.07217106968164444,0.43589743971824646,0.0,0.0,216.0,-0.1200038343667984,0.25917288661003113,0.375,0.6000000238418579,0.47198349237442017,,,-1.1159546375274658,50.67948532104492
2025,2,LA,88.0,-0.02443491294980049,-0.027918726205825806,0.46590909361839294,0.0,0.0,252.0,-0.24115337431430817,0.42447376251220703,0.47058823704719543,1.0,0.18292458355426788,,,-5.2205915451049805,49.40909194946289
2025,2,LAC,82.0,-0.25033003091812134,-0.33174556493759155,0.3658536672592163,0.0,0.0,218.0,-0.3760419487953186,-0.08802563697099686,0.523809552192688,0.7142857313156128,-0.8333122730255127,,,-12.70353889465332,48.287498474121094
2025,2,LV,71.0,-0.08809848874807358,-0.01632894016802311,0.4714285731315613,0.0,0.0,317.0,-0.07271908223628998,-0.19175389409065247,0.3333333432674408,0.7142857313156128,-0.3524574637413025,,,-9.003161430358887,47.157142639160156
2025,2,MIA,79.0,0.18538212776184082,-0.07474643737077713,0.44871795177459717,0.0,0.0,335.0,-0.023855779320001602,0.5960543751716614,0.5833333134651184,0.5714285969734192,0.23587363958358765,,,-1.8319194316864014,48.487178802490234
2025,2,MIN,83.0,0.011947643011808395,-0.02976774424314499,0.47560974955558777,0.0,0.0,326.0,-0.1137847825884819,0.2553390860557556,0.4375,0.800000011920929,-0.15140877664089203,,,-2.630368709564209,45.182926177978516
2025,2,NE,78.0,0.07262061536312103,-0.00015591061674058437,0.4615384638309479,0.0,0.0,358.0,0.15103118121623993,-0.09014114737510681,0.4166666567325592,0.5,-0.026739468798041344,,,-2.8702762126922607,46.092105865478516
2025,2,NO,88.0,0.027331562712788582,-0.0020742444321513176,0.4712643623352051,0.0,0.0,344.0,-0.23027823865413666,0.6038026213645935,0.5555555820465088,0.5,0.5095688104629517,,,-7.509766578674316,47.1529426574707
2025,2,NYG,117.0,0.13466425240039825,0.0,0.4913793206214905,0.0,0.0,478.0,0.13417646288871765,0.20344553887844086,0.47058823704719543,0.5,0.5273124575614929,,,-4.740532398223877,49.3070182800293
2025,2,NYJ,90.0,0.17933832108974457,-0.03264790028333664,0.4606741666793823,0.0,0.0,403.0,-0.01270050648599863,0.6103841066360474,0.4117647111415863,0.75,-0.0027263450901955366,,,-0.20067404210567474,44.390804290771484
2025,2,PHI,74.0,-0.03593377023935318,-0.0048249512910842896,0.45945945382118225,0.0,0.0,294.0,-0.041108764708042145,-0.08099497854709625,0.3333333432674408,0.75,-0.34454813599586487,,,-10.863382339477539,49.02777862548828
2025,2,PIT,82.0,0.028033319860696793,-0.06263493746519089,0.45121949911117554,0.0,0.0,395.0,-0.03248300403356552,0.11316065490245819,0.5714285969734192,0.25,-0.07965650409460068,,,-10.78779125213623,47.26250076293945
2025,2,SEA,76.0,-0.2104114592075348,-0.26304805278778076,0.3733333349227905,0.0,0.0,269.0,-0.09580330550670624,-0.16971980035305023,0.3529411852359772,0.5555555820465088,-0.3757961392402649,,,-7.335461139678955,50.21333312988281
2025,2,SF,85.0,-0.08166730403900146,-0.05496549978852272,0.48235294222831726,0.0,0.0,307.0,-0.09143941849470139,-0.20023217797279358,0.4615384638309479,0.2857142984867096,0.5959335565567017,,,-9.691462516784668,48.57646942138672
2025,2,TB,62.0,8.427589636994526e-05,-0.10678580403327942,0.4262295067310333,0.0,0.0,266.0,0.26478150486946106,-0.6254466772079468,0.2222222238779068,0.5714285969734192,-0.7147864103317261,,,0.0,44.900001525878906
2025,2,TEN,79.0,0.20126362144947052,0.03773576766252518,0.5256410241127014,0.0,0.0,439.0,0.15767596662044525,0.31297627091407776,0.4166666567325592,0.5714285969734192,-0.11493301391601562,,,-3.2041616439819336,40.90909194946289
2025,2,WAS,86.0,0.04642447829246521,0.0,0.4941176474094391,0.0,0.0,404.0,0.09038142114877701,-0.15520896017551422,0.5384615659713745,0.2857142984867096,0.18228548765182495,,,0.0,45.380950927734375
2025,2,,153.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,50.0
2025,3,ARI,78.0,-0.0223657488822937,0.06612398475408554,0.5584415793418884,0.0,0.0,355.0,0.05380171537399292,-0.35495704412460327,0.27272728085517883,0.7142857313156128,-0.17604072391986847,,,-4.171996116638184,45.06578826904297
2025,3,ATL,73.0,0.06721194833517075,0.032940804958343506,0.5277777910232544,0.0,0.0,224.0,-0.022171616554260254,0.20983433723449707,0.3333333432674408,0.8888888955116272,0.1342676877975464,,,0.0,38.87323760986328
2025,3,BAL,87.0,0.2867489159107208,0.0719241201877594,0.5930232405662537,0.0,0.0,426.0,0.1775670200586319,0.5318014621734619,0.5,0.5714285969734192,0.3350745141506195,,,-1.7007797956466675,45.345237731933594
2025,3,BUF,76.0,0.06790751218795776,-0.06727556884288788,0.4533333480358124,0.0,0.0,276.0,-0.25154611468315125,0.6900998950004578,0.7333333492279053,0.6000000238418579,0.5100595355033875,,,-6.346555709838867,43.635135650634766
2025,3,CAR,80.0,-0.3787774443626404,-0.2955373525619507,0.3375000059604645,0.0,0.0,332.0,-0.19672797620296478,-0.800759494304657,0.2857142984867096,0.125,,,,-9.105567932128906,57.9620246887207
2025,3,CHI,87.0,-0.004570563789457083,0.0,0.48275861144065857,0.0,0.0,398.0,0.05128241330385208,-0.23628005385398865,0.2857142984867096,0.5714285969734192,-0.44218721985816956,,,-16.87826919555664,44.21176528930664
2025,3,CIN,82.0,0.04211350902915001,0.037185750901699066,0.5061728358268738,0.0,0.0,352.0,0.1476449817419052,-0.241078719496727,0.3571428656578064,0.375,0.38600897789001465,,,-0.2719840109348297,42.88888931274414
2025,3,CLE,83.0,-0.09447875618934631,-0.1250443458557129,0.39759036898612976,0.0,0.0,230.0,-0.19619426131248474,0.02695751190185547,0.5416666865348816,0.7142857313156128,0.32783204317092896,,,-7.0374345779418945,51.8271598815918
2025,3,DAL,73.0,0.20323437452316284,0.0,0.4861111044883728,0.0,0.0,385.0,0.041772760450839996,0.577114462852478,0.5714285969734192,0.3333333432674408,0.22935250401496887,,,0.0,47.43055725097656
2025,3,DEN,104.0,-0.0607844702899456,-0.10298721492290497,0.42718446254730225,0.0,0.0,376.0,0.008679177612066269,-0.03582899272441864,0.529411792755127,0.375,-0.029973164200782776,,,-7.55216646194458,50.39215850830078
2025,3,DET,74.0,0.15812724828720093,0.06757300347089767,0.5540540814399719,0.0,0.0,318.0,0.06686600297689438,0.37922871112823486,0.5833333134651184,0.6000000238418579,-0.25920605659484863,,,-9.311136245727539,42.0945930480957
2025,3,GB,80.0,-0.0927710309624672,-0.17407755553722382,0.40506330132484436,0.0,0.0,221.0,-0.051664941012859344,-0.19961807131767273,0.42105263471603394,0.5555555820465088,-0.04452378675341606,,,-0.2897690534591675,49.924049377441406
2025,3,HOU,89.0,-0.12352672219276428,-0.28724586963653564,0.375,0.0,0.0,291.0,-0.1119961366057396,-0.14738132059574127,0.4444444477558136,0.30000001192092896,0.26777082681655884,,,-2.756601333618164,55.77011489868164
2025,3,IND,88.0,-0.07971266657114029,-0.044590696692466736,0.47727271914482117,0.0,0.0,282.0,-0.03747131675481796,-0.2893189489841461,0.4375,0.5555555820465088,0.3674893379211426,,,-7.866318225860596,43.19767379760742
2025,3,JAX,79.0,-0.22187934815883636,-0.20568597316741943,0.3670886158943176,0.0,0.0,271.0,-0.18048684298992157,-0.3780825436115265,0.25,0.5555555820465088,-0.23638135194778442,,,-10.545258522033691,53.871795654296875
2025,3,KC,78.0,-0.11772767454385757,-0.304019957780838,0.42307692766189575,0.0,0.0,281.0,-0.02193605713546276,-0.47931909561157227,0.1818181872367859,0.3333333432674408,-0.588630735874176,,,-6.537278175354004,42.818180084228516
2025,3,LA,83.0,-0.04848715662956238,-0.37385866045951843,0.39024388790130615,0.0,0.0,288.0,-0.1858695149421692,0.42363646626472473,0.4285714328289032,0.5555555820465088,0.24531230330467224,,,-5.058247089385986,48.71604919433594
2025,3,LAC,69.0,-0.09616971015930176,-0.28313037753105164,0.3188405930995941,0.0,0.0,265.0,-0.2859860956668854,0.10151082277297974,0.3076923191547394,0.4545454680919647,-0.035154134035110474,,,0.0,53.338233947753906
2025,3,LV,76.0,0.22180378437042236,0.06757300347089767,0.5394737124443054,0.0,0.0,400.0,0.14480040967464447,0.2605622410774231,0.5833333134651184,0.6000000238418579,-0.236190527677536,,,-3.8832497596740723,44.2400016784668
2025,3,MIA,74.0,0.2206857055425644,0.06757300347089767,0.5405405163764954,0.0,0.0,360.0,0.26907047629356384,0.13776934146881104,0.6363636255264282,0.4000000059604645,0.4345020055770874,,,-0.02308005839586258,42.4383544921875
2025,3,MIN,75.0,-0.513105034828186,-0.33859044313430786,0.3333333432674408,0.0,0.0,171.0,-0.8106836080551147,-0.2348596602678299,0.25,0.25,0.5136193633079529,,,-31.685205459594727,56.52054977416992
2025,3,NE,68.0,0.0374680832028389,0.008798964321613312,0.5223880410194397,0.0,0.0,203.0,-0.05297333374619484,0.2001217007637024,0.5833333134651184,0.5,0.6527734398841858,,,-5.855365753173828,46.89393997192383
2025,3,NO,73.0,0.1643441617488861,0.06757300347089767,0.5277777910232544,0.0,0.0,320.0,0.1747724413871765,-0.005935835652053356,0.3636363744735718,0.8333333134651184,0.39010220766067505,,,-4.247791290283203,41.44444274902344
2025,3,NYG,86.0,0.08258688449859619,-0.07727309316396713,0.47058823704719543,0.0,0.0,306.0,0.0401870533823967,0.24508625268936157,0.5882353186607361,0.3333333432674408,0.18734584748744965,,,-2.7666516304016113,50.75
2025,3,NYJ,95.0,-0.05323008820414543,-0.22567248344421387,0.39361703395843506,0.0,0.0,347.0,0.03698091581463814,-0.2673834264278412,0.30000001192092896,0.6000000238418579,-0.1626904457807541,,,-1.5550552606582642,41.25806427001953
2025,3,PHI,81.0,-0.1060582771897316,0.08281133323907852,0.5308641791343689,0.0,0.0,356.0,0.1649819314479828,-0.921277642250061,0.3076923191547394,0.5714285969734192,-0.399456650018692,,,-4.906583309173584,40.70000076293945
2025,3,PIT,83.0,-0.08275976777076721,0.0029220711439847946,0.5060241222381592,0.0,0.0,369.0,-0.36852505803108215,0.6312994956970215,0.6666666865348816,0.8333333134651184,-0.5683242082595825,,,-26.679738998413086,48.46341323852539
2025,3,SEA,99.0,-0.23953945934772491,-0.12253886461257935,0.42424243688583374,0.0,0.0,284.0,0.024273952469229698,-0.9913011193275452,0.3333333432674408,0.1818181872367859,0.12773559987545013,,,-1.634875774383545,52.1340217590332
2025,3,SF,84.0,-0.002717709867283702,-0.18864186108112335,0.4285714328289032,0.0,0.0,260.0,0.025397900491952896,-0.15134820342063904,0.3333333432674408,0.6000000238418579,-0.017389556393027306,,,0.5803671479225159,51.67469787597656
2025,3,TB,85.0,-0.06889768689870834,0.012514790520071983,0.5058823823928833,0.0,0.0,267.0,-0.03937213495373726,-0.33016178011894226,0.3636363744735718,0.5714285969734192,0.22210793197155,,,-11.695051193237305,47.08333206176758
2025,3,TEN,72.0,0.26624277234077454,0.09484618902206421,0.6056337952613831,0.0,0.0,365.0,0.3826034665107727,-0.13204041123390198,0.3333333432674408,0.800000011920929,0.19567549228668213,,,0.0,35.7042236328125
2025,3,WAS,84.0,-0.021253565326333046,-0.2950757145881653,0.39759036898612976,0.0,0.0,356.0,0.12395153939723969,-0.35516729950904846,0.2142857164144516,0.5454545617103577,0.2176583856344223,,,0.0,54.29268264770508
2025,3,,148.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,50.0
2025,4,ARI,82.0,0.06062518060207367,-0.16261641681194305,0.46341463923454285,0.0,0.0,384.0,0.07134958356618881,0.007447208743542433,0.6428571343421936,0.4285714328289032,0.15360581874847412,,,-0.7419763207435608,45.69135665893555
2025,4,ATL,74.0,0.16809281706809998,0.14515823125839233,0.5405405163764954,0.0,0.0,296.0,0.045025527477264404,0.3442816138267517,0.2222222238779068,0.8571428656578064,0.4242679476737976,,,-4.520242691040039,44.98611068725586
2025,4,BAL,88.0,0.18448719382286072,0.0,0.4712643623352051,0.0,0.0,382.0,0.14087878167629242,0.24022825062274933,0.3333333432674408,0.7777777910232544,0.13572567701339722,,,0.0,35.104652404785156
2025,4,BUF,80.0,-0.02774016186594963,-0.058879125863313675,0.48750001192092896,0.0,0.0,298.0,0.11642786860466003,-0.42415738105773926,0.38461539149284363,0.5714285969734192,-0.13663622736930847,,,-5.471053123474121,40.74683380126953
2025,4,CAR,66.0,0.2501910328865051,0.0,0.4307692348957062,0.0,0.0,307.0,0.25648048520088196,0.4201684594154358,0.30000001192092896,0.5,0.31732651591300964,,,0.0,42.492061614990234
2025,4,CHI,66.0,-0.1720169484615326,0.04500224441289902,0.5454545617103577,0.0,0.0,357.0,0.17822279036045074,-1.6499676704406738,0.25,0.25,0.1728905886411667,,,-20.999204635620117,48.530303955078125
2025,4,CIN,94.0,0.17166481912136078,0.013183522038161755,0.5053763389587402,0.0,0.0,512.0,0.10783752053976059,0.41103246808052063,0.5714285969734192,0.4000000059604645,0.335747092962265,,,-4.522922039031982,50.923912048339844
2025,4,CLE,80.0,-0.08332747220993042,-0.19811366498470306,0.4303797483444214,0.0,0.0,277.0,-0.2125501036643982,0.07278463989496231,0.46666666865348816,0.5,0.33718690276145935,,,-3.549344778060913,48.02597427368164
2025,4,DAL,105.0,0.24406400322914124,0.06857135146856308,0.523809552192688,0.0,0.0,489.0,0.09126407653093338,1.010572910308838,0.8235294222831726,0.6000000238418579,0.20464347302913666,,,-2.836663246154785,41.96116638183594
2025,4,DEN,68.0,-0.1551574170589447,-0.12067273259162903,0.38235294818878174,0.0,0.0,159.0,-0.0868140161037445,-0.3275320529937744,0.23076923191547394,0.4545454680919647,-0.44203031063079834,,,0.0,58.47761154174805
2025,4,DET,86.0,-0.38203442096710205,-0.3953661322593689,0.302325576543808,0.0,0.0,249.0,-0.3776061236858368,-0.5869895815849304,0.3333333432674408,0.20000000298023224,-0.002888954011723399,,,-15.93548583984375,54.093021392822266
2025,4,GB,90.0,0.23102422058582306,0.054279983043670654,0.5280898809432983,0.0,0.0,436.0,0.30160486698150635,0.1611265242099762,0.4166666567325592,0.4285714328289032,0.35828670859336853,,,0.0,49.191009521484375
2025,4,HOU,64.0,-0.4041592478752136,-0.22551298141479492,0.3492063581943512,0.0,0.0,175.0,-0.23615451157093048,-0.8627539277076721,0.3636363744735718,0.125,,,,-5.637380123138428,60.63492202758789
2025,4,IND,90.0,0.000622249732259661,0.03587917611002922,0.5280898809432983,0.0,0.0,462.0,-0.036273956298828125,0.11433343589305878,0.5,0.625,0.5079408288002014,,,-6.510875225067139,50.168540954589844
2025,4,JAX,79.0,-0.11251837015151978,-0.006500806659460068,0.4683544337749481,0.0,0.0,391.0,-0.19677433371543884,-0.08742650598287582,0.6153846383094788,0.4000000059604645,0.0006135737057775259,,,-16.633468627929688,43.68831253051758
2025,4,KC,71.0,-0.042857103049755096,0.0,0.49295774102211,0.0,0.0,360.0,0.20746749639511108,-0.7481681704521179,0.3636363744735718,0.3333333432674408,0.1377950757741928,,,-8.45464038848877,51.728572845458984
2025,4,LA,79.0,-0.06389130651950836,0.0,0.4683544337749481,0.0,0.0,333.0,-0.22664044797420502,0.25709623098373413,0.38461539149284363,1.0,0.2091924548149109,,,-9.031698226928711,50.7662353515625
2025,4,LAC,92.0,-0.026105595752596855,-0.013455573469400406,0.47826087474823,0.0,0.0,252.0,-0.13280697166919708,0.08806154131889343,0.5263158082962036,0.75,-0.23062866926193237,,,-3.0885510444641113,45.64444351196289
2025,4,LV,87.0,-0.07257222384214401,-0.07694172859191895,0.45348837971687317,0.0,0.0,271.0,-0.17212273180484772,0.06674236804246902,0.47058823704719543,0.6666666865348816,-0.6772621273994446,,,-9.991832733154297,37.14285659790039
2025,4,MIA,81.0,0.07462582737207413,0.06608768552541733,0.574999988079071,0.0,0.0,389.0,0.08320643752813339,0.1893608719110489,0.4000000059604645,0.6000000238418579,-0.5081628561019897,,,-13.686031341552734,49.56962203979492
2025,4,MIN,69.0,0.14071302115917206,0.14843317866325378,0.5882353186607361,0.0,0.0,313.0,0.22055158019065857,-0.13633300364017487,0.4000000059604645,0.4285714328289032,-0.2809240221977234,,,2.186284303665161,37.70149230957031
2025,4,NE,87.0,-0.17894189059734344,-0.044308293610811234,0.4712643623352051,0.0,0.0,326.0,0.10780534148216248,-0.9646282196044922,0.3333333432674408,0.1111111119389534,0.3862934708595276,,,2.6353580951690674,51.55172348022461
