week,team,st_plays,st_epa,st_epa_per_play,ko_plays,ko_tb_rate,ko_opp_start_yd100,punt_plays,punt_opp_start_yd100,ret_plays,ret_epa,ret_epa_against,fg_att,fg_made,fg_pct,fg_epa_per_att,xp_att,xp_made,xp_pct,xp_epa_per_att,st_pen_rate
2,DEN,11,4.349128236941451,0.39537529426740464,3,1.0,70.0,6,67.83333333333333,0,0.0,0.0,2,0,0.0,2.1745641184707254,0,0,0.0,0.0,0.09090909090909091
2,DET,11,0.658709907821655,0.059882718892877725,5,0.4,72.0,2,44.5,0,0.0,0.0,3,0,0.0,0.21956996927388497,1,0,0.0,0.658709907821655,0.0
2,GB,11,2.596351424424456,0.23603194767495053,3,0.6666666666666666,65.66666666666667,3,56.0,0,0.0,0.0,4,0,0.0,0.649087856106114,1,0,0.0,2.596351424424456,0.0
2,HOU,15,8.068039879085383,0.5378693252723589,4,0.25,76.5,6,71.33333333333333,0,0.0,0.0,4,0,0.0,2.0170099697713457,1,0,0.0,8.068039879085383,0.2
2,IND,11,-1.2319536594539544,-0.11199578722308677,5,1.0,70.0,3,64.66666666666667,0,0.0,0.0,2,0,0.0,-0.6159768297269772,1,0,0.0,-1.2319536594539544,0.0
2,JAX,12,-2.305682104408364,-0.1921401753673637,5,0.8,72.0,3,72.33333333333333,0,0.0,0.0,3,0,0.0,-0.7685607014694548,1,0,0.0,-2.305682104408364,0.0
2,KC,13,3.7345689705665865,0.2872745361974297,7,1.0,70.0,2,60.0,0,0.0,0.0,2,0,0.0,1.8672844852832933,2,0,0.0,1.8672844852832933,0.0
2,LA,14,4.1585777217070845,0.2970412658362203,8,0.875,72.5,4,68.0,0,0.0,0.0,1,0,0.0,4.1585777217070845,1,0,0.0,4.1585777217070845,0.0
2,LAC,10,0.045538161095982854,0.004553816109598286,2,0.5,76.0,3,49.333333333333336,0,0.0,0.0,2,0,0.0,0.022769080547991427,3,0,0.0,0.015179387031994285,0.2
2,LV,15,5.878837261003435,0.39192248406689567,6,0.6666666666666666,70.66666666666667,3,66.0,0,0.0,0.0,4,0,0.0,1.4697093152508587,2,0,0.0,2.9394186305017174,0.06666666666666667
2,MIA,9,2.4436090042752414,0.2715121115861379,6,1.0,70.0,1,63.0,0,0.0,0.0,1,0,0.0,2.4436090042752414,1,0,0.0,2.4436090042752414,0.0
2,MIN,12,2.080136666031421,0.1733447221692851,4,0.75,67.0,3,65.0,0,0.0,0.0,3,0,0.0,0.6933788886771404,2,0,0.0,1.0400683330157106,0.0
2,NE,16,-1.1135081222907783,-0.06959425764317365,5,1.0,70.0,6,69.66666666666667,0,0.0,0.0,3,0,0.0,-0.37116937409692613,2,0,0.0,-0.5567540611453892,0.0
2,NO,13,0.5097917297482104,0.03921474844217003,5,1.0,70.0,1,61.0,0,0.0,0.0,1,0,0.0,0.5097917297482104,6,0,0.0,0.0849652882913684,0.07692307692307693
2,NYG,10,0.8061879186285172,0.08061879186285173,7,0.14285714285714285,74.0,2,55.5,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.8061879186285172,0.1
2,NYJ,13,1.3230310610780491,0.10177162008292685,3,0.3333333333333333,69.33333333333333,6,69.33333333333333,0,0.0,0.0,1,0,0.0,1.3230310610780491,3,0,0.0,0.44101035369268304,0.0
2,PHI,11,1.76658127931403,0.16059829811945728,6,0.8333333333333334,69.5,2,58.5,0,0.0,0.0,2,0,0.0,0.883290639657015,1,0,0.0,1.76658127931403,0.0
2,PIT,14,3.823085028285359,0.2730775020203828,3,0.6666666666666666,75.33333333333333,8,66.75,0,0.0,0.0,2,0,0.0,1.9115425141426794,1,0,0.0,3.823085028285359,0.14285714285714285
2,SEA,15,2.0952565087942676,0.13968376725295117,5,0.8,70.4,5,73.2,0,0.0,0.0,3,0,0.0,0.6984188362647559,2,0,0.0,1.0476282543971338,0.0
2,SF,11,-4.348554798064848,-0.3953231634604407,5,0.8,72.0,3,56.333333333333336,0,0.0,0.0,1,0,0.0,-4.348554798064848,2,0,0.0,-2.174277399032424,0.18181818181818182
2,TB,14,0.9300007020680388,0.06642862157628848,5,1.0,70.0,5,73.6,0,0.0,0.0,2,0,0.0,0.4650003510340194,2,0,0.0,0.4650003510340194,0.0
2,TEN,13,-0.35146366725260325,-0.027035666711738713,5,0.6,71.0,5,70.0,0,0.0,0.0,1,0,0.0,-0.35146366725260325,2,0,0.0,-0.17573183362630163,0.0
2,WAS,11,3.2891180409942553,0.2990107309994778,4,0.5,77.0,0,,0,0.0,0.0,7,0,0.0,0.46987400585632216,0,0,0.0,0.0,0.18181818181818182
3,ARI,12,0.6522320127074593,0.05435266772562161,4,1.0,70.0,5,72.0,0,0.0,0.0,2,0,0.0,0.32611600635372967,1,0,0.0,0.6522320127074593,0.0
3,ATL,12,1.3387221013290835,0.11156017511075696,6,0.6666666666666666,69.83333333333333,3,68.33333333333333,0,0.0,0.0,1,0,0.0,1.3387221013290835,2,0,0.0,0.6693610506645418,0.08333333333333333
3,BAL,15,-6.385081694642212,-0.42567211297614743,6,0.3333333333333333,65.83333333333333,4,55.75,0,0.0,0.0,1,0,0.0,-6.385081694642212,4,0,0.0,-1.596270423660553,0.06666666666666667
3,BUF,12,0.5327850697388423,0.04439875581157019,3,0.6666666666666666,69.33333333333333,1,66.0,0,0.0,0.0,2,0,0.0,0.26639253486942116,6,0,0.0,0.08879751162314038,0.08333333333333333
3,CAR,14,3.055950925518239,0.2182822089655885,4,0.25,67.0,4,64.25,0,0.0,0.0,3,0,0.0,1.0186503085060796,3,0,0.0,1.0186503085060796,0.07142857142857142
3,CHI,10,-2.6225167327914525,-0.2622516732791452,4,0.75,70.25,3,61.333333333333336,0,0.0,0.0,2,0,0.0,-1.3112583663957262,1,0,0.0,-2.6225167327914525,0.0
3,CIN,13,-2.0841780649201525,-0.1603213896092425,7,0.2857142857142857,72.28571428571429,0,,0,0.0,0.0,3,0,0.0,-0.6947260216400508,3,0,0.0,-0.6947260216400508,0.0
3,CLE,12,1.9638233292322584,0.1636519441026882,4,1.0,70.0,6,63.666666666666664,0,0.0,0.0,1,0,0.0,1.9638233292322584,1,0,0.0,1.9638233292322584,0.0
3,DAL,12,4.2769689106366515,0.3564140758863876,5,0.6,76.2,4,69.75,0,0.0,0.0,2,0,0.0,2.1384844553183258,1,0,0.0,4.2769689106366515,0.08333333333333333
3,DEN,10,3.4752630484797753,0.34752630484797753,2,1.0,70.0,2,75.0,0,0.0,0.0,4,0,0.0,0.8688157621199438,2,0,0.0,1.7376315242398876,0.0
3,DET,11,0.9225058003105183,0.08386416366459258,3,1.0,70.0,5,55.4,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,0.30750193343683946,0.09090909090909091
3,GB,14,-0.19676424441079243,-0.014054588886485173,3,1.0,70.0,5,59.6,0,0.0,0.0,3,0,0.0,-0.06558808147026414,3,0,0.0,-0.06558808147026414,0.0
3,HOU,13,-4.644708509668224,-0.35728526997447874,7,0.8571428571428571,70.71428571428571,4,57.25,0,0.0,0.0,1,0,0.0,-4.644708509668224,1,0,0.0,-4.644708509668224,0.0
3,IND,12,1.3531698488988875,0.1127641540749073,4,0.75,71.0,5,63.4,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,0.4510566162996292,0.0
3,JAX,13,1.8242191278735373,0.14032454829796442,9,0.8888888888888888,70.33333333333333,2,69.5,0,0.0,0.0,1,0,0.0,1.8242191278735373,1,0,0.0,1.8242191278735373,0.0
3,KC,12,-0.09012715296918639,-0.007510596080765532,4,0.5,73.0,3,69.66666666666667,0,0.0,0.0,3,0,0.0,-0.030042384323062127,2,0,0.0,-0.04506357648459319,0.08333333333333333
3,LA,13,0.8829803430420073,0.06792156484938518,5,1.0,70.0,3,56.333333333333336,0,0.0,0.0,2,0,0.0,0.44149017152100367,3,0,0.0,0.29432678101400245,0.0
3,LAC,14,1.4287518877813414,0.10205370627009581,5,0.6,75.6,7,72.28571428571429,0,0.0,0.0,1,0,0.0,1.4287518877813414,1,0,0.0,1.4287518877813414,0.07142857142857142
3,LV,16,-1.7811342923504252,-0.11132089327190157,8,0.625,71.75,5,64.2,0,0.0,0.0,1,0,0.0,-1.7811342923504252,2,0,0.0,-0.8905671461752126,0.1875
3,MIA,13,-2.6786584858480933,-0.20605065275754564,5,0.4,69.8,6,63.833333333333336,0,0.0,0.0,2,0,0.0,-1.3393292429240466,0,0,0.0,0.0,0.15384615384615385
3,MIN,12,4.762718616005309,0.39689321800044247,2,0.0,86.0,4,71.0,0,0.0,0.0,2,0,0.0,2.3813593080026547,4,0,0.0,1.1906796540013274,0.08333333333333333
3,NE,11,2.1518035809489566,0.19561850735899605,5,0.8,71.2,5,61.8,0,0.0,0.0,1,0,0.0,2.1518035809489566,0,0,0.0,0.0,0.0
3,NO,9,0.276174789227301,0.030686087691922333,3,1.0,70.0,4,55.5,0,0.0,0.0,2,0,0.0,0.1380873946136505,0,0,0.0,0.0,0.0
3,NYG,14,-8.99699514323163,-0.6426425102308306,3,0.3333333333333333,73.33333333333333,7,64.71428571428571,0,0.0,0.0,1,0,0.0,-8.99699514323163,3,0,0.0,-2.9989983810772096,0.0
3,NYJ,10,-4.882111534671656,-0.48821115346716565,2,0.5,70.0,3,56.0,0,0.0,0.0,2,0,0.0,-2.441055767335828,3,0,0.0,-1.6273705115572188,0.2
3,PHI,8,-6.768002087751148,-0.8460002609688935,4,0.25,73.0,2,64.0,0,0.0,0.0,1,0,0.0,-6.768002087751148,1,0,0.0,-6.768002087751148,0.0
3,PIT,11,2.4324060758152055,0.22112782507410958,3,1.0,70.0,3,74.66666666666667,0,0.0,0.0,3,0,0.0,0.8108020252717352,2,0,0.0,1.2162030379076028,0.0
3,SEA,11,-1.193309240196177,-0.10848265819965244,2,0.0,70.5,4,62.25,0,0.0,0.0,2,0,0.0,-0.5966546200980885,3,0,0.0,-0.39776974673205895,0.09090909090909091
3,SF,13,-3.8148441903863803,-0.29344955310664467,6,1.0,70.0,2,57.5,0,0.0,0.0,2,0,0.0,-1.9074220951931902,3,0,0.0,-1.2716147301287934,0.0
3,TB,12,1.745162956810042,0.14543024640083682,7,0.7142857142857143,71.42857142857143,4,61.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1.745162956810042,0.08333333333333333
3,TEN,12,1.589025825350448,0.132418818779204,6,0.5,70.33333333333333,4,74.25,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.794512912675224,0.16666666666666666
3,WAS,13,6.752313161865706,0.5194087047589004,7,0.5714285714285714,68.71428571428571,0,,0,0.0,0.0,1,0,0.0,6.752313161865706,5,0,0.0,1.3504626323731412,0.07692307692307693
4,ARI,13,1.7052616290288638,0.13117397146375875,7,0.2857142857142857,71.28571428571429,4,67.75,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.8526308145144319,0.0
4,ATL,14,9.424500437024157,0.6731786026445826,5,0.6,73.6,3,61.666666666666664,0,0.0,0.0,4,0,0.0,2.3561251092560394,2,0,0.0,4.712250218512079,0.0
4,BAL,12,1.5452714961019702,0.12877262467516418,3,1.0,70.0,4,61.5,0,0.0,0.0,0,0,0.0,0.0,5,0,0.0,0.30905429922039407,0.08333333333333333
4,BUF,15,-2.4410240886749683,-0.16273493924499788,6,1.0,70.0,6,66.66666666666667,0,0.0,0.0,2,0,0.0,-1.2205120443374842,1,0,0.0,-2.4410240886749683,0.0
4,CAR,13,3.632261210278016,0.2794047084829243,7,1.0,70.0,2,77.0,0,0.0,0.0,1,0,0.0,3.632261210278016,3,0,0.0,1.2107537367593386,0.0
4,CHI,15,3.4991892772447866,0.23327928514965243,6,0.8333333333333334,70.66666666666667,5,61.4,0,0.0,0.0,1,0,0.0,3.4991892772447866,3,0,0.0,1.1663964257482622,0.06666666666666667
4,CIN,14,4.914577942062175,0.35104128157586967,5,0.0,79.8,3,66.33333333333333,0,0.0,0.0,2,0,0.0,2.4572889710310877,4,0,0.0,1.2286444855155438,0.0
4,CLE,13,0.5463423267566003,0.0420263328274308,5,0.2,74.0,5,68.0,0,0.0,0.0,1,0,0.0,0.5463423267566003,2,0,0.0,0.27317116337830016,0.0
4,DAL,14,2.8316063523761112,0.20225759659829365,6,1.0,70.0,3,68.66666666666667,0,0.0,0.0,3,0,0.0,0.9438687841253705,2,0,0.0,1.4158031761880556,0.14285714285714285
4,DEN,14,-2.038028078849613,-0.14557343420354377,3,1.0,70.0,8,57.875,0,0.0,0.0,2,0,0.0,-1.0190140394248064,1,0,0.0,-2.038028078849613,0.07142857142857142
4,DET,14,2.101272726032761,0.15009090900234007,5,0.8,70.6,3,77.33333333333333,0,0.0,0.0,0,0,0.0,0.0,6,0,0.0,0.3502121210054601,0.07142857142857142
4,GB,14,2.0054260630555976,0.14324471878968553,6,1.0,70.0,3,78.33333333333333,0,0.0,0.0,2,0,0.0,1.0027130315277988,3,0,0.0,0.6684753543518659,0.0
4,HOU,15,1.6701628270265156,0.11134418846843437,5,1.0,70.0,6,60.333333333333336,0,0.0,0.0,1,0,0.0,1.6701628270265156,3,0,0.0,0.5567209423421718,0.0
4,IND,14,-5.001416375916326,-0.3572440268511662,4,1.0,70.0,4,64.0,0,0.0,0.0,3,0,0.0,-1.6671387919721088,3,0,0.0,-1.6671387919721088,0.07142857142857142
4,JAX,14,9.670592261940056,0.6907565901385755,5,0.4,72.4,5,70.0,0,0.0,0.0,2,0,0.0,4.835296130970028,2,0,0.0,4.835296130970028,0.21428571428571427
4,KC,11,0.7277651621198062,0.06616046928361875,3,1.0,70.0,4,60.25,0,0.0,0.0,2,0,0.0,0.3638825810599031,2,0,0.0,0.3638825810599031,0.0
4,LA,11,0.921629952469114,0.08378454113355582,5,1.0,70.0,1,84.0,0,0.0,0.0,5,0,0.0,0.1843259904938228,0,0,0.0,0.0,0.09090909090909091
4,LAC,13,-0.7979176904662908,-0.06137828388202237,4,1.0,70.0,6,81.16666666666667,0,0.0,0.0,2,0,0.0,-0.3989588452331454,1,0,0.0,-0.7979176904662908,0.0
4,LV,12,2.705288289605996,0.22544069080049967,4,0.5,72.0,4,73.5,0,0.0,0.0,2,0,0.0,1.352644144802998,2,0,0.0,1.352644144802998,0.08333333333333333
4,MIA,14,4.774719294042763,0.34105137814591163,7,1.0,70.0,5,77.0,0,0.0,0.0,2,0,0.0,2.3873596470213814,0,0,0.0,0.0,0.14285714285714285
4,MIN,15,0.6158404623310791,0.041056030822071946,5,0.4,69.2,5,58.8,0,0.0,0.0,1,0,0.0,0.6158404623310791,4,0,0.0,0.15396011558276979,0.0
4,NE,14,7.046220118282913,0.5033014370202081,7,0.8571428571428571,70.0,4,57.25,0,0.0,0.0,2,0,0.0,3.5231100591414566,1,0,0.0,7.046220118282913,0.0
4,NO,14,1.875857373316221,0.13398981237973007,7,0.2857142857142857,75.85714285714286,3,50.666666666666664,0,0.0,0.0,1,0,0.0,1.875857373316221,3,0,0.0,0.6252857911054069,0.0
4,NYG,11,4.444492098660774,0.4040447362418886,5,0.2,73.4,1,62.0,0,0.0,0.0,5,0,0.0,0.8888984197321548,0,0,0.0,0.0,0.0
4,NYJ,14,-0.05666162825457244,-0.004047259161040888,3,0.3333333333333333,72.66666666666667,7,71.28571428571429,0,0.0,0.0,4,0,0.0,-0.01416540706364311,0,0,0.0,0.0,0.07142857142857142
4,PHI,14,2.3032225088401654,0.16451589348858325,7,0.8571428571428571,70.42857142857143,5,72.4,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,1.1516112544200827,0.0
4,PIT,13,0.8766266481810304,0.0674328190908485,6,1.0,70.0,3,50.666666666666664,0,0.0,0.0,1,0,0.0,0.8766266481810304,3,0,0.0,0.2922088827270101,0.0
4,SEA,15,-2.3118895797119716,-0.1541259719807981,8,0.75,73.875,3,49.666666666666664,0,0.0,0.0,1,0,0.0,-2.3118895797119716,3,0,0.0,-0.7706298599039906,0.13333333333333333
4,SF,12,-6.674762529686399,-0.5562302108071999,3,0.6666666666666666,71.33333333333333,3,76.0,0,0.0,0.0,3,0,0.0,-2.2249208432287997,3,0,0.0,-2.2249208432287997,0.0
4,TB,13,3.757054765865398,0.2890042127588768,3,0.6666666666666666,77.66666666666667,4,58.0,0,0.0,0.0,2,0,0.0,1.878527382932699,4,0,0.0,0.9392636914663495,0.0
4,TEN,17,9.28952116680687,0.5464424215768746,5,0.4,64.2,5,56.0,0,0.0,0.0,5,0,0.0,1.8579042333613738,2,0,0.0,4.644760583403435,0.058823529411764705
4,WAS,10,2.3378691896763533,0.23378691896763532,3,1.0,70.0,1,77.0,0,0.0,0.0,2,0,0.0,1.1689345948381766,4,0,0.0,0.5844672974190883,0.0
5,ARI,12,-4.384630254146167,-0.3653858545121806,5,0.6,71.0,2,71.5,0,0.0,0.0,4,0,0.0,-1.0961575635365417,1,0,0.0,-4.384630254146167,0.0
5,ATL,17,-1.2657118616226009,-0.07445363891897652,8,1.0,70.0,1,39.0,0,0.0,0.0,5,0,0.0,-0.2531423723245202,3,0,0.0,-0.42190395387420027,0.0
5,BAL,17,2.6922644577816217,0.15836849751656598,7,0.7142857142857143,73.71428571428571,3,63.333333333333336,0,0.0,0.0,2,0,0.0,1.3461322288908109,5,0,0.0,0.5384528915563244,0.0
5,BUF,16,0.8109578503610757,0.05068486564756723,4,0.75,70.75,8,65.0,0,0.0,0.0,2,0,0.0,0.40547892518053785,2,0,0.0,0.40547892518053785,0.0
5,CAR,14,-0.2169554040522872,-0.015496814575163371,7,0.5714285714285714,68.85714285714286,4,60.75,0,0.0,0.0,2,0,0.0,-0.1084777020261436,1,0,0.0,-0.2169554040522872,0.0
5,CHI,12,-0.10789694956764206,-0.008991412463970172,3,0.0,70.0,4,65.0,0,0.0,0.0,1,0,0.0,-0.10789694956764206,4,0,0.0,-0.026974237391910516,0.0
5,CIN,18,1.2037063861460782,0.06687257700811546,8,0.875,69.625,5,66.8,0,0.0,0.0,1,0,0.0,1.2037063861460782,4,0,0.0,0.30092659653651954,0.0
5,CLE,17,2.806008890783745,0.16505934651669088,7,0.14285714285714285,71.42857142857143,7,69.85714285714286,0,0.0,0.0,2,0,0.0,1.4030044453918724,1,0,0.0,2.806008890783745,0.058823529411764705
5,DAL,10,0.7574787963336775,0.07574787963336775,4,0.75,68.0,1,71.0,0,0.0,0.0,3,0,0.0,0.25249293211122587,2,0,0.0,0.37873939816683877,0.1
5,DEN,16,4.112535456962965,0.2570334660601853,4,0.25,65.0,6,61.0,0,0.0,0.0,2,0,0.0,2.0562677284814823,4,0,0.0,1.0281338642407412,0.0625
5,GB,13,-0.2987326118205711,-0.02297943167850547,4,1.0,70.0,5,68.6,0,0.0,0.0,1,0,0.0,-0.2987326118205711,3,0,0.0,-0.0995775372735237,0.07692307692307693
5,HOU,15,3.176515826392695,0.211767721759513,5,0.8,70.8,5,69.4,0,0.0,0.0,3,0,0.0,1.058838608797565,2,0,0.0,1.5882579131963475,0.06666666666666667
5,IND,18,0.117313224208067,0.006517401344892611,8,0.875,70.125,4,73.25,0,0.0,0.0,2,0,0.0,0.0586566121040335,4,0,0.0,0.02932830605201675,0.0
5,JAX,16,4.244701376723348,0.26529383604520923,7,1.0,70.0,2,60.0,0,0.0,0.0,3,0,0.0,1.4149004589077825,4,0,0.0,1.061175344180837,0.0
5,KC,11,-0.07859543592757623,-0.007145039629779657,3,0.0,81.33333333333333,1,79.0,0,0.0,0.0,5,0,0.0,-0.015719087185515245,2,0,0.0,-0.039297717963788115,0.09090909090909091
5,LA,9,0.5261222912271033,0.05845803235856703,4,0.25,71.5,3,51.333333333333336,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.26306114561355165,0.1111111111111111
5,LV,13,0.6783446774406086,0.05218035980312374,6,0.6666666666666666,72.33333333333333,5,70.2,0,0.0,0.0,1,0,0.0,0.6783446774406086,1,0,0.0,0.6783446774406086,0.07692307692307693
5,MIA,10,-3.5123191647350205,-0.35123191647350205,3,0.6666666666666666,71.33333333333333,3,63.333333333333336,0,0.0,0.0,4,0,0.0,-0.8780797911837551,0,0,0.0,0.0,0.0
5,MIN,13,5.336177242608743,0.41047517250836485,4,1.0,70.0,4,64.0,0,0.0,0.0,3,0,0.0,1.7787257475362477,2,0,0.0,2.6680886213043715,0.07692307692307693
5,NE,14,-3.062002522801582,-0.21871446591439872,5,0.8,72.2,6,65.0,0,0.0,0.0,2,0,0.0,-1.531001261400791,1,0,0.0,-3.062002522801582,0.0
5,NO,13,-1.043411631136066,-0.08026243316431277,7,0.5714285714285714,72.16666666666667,4,70.5,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,-0.521705815568033,0.0
5,NYG,14,0.16395805461528656,0.011711289615377611,5,0.4,73.4,4,67.25,0,0.0,0.0,3,0,0.0,0.05465268487176219,2,0,0.0,0.08197902730764328,0.0
5,NYJ,15,5.233711842458712,0.3489141228305808,6,0.6666666666666666,70.66666666666667,6,70.5,0,0.0,0.0,1,0,0.0,5.233711842458712,2,0,0.0,2.616855921229356,0.13333333333333333
5,PIT,13,2.52109157697367,0.19393012130566692,5,0.2,72.4,5,61.8,0,0.0,0.0,1,0,0.0,2.52109157697367,2,0,0.0,1.260545788486835,0.07692307692307693
5,SEA,16,-5.080860529125795,-0.3175537830703622,7,0.5714285714285714,71.14285714285714,4,61.75,0,0.0,0.0,3,0,0.0,-1.693620176375265,2,0,0.0,-2.5404302645628976,0.0625
5,SF,12,1.7136396429110388,0.1428033035759199,6,0.8333333333333334,70.5,1,68.0,0,0.0,0.0,3,0,0.0,0.5712132143036796,2,0,0.0,0.8568198214555194,0.0
5,TB,14,6.567915844926596,0.46913684606618544,6,0.3333333333333333,72.83333333333333,2,53.5,0,0.0,0.0,3,0,0.0,2.189305281642199,3,0,0.0,2.189305281642199,0.0
5,WAS,14,-1.225118146806782,-0.08750843905762729,4,0.5,76.75,4,74.0,0,0.0,0.0,2,0,0.0,-0.612559073403391,4,0,0.0,-0.3062795367016955,0.07142857142857142
6,ARI,14,-0.6138983651875445,-0.04384988322768175,7,0.14285714285714285,71.85714285714286,4,67.75,0,0.0,0.0,2,0,0.0,-0.30694918259377224,1,0,0.0,-0.6138983651875445,0.07142857142857142
6,ATL,12,0.9085973808405048,0.0757164484033754,5,0.8,71.2,1,73.0,0,0.0,0.0,3,0,0.0,0.3028657936135016,3,0,0.0,0.3028657936135016,0.0
6,BAL,13,3.145469085865952,0.24195916045122706,6,0.3333333333333333,72.0,1,90.0,0,0.0,0.0,3,0,0.0,1.0484896952886507,3,0,0.0,1.0484896952886507,0.0
6,BUF,12,-4.4857019248844825,-0.37380849374037356,4,0.75,71.75,3,70.33333333333333,0,0.0,0.0,2,0,0.0,-2.2428509624422412,3,0,0.0,-1.4952339749614942,0.08333333333333333
6,CAR,15,0.13079741390156752,0.008719827593437835,8,0.5,72.5,3,64.0,0,0.0,0.0,2,0,0.0,0.06539870695078376,2,0,0.0,0.06539870695078376,0.26666666666666666
6,CHI,12,1.1956452599981517,0.09963710499984597,4,0.75,66.5,2,69.0,0,0.0,0.0,1,0,0.0,1.1956452599981517,5,0,0.0,0.23912905199963036,0.08333333333333333
6,CIN,11,1.6386178131462925,0.14896525574057204,2,0.5,69.5,6,60.166666666666664,0,0.0,0.0,1,0,0.0,1.6386178131462925,2,0,0.0,0.8193089065731463,0.0
6,CLE,14,0.6526380259466971,0.046617001853335505,5,1.0,70.0,4,71.75,0,0.0,0.0,4,0,0.0,0.16315950648667427,1,0,0.0,0.6526380259466971,0.07142857142857142
6,DAL,15,7.737688105343025,0.515845873689535,10,0.6,69.11111111111111,2,75.0,0,0.0,0.0,3,0,0.0,2.5792293684476753,0,0,0.0,0.0,0.06666666666666667
6,DEN,13,2.598106954669737,0.1998543811284413,6,0.8333333333333334,69.33333333333333,5,64.6,0,0.0,0.0,1,0,0.0,2.598106954669737,1,0,0.0,2.598106954669737,0.0
6,DET,13,4.188014863312267,0.322154989485559,4,0.75,75.75,0,,0,0.0,0.0,4,0,0.0,1.0470037158280667,5,0,0.0,0.8376029726624534,0.0
6,GB,12,-1.3563046319824075,-0.11302538599853396,4,0.5,70.5,1,54.0,0,0.0,0.0,3,0,0.0,-0.4521015439941358,4,0,0.0,-0.33907615799560187,0.0
6,HOU,16,-1.0273233449188017,-0.06420770905742511,4,0.75,71.25,4,71.0,0,0.0,0.0,3,0,0.0,-0.3424411149729339,5,0,0.0,-0.20546466898376034,0.125
6,IND,13,0.9642841898652814,0.07417570691271395,4,0.75,70.0,5,63.8,0,0.0,0.0,2,0,0.0,0.4821420949326407,2,0,0.0,0.4821420949326407,0.07692307692307693
6,JAX,12,4.516473069478917,0.37637275578990975,6,0.3333333333333333,73.5,4,61.75,0,0.0,0.0,1,0,0.0,4.516473069478917,1,0,0.0,4.516473069478917,0.0
6,LAC,13,2.6354327772945347,0.20272559825342576,4,0.75,65.75,4,53.0,0,0.0,0.0,3,0,0.0,0.8784775924315116,2,0,0.0,1.3177163886472674,0.07692307692307693
6,LV,13,-4.23468619445141,-0.32574509188087764,8,0.875,70.0,4,65.5,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,-4.23468619445141,0.0
6,NE,17,1.3042607277909695,0.07672121928182174,8,0.25,77.125,6,69.66666666666667,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,0.43475357593032316,0.0
6,NO,20,2.6602344036982633,0.13301172018491317,9,0.8888888888888888,70.11111111111111,6,60.5,0,0.0,0.0,2,0,0.0,1.3301172018491316,3,0,0.0,0.8867448012327545,0.0
6,NYG,11,-4.769247746910569,-0.4335679769918699,4,1.0,70.0,4,66.75,0,0.0,0.0,2,0,0.0,-2.3846238734552845,1,0,0.0,-4.769247746910569,0.09090909090909091
6,NYJ,13,-3.315185570503834,-0.25501427465414106,5,0.8,75.0,2,58.0,0,0.0,0.0,4,0,0.0,-0.8287963926259585,2,0,0.0,-1.657592785251917,0.07692307692307693
6,PHI,13,-5.312651104263115,-0.4086654695587012,5,0.4,72.4,3,58.666666666666664,0,0.0,0.0,3,0,0.0,-1.7708837014210383,2,0,0.0,-2.6563255521315576,0.0
6,PIT,12,6.897939006384171,0.5748282505320143,3,0.3333333333333333,68.33333333333333,3,64.0,0,0.0,0.0,4,0,0.0,1.7244847515960426,2,0,0.0,3.4489695031920853,0.0
6,SEA,16,4.199218416370795,0.2624511510231747,8,0.125,77.625,4,67.75,0,0.0,0.0,1,0,0.0,4.199218416370795,3,0,0.0,1.3997394721235983,0.0
6,SF,14,1.8000181689996522,0.128572726357118,4,0.0,74.75,4,57.25,0,0.0,0.0,3,0,0.0,0.6000060563332174,3,0,0.0,0.6000060563332174,0.07142857142857142
6,TB,16,-4.587908887888025,-0.28674430549300156,6,0.0,73.83333333333333,3,80.33333333333333,0,0.0,0.0,1,0,0.0,-4.587908887888025,6,0,0.0,-0.7646514813146709,0.0
6,TEN,13,-0.2799975289418595,-0.021538271457066112,5,1.0,70.0,5,67.6,0,0.0,0.0,1,0,0.0,-0.2799975289418595,2,0,0.0,-0.13999876447092974,0.07692307692307693
6,WAS,16,4.942178058788514,0.3088861286742821,7,0.8571428571428571,69.85714285714286,3,51.666666666666664,0,0.0,0.0,4,0,0.0,1.2355445146971284,2,0,0.0,2.471089029394257,0.0
7,ARI,12,2.1245143002697926,0.17704285835581604,5,0.6,71.8,4,53.0,0,0.0,0.0,1,0,0.0,2.1245143002697926,2,0,0.0,1.0622571501348963,0.0
7,ATL,13,-3.7929647136962257,-0.2917665164381712,7,0.7142857142857143,72.0,3,61.666666666666664,0,0.0,0.0,1,0,0.0,-3.7929647136962257,2,0,0.0,-1.8964823568481128,0.0
7,BAL,15,1.616035176556787,0.10773567843711913,6,0.3333333333333333,67.33333333333333,2,52.5,0,0.0,0.0,2,0,0.0,0.8080175882783935,5,0,0.0,0.3232070353113574,0.0
