season,week,team,plays_off,off_epa_per_play,off_median_epa,success_rate_off,explosive_plays_off,explosive_rate_off,total_yards_off,early_down_epa_off,late_down_epa_off,third_down_sr_off,fourth_down_sr_off,red_zone_epa_off,pass_epa_per_play_off,rush_epa_per_play_off,turnover_epa_off,avg_start_yardline_100_off,plays_def,def_epa_per_play_allowed,def_median_epa_allowed,success_rate_allowed,explosive_plays_allowed,explosive_rate_allowed,yards_allowed,early_down_epa_allowed,late_down_epa_allowed,third_down_sr_allowed,fourth_down_sr_allowed,red_zone_epa_allowed,pass_epa_per_play_allowed,rush_epa_per_play_allowed,turnover_epa_forced,avg_start_yardline_100_faced,net_epa,net_early_down_epa,net_late_down_epa,net_third_down_sr,net_fourth_down_sr,net_explosive_rate,net_red_zone_epa,pass_rush_delta_off,field_pos_advantage,turnover_epa_net,net_epa_roll3,net_epa_delta3,off_epa_per_play_roll3,off_epa_per_play_delta3,def_epa_per_play_allowed_roll3,def_epa_per_play_allowed_delta3,momentum_3w
2025,6,ATL,88.0,0.0533901415765285,0.0236396118998527,0.5057471394538879,0.0,0.0,443.0,0.0928892195224762,-0.1053283140063285,0.5333333611488342,0.2857142984867096,-0.4590504467487335,0.0,0.0,0.0,51.069766998291016,71.0,-0.0876187831163406,0.0,0.49295774102211,0.0,0.0,291.0,0.0213704947382211,-0.4448209106922149,0.3000000119209289,0.2857142984867096,-0.0026702198665589,0.0,0.0,-8.113800048828125,52.22857284545898,0.1410089246928691,0.0715187247842551,0.3394925966858864,0.23333334922790533,0.0,0.0,-0.4563802268821746,0.0,1.1588058471679616,8.113800048828125,-0.08796559646725655,-0.23983100056648246,-0.038736935704946567,0.0414424985647202,0.04922866076231001,0.2812734991312027,-0.17572900056838983
2025,1,BAL,71.0,0.3402929306030273,0.0675730034708976,0.5633803009986877,0.0,0.0,432.0,0.2798472940921783,0.5707598924636841,0.5384615659713745,0.6000000238418579,-0.4018912315368652,0.0,0.0,-7.497692108154297,45.88571548461914,107.0,0.2037605196237564,0.0,0.4905660450458526,0.0,0.0,497.0,0.1604882478713989,0.4419339895248413,0.5555555820465088,0.5,0.0128986071795225,0.0,0.0,-1.3481184244155884,42.14285659790039,0.13653241097927088,0.11935904622077939,0.12882590293884277,-0.017094016075134277,0.10000002384185791,0.0,-0.4147898387163877,0.0,-3.74285888671875,-6.1495736837387085,0.13653241097927088,,0.3402929306030273,,0.2037605196237564,,0.0
2025,2,BAL,78.0,0.1009051352739334,0.0,0.4415584504604339,0.0,0.0,242.0,0.0984176099300384,0.1297198683023452,0.3076923191547394,0.6666666865348816,-0.077197827398777,0.0,0.0,0.6967044472694397,48.69333267211914,92.0,-0.2268946468830108,-0.1564288139343261,0.4347825944423675,0.0,0.0,322.0,-0.0667905136942863,-0.6741721034049988,0.3684210479259491,0.4545454680919647,1.2016397714614868,0.0,0.0,-15.628059387207031,49.98913192749024,0.3277997821569442,0.1652081236243247,0.8038919717073439,-0.06072872877120972,0.21212121844291687,0.0,-1.2788375988602638,0.0,1.2957992553711009,16.32476383447647,0.23216609656810755,,0.22059903293848035,,-0.0115670636296272,,0.0
2025,3,BAL,74.0,0.1581272482872009,0.0675730034708976,0.5540540814399719,0.0,0.0,318.0,0.0668660029768943,0.3792287111282348,0.5833333134651184,0.6000000238418579,-0.2592060565948486,0.0,0.0,-9.31113624572754,42.0945930480957,87.0,0.2867489159107208,0.0719241201877594,0.5930232405662537,0.0,0.0,426.0,0.1775670200586319,0.5318014621734619,0.5,0.5714285969734192,0.3350745141506195,0.0,0.0,-1.7007797956466677,45.3452377319336,-0.12862166762351993,-0.1107010170817376,-0.1525727510452271,0.08333331346511841,0.02857142686843872,0.0,-0.5942805707454681,0.0,3.2506446838378977,-7.610356450080873,0.11190350850423174,,0.19977510472138718,,0.08787159621715547,,0.0
2025,4,BAL,71.0,-0.042857103049755,0.0,0.49295774102211,0.0,0.0,360.0,0.207467496395111,-0.7481681704521179,0.3636363744735718,0.3333333432674408,0.1377950757741928,0.0,0.0,-8.45464038848877,51.72857284545898,88.0,0.1844871938228607,0.0,0.4712643623352051,0.0,0.0,382.0,0.1408787816762924,0.2402282506227493,0.3333333432674408,0.7777777910232544,0.1357256770133972,0.0,0.0,0.0,35.10465240478516,-0.2273442968726157,0.06658871471881861,-0.9883964210748672,0.03030303120613098,-0.4444444477558136,0.0,0.002069398760795621,0.0,-16.623920440673814,-8.45464038848877,-0.009388727446397136,-0.3638767078518866,0.07205842683712643,-0.3831500336527823,0.08144715428352357,-0.01927332580089572,-0.31122253425419316
2025,5,BAL,62.0,-0.250481367111206,-0.1662766635417938,0.4354838728904724,0.0,0.0,207.0,-0.39153853058815,-0.1166304424405098,0.375,0.4285714328289032,-0.1322982013225555,0.0,0.0,-14.133045196533203,54.59677505493164,85.0,0.3162618577480316,0.1318587213754654,0.6190476417541504,0.0,0.0,417.0,0.1880133599042892,0.7939781546592712,0.692307710647583,0.800000011920929,0.2345942109823227,0.0,0.0,0.0,40.98795318603516,-0.5667432248592377,-0.5795518904924393,-0.910608597099781,-0.317307710647583,-0.37142857909202576,0.0,-0.3668924123048782,0.0,-13.608821868896477,-14.133045196533203,-0.3075697297851244,-0.894543007016182,-0.04507040729125337,-0.3513865023851394,0.26249932249387103,0.5431565046310425,-0.7060459055006504
2025,6,BAL,89.0,-0.2630402445793152,-0.1954430639743805,0.4044943749904632,0.0,0.0,296.0,-0.3676372170448303,-0.1174553111195564,0.4285714328289032,0.5555555820465088,-0.7844213843345642,0.0,0.0,-15.26414394378662,47.04545593261719,65.0,-0.0850709527730941,-0.0422716103494167,0.46875,0.0,0.0,241.0,-0.1169401407241821,-0.0614729188382625,0.4545454680919647,0.4285714328289032,-0.6126876473426819,0.0,0.0,-7.404951572418213,44.34920501708984,-0.1779692918062211,-0.2506970763206482,-0.0559823922812939,-0.025974035263061523,0.1269841492176056,0.0,-0.17173373699188232,0.0,-2.696250915527351,-7.859192371368406,-0.3240189378460248,-0.049347624182701166,-0.18545957158009208,-0.4211674928665161,0.13855936626593277,-0.3718198686838149,-0.0791274674236775
2025,1,BUF,107.0,0.2037605196237564,0.0,0.4905660450458526,0.0,0.0,497.0,0.1604882478713989,0.4419339895248413,0.5555555820465088,0.5,0.0128986071795225,0.0,0.0,-1.3481184244155884,42.14285659790039,71.0,0.3402929306030273,0.0675730034708976,0.5633803009986877,0.0,0.0,432.0,0.2798472940921783,0.5707598924636841,0.5384615659713745,0.6000000238418579,-0.4018912315368652,0.0,0.0,-7.497692108154297,45.88571548461914,-0.13653241097927088,-0.11935904622077939,-0.12882590293884277,0.017094016075134277,-0.10000002384185791,0.0,0.4147898387163877,0.0,3.74285888671875,6.1495736837387085,-0.13653241097927088,,0.2037605196237564,,0.3402929306030273,,0.0
2025,2,BUF,90.0,0.1793383210897445,-0.0326479002833366,0.4606741666793823,0.0,0.0,403.0,-0.0127005064859986,0.6103841066360474,0.4117647111415863,0.75,-0.0027263450901955,0.0,0.0,-0.2006740421056747,44.39080429077149,64.0,-0.1699250936508178,-0.2731361389160156,0.421875,0.0,0.0,154.0,-0.3434982895851135,-0.0249399486929178,0.0,0.8181818127632141,0.5567628741264343,0.0,0.0,-8.3310546875,53.5625,0.34926341474056233,0.33079778309911495,0.6353240553289652,0.4117647111415863,-0.06818181276321411,0.0,-0.5594892192166299,0.0,9.171695709228509,8.130380645394325,0.10636550188064572,,0.19154942035675046,,0.08518391847610475,,0.0
2025,3,BUF,74.0,0.2206857055425644,0.0675730034708976,0.5405405163764954,0.0,0.0,360.0,0.2690704762935638,0.137769341468811,0.6363636255264282,0.4000000059604645,0.4345020055770874,0.0,0.0,-0.0230800583958625,42.4383544921875,76.0,0.0679075121879577,-0.0672755688428878,0.4533333480358124,0.0,0.0,276.0,-0.2515461146831512,0.6900998950004578,0.7333333492279053,0.6000000238418579,0.5100595355033875,0.0,0.0,-6.346555709838867,43.635135650634766,0.15277819335460668,0.520616590976715,-0.5523305535316467,-0.09696972370147705,-0.20000001788139343,0.0,-0.07555752992630005,0.0,1.1967811584472656,6.323475651443005,0.1218363990386327,,0.20126151541868845,,0.07942511638005573,,0.0
2025,4,BUF,77.0,0.1240791007876396,-0.0096794087439775,0.4736842215061188,0.0,0.0,356.0,0.2284719347953796,-0.2187899351119995,0.2727272808551788,0.4000000059604645,0.2851037979125976,0.0,0.0,-1.3378537893295288,52.426666259765625,80.0,-0.0277401618659496,-0.0588791258633136,0.4875000119209289,0.0,0.0,298.0,0.11642786860466,-0.4241573810577392,0.3846153914928436,0.5714285969734192,-0.1366362273693084,0.0,0.0,-5.471053123474121,40.74683380126953,0.1518192626535892,0.1120440661907196,0.2053674459457397,-0.1118881106376648,-0.1714285910129547,0.0,0.421740025281906,0.0,-11.679832458496094,4.133199334144592,0.21795362358291945,0.2883516736328601,0.17470104247331616,-0.0796814188361168,-0.04325258110960323,-0.36803309246897686,0.20829561334103336
2025,5,BUF,83.0,0.0196428559720516,0.0119634065777063,0.5121951103210449,0.0,0.0,363.0,-0.0345570854842662,0.1879459470510482,0.5555555820465088,0.5,-0.1219695284962654,0.0,0.0,-14.302152633666992,44.48147964477539,77.0,0.0688105523586273,0.0261327549815177,0.5194805264472961,0.0,0.0,338.0,0.0875027403235435,0.0158607009798288,0.3846153914928436,0.8333333134651184,-0.03168336302042,0.0,0.0,-4.968625545501709,45.94736862182617,-0.049167696386575706,-0.12205982580780969,0.1720852460712194,0.17094019055366522,-0.3333333134651184,0.0,-0.09028616547584539,0.0,1.4658889770507812,-9.333527088165283,0.08514325320720673,-0.398431111127138,0.12146922076741852,-0.15969546511769292,0.0363259675602118,0.23873564600944508,-0.3147928798571228
2025,6,BUF,71.0,-0.0876187831163406,0.0,0.49295774102211,0.0,0.0,291.0,0.0213704947382211,-0.4448209106922149,0.3000000119209289,0.2857142984867096,-0.0026702198665589,0.0,0.0,-8.113800048828125,52.22857284545898,88.0,0.0533901415765285,0.0236396118998527,0.5057471394538879,0.0,0.0,443.0,0.0928892195224762,-0.1053283140063285,0.5333333611488342,0.2857142984867096,-0.4590504467487335,0.0,0.0,0.0,51.069766998291016,-0.1410089246928691,-0.0715187247842551,-0.3394925966858864,-0.23333334922790533,0.0,0.0,0.4563802268821746,0.0,-1.1588058471679616,-8.113800048828125,-0.012785786141951869,-0.2937871180474758,0.018701057881116867,-0.308304488658905,0.031486844023068734,-0.014517370611429194,-0.25117078740149734
2025,1,CAR,77.0,-0.106979914009571,-0.2046611309051513,0.3896103799343109,0.0,0.0,255.0,-0.1968888342380523,-0.0521495230495929,0.5625,0.5,-1.0260835886001587,0.0,0.0,-9.892271995544434,47.855262756347656,83.0,0.0895229503512382,-0.0221745427697896,0.4756097495555877,0.0,0.0,378.0,-0.0163074769079685,0.4675855040550232,0.4166666567325592,1.0,0.1382944732904434,0.0,0.0,-2.8978044986724854,45.59493637084961,-0.19650286436080922,-0.18058135733008382,-0.519735027104616,0.1458333432674408,-0.5,0.0,-1.1643780618906021,0.0,-2.260326385498047,-6.994467496871948,-0.19650286436080922,,-0.106979914009571,,0.0895229503512382,,0.0
2025,2,CAR,99.0,-0.0059643243439495,-0.1968843191862106,0.4545454680919647,0.0,0.0,352.0,0.0291032660752534,-1.5367355445050634e-05,0.4736842215061188,0.5555555820465088,0.1251604557037353,0.0,0.0,-10.921934127807615,43.64646530151367,70.0,0.0413572937250137,0.0,0.4637681245803833,0.0,0.0,293.0,0.0980418771505355,0.1787835657596588,0.5454545617103577,1.0,-0.1786421537399292,0.0,0.0,-4.885853290557861,44.417911529541016,-0.0473216180689632,-0.0689386110752821,-0.17879893311510386,-0.07177034020423889,-0.4444444179534912,0.0,0.3038026094436645,0.0,0.7714462280273438,-6.036080837249754,-0.12191224121488621,,-0.05647211917676025,,0.06544012203812595,,0.0
2025,3,CAR,73.0,0.0672119483351707,0.0329408049583435,0.5277777910232544,0.0,0.0,224.0,-0.0221716165542602,0.209834337234497,0.3333333432674408,0.8888888955116272,0.1342676877975464,0.0,0.0,0.0,38.87323760986328,80.0,-0.3787774443626404,-0.2955373525619507,0.3375000059604645,0.0,0.0,332.0,-0.1967279762029647,-0.800759494304657,0.2857142984867096,0.125,0.0,0.0,0.0,-9.105567932128906,57.9620246887207,0.44598939269781107,0.1745563596487045,1.010593831539154,0.0476190447807312,0.7638888955116272,0.0,0.1342676877975464,0.0,19.088787078857422,9.105567932128906,0.06738830342267955,,-0.015244096672783267,,-0.08263240009546283,,0.0
2025,4,CAR,87.0,-0.1789418905973434,-0.0443082936108112,0.4712643623352051,0.0,0.0,326.0,0.1078053414821624,-0.9646282196044922,0.3333333432674408,0.1111111119389534,0.3862934708595276,0.0,0.0,2.6353580951690674,51.55172348022461,66.0,0.2501910328865051,0.0,0.4307692348957062,0.0,0.0,307.0,0.2564804852008819,0.4201684594154358,0.3000000119209289,0.5,0.3173265159130096,0.0,0.0,0.0,42.49206161499024,-0.4291329234838485,-0.14867514371871948,-1.384796679019928,0.033333331346511896,-0.3888888880610466,0.0,0.068966954946518,0.0,-9.059661865234368,2.6353580951690674,-0.010155049618333559,-0.2326300591230393,-0.039231422202040726,-0.07196197658777238,-0.029076372583707173,0.16066808253526693,-0.1816687420010567
2025,5,CAR,90.0,0.1150917187333107,-0.0085838958621025,0.4606741666793823,0.0,0.0,418.0,0.0456576682627201,0.3632756173610687,0.3846153914928436,0.5714285969734192,0.30917489528656,0.0,0.0,-9.524920463562012,46.62921524047852,72.0,0.1211879774928093,-0.1245374828577041,0.4444444477558136,0.0,0.0,248.0,-0.0526538714766502,0.4597802758216858,0.3846153914928436,0.75,0.2393307387828827,0.0,0.0,0.0,49.0428581237793,-0.006096258759498596,0.0983115397393703,-0.09650465846061707,0.0,-0.1785714030265808,0.0,0.06984415650367731,0.0,2.413642883300774,-9.524920463562012,0.0035867368181546505,0.0412253593094646,0.0011205921570460048,0.1210560430772602,-0.0024661446611086526,0.07983068376779559,0.043024623789824475
2025,6,CAR,85.0,0.1545272171497345,0.0953994989395141,0.5714285969734192,0.0,0.0,410.0,0.1145842671394348,0.3632535338401794,0.5454545617103577,0.6000000238418579,0.0974142178893089,0.0,0.0,-8.665443420410156,48.51807403564453,73.0,0.1765672862529754,-0.0222296547144651,0.4520547986030578,0.0,0.0,292.0,-0.0832242295145988,0.7476785778999329,0.5,0.75,0.0842201486229896,0.0,0.0,-0.7841542363166809,43.625,-0.02204006910324091,0.1978084966540336,-0.3844250440597535,0.045454561710357666,-0.1499999761581421,0.0,0.013194069266319303,0.0,-4.893074035644531,-7.881289184093475,-0.15242308378219602,-0.468029461801052,0.030225681761900602,0.08731526881456379,0.18264876554409662,0.5553447306156158,-0.34229056946933256
2025,1,CHI,91.0,-0.1106152459979057,-0.2469843178987503,0.3777777850627899,0.0,0.0,317.0,-0.0048904325813055,-0.4886922538280487,0.3571428656578064,0.1111111119389534,0.5437954664230347,0.0,0.0,0.0498612597584724,48.32584381103516,74.0,-0.0642966330051422,-0.0880972668528556,0.4459459483623504,0.0,0.0,256.0,0.1819539368152618,-0.5335659980773926,0.2666666805744171,0.5,0.2812823057174682,0.0,0.0,-9.658108711242676,51.6301383972168,-0.046318612992763505,-0.18684436939656732,0.04487374424934387,0.09047618508338928,-0.3888888880610466,0.0,0.26251316070556646,0.0,3.3042945861816335,9.707969971001148,-0.046318612992763505,,-0.1106152459979057,,-0.0642966330051422,,0.0
2025,2,CHI,87.0,-0.1224611774086952,-0.2240108549594879,0.4069767296314239,0.0,0.0,339.0,-0.2709720432758331,0.0783030614256858,0.5,0.3333333432674408,0.2430579960346222,0.0,0.0,-9.192049026489258,52.46511459350586,77.0,0.3040654361248016,0.0511715672910213,0.5714285969734192,0.0,0.0,511.0,0.3820589780807495,0.1233709603548049,0.4000000059604645,0.5,0.414290189743042,0.0,0.0,0.0,38.73333358764648,-0.42652661353349675,-0.6530310213565826,-0.045067898929119096,0.09999999403953552,-0.1666666567325592,0.0,-0.1712321937084198,0.0,-13.731781005859382,-9.192049026489258,-0.23642261326313013,,-0.11653821170330045,,0.11988440155982968,,0.0
2025,3,CHI,73.0,0.2032343745231628,0.0,0.4861111044883728,0.0,0.0,385.0,0.0417727604508399,0.577114462852478,0.5714285969734192,0.3333333432674408,0.2293525040149688,0.0,0.0,0.0,47.43055725097656,87.0,-0.004570563789457,0.0,0.4827586114406585,0.0,0.0,398.0,0.051282413303852,-0.2362800538539886,0.2857142984867096,0.5714285969734192,-0.4421872198581695,0.0,0.0,-16.87826919555664,44.21176528930664,0.20780493831261979,-0.009509652853012099,0.8133945167064667,0.2857142984867096,-0.2380952537059784,0.0,0.6715397238731383,0.0,-3.218791961669922,16.87826919555664,-0.08834676273788016,,-0.009947349627812704,,0.07839941311006746,,0.0
2025,4,CHI,87.0,-0.072572223842144,-0.0769417285919189,0.4534883797168731,0.0,0.0,271.0,-0.1721227318048477,0.066742368042469,0.4705882370471954,0.6666666865348816,-0.6772621273994446,0.0,0.0,-9.991832733154297,37.14285659790039,66.0,-0.1720169484615326,0.045002244412899,0.5454545617103577,0.0,0.0,357.0,0.1782227903604507,-1.6499676704406738,0.25,0.25,0.1728905886411667,0.0,0.0,-20.99920463562012,48.530303955078125,0.0994447246193886,-0.35034552216529835,1.7167100384831429,0.22058823704719538,0.4166666865348816,0.0,-0.8501527160406113,0.0,11.387447357177734,11.007371902465824,-0.03975898353382946,0.1457633376121521,0.0027336577574411983,0.038043022155761705,0.04249264129127065,-0.1077203154563904,0.11312680542469025
2025,6,CHI,79.0,0.0930196344852447,0.0119888670742511,0.5063291192054749,0.0,0.0,381.0,0.1810792535543441,-0.0726376846432685,0.5454545617103577,0.4285714328289032,-0.0952680185437202,0.0,0.0,0.0,46.1298713684082,79.0,0.0363657660782337,0.0337865017354488,0.5,0.0,0.0,329.0,-0.0160363893955945,0.0691952034831047,0.5,0.5,0.3390003442764282,0.0,0.0,-16.208602905273438,45.0512809753418,0.056653868407011,0.1971156429499386,-0.1418328881263732,0.045454561710357666,-0.0714285671710968,0.0,-0.4342683628201484,0.0,-1.0785903930664062,16.208602905273438,0.12130117711300646,0.4831804819405077,0.07456059505542116,0.2154808118939399,-0.04674058205758531,-0.26769967004656786,0.3839334426447748
2025,1,CIN,68.0,-0.0664998963475227,-0.142374575138092,0.4411764740943908,0.0,0.0,141.0,-0.1076643317937851,-0.0424037352204322,0.5,0.3333333432674408,0.3010234832763672,0.0,0.0,0.0,45.26470565795898,91.0,-0.0881014093756675,-0.0934137478470802,0.4000000059604645,0.0,0.0,327.0,-0.2158273458480835,0.169948473572731,0.5789473652839661,0.4285714328289032,-0.1347083747386932,0.0,0.0,-7.483883857727051,44.28409194946289,0.02160151302814481,0.1081630140542984,-0.2123522087931632,-0.07894736528396606,-0.0952380895614624,0.0,0.4357318580150604,0.0,-0.9806137084960866,7.483883857727051,0.02160151302814481,,-0.0664998963475227,,-0.0881014093756675,,0.0
2025,2,CIN,83.0,0.0823123008012771,0.0507041811943054,0.5180723071098328,0.0,0.0,350.0,-0.1081477105617523,0.45218625664711,0.5,1.0,0.24112269282341,0.0,0.0,-12.085662841796877,45.98795318603516,88.0,0.0762094035744667,0.0008483370766043,0.5057471394538879,0.0,0.0,400.0,0.2019319087266922,-0.3210293054580688,0.4615384638309479,0.4000000059604645,-0.2670446932315826,0.0,0.0,-8.663273811340332,43.32941055297852,0.0061028972268104,-0.3100796192884445,0.7732155621051788,0.038461536169052124,0.5999999940395355,0.0,0.5081673860549926,0.0,-2.6585426330566406,-3.4223890304565447,0.013852205127477604,,0.007906202226877206,,-0.005946002900600399,,0.0
