season,week,team,plays_off,off_epa_per_play,off_median_epa,success_rate_off,explosive_plays_off,explosive_rate_off,total_yards_off,early_down_epa_off,late_down_epa_off,third_down_sr_off,fourth_down_sr_off,red_zone_epa_off,pass_epa_per_play_off,rush_epa_per_play_off,turnover_epa_off,avg_start_yardline_100_off,plays_def,def_epa_per_play_allowed,def_median_epa_allowed,success_rate_allowed,explosive_plays_allowed,explosive_rate_allowed,yards_allowed,early_down_epa_allowed,late_down_epa_allowed,third_down_sr_allowed,fourth_down_sr_allowed,red_zone_epa_allowed,pass_epa_per_play_allowed,rush_epa_per_play_allowed,turnover_epa_forced,avg_start_yardline_100_faced,net_epa,net_early_down_epa,net_late_down_epa,net_third_down_sr,net_fourth_down_sr,net_explosive_rate,net_red_zone_epa,pass_rush_delta_off,field_pos_advantage,turnover_epa_net,net_epa_roll3,net_epa_delta3,off_epa_per_play_roll3,off_epa_per_play_delta3,def_epa_per_play_allowed_roll3,def_epa_per_play_allowed_delta3,momentum_3w
2024,12,ARI,72,-0.1647548,-0.20553255,0.3888888888888889,7,0.0972222222222222,298.0,-0.10140126,-0.37818137,0.2307692307692307,0.6666666666666666,-0.4241361618041992,-0.12648666,-0.35936823,-8.368442,56.323944,78,-0.03386247,-0.13167924,0.3974358974358974,8,0.1025641025641025,285.0,-0.009756732,-0.075747386,0.4,0.6666666666666666,-0.7035841941833496,0.059185028,-0.23971516,4.734513,56.144737,-0.13089233,-0.09164452799999999,-0.302433984,-0.16923076923076932,0.0,-0.005341880341880309,0.2794480323791504,0.23288157,-0.17920699999999812,-13.102955,0.15190678,-0.15420697,0.0646509513333333,-0.38714632000000004,-0.08725582866666666,-0.23293935000000002,-0.1543698595
2024,13,ARI,103,0.023666264,0.008271357,0.5048543689320388,9,0.087378640776699,406.0,-0.014020299,0.10404761,0.4666666666666667,0.7142857142857143,-0.2235337197780609,0.019832393,0.06549988,-2.698979,43.12871,68,0.015297411,0.29007658,0.6029411764705882,9,0.1323529411764706,273.0,0.17016435,-0.56875175,0.125,0.8571428571428571,-0.0543834157288074,-0.12385021,0.07781911,5.6051393,41.671642,0.008368852999999999,-0.18418464899999998,0.67279936,0.3416666666666667,-0.1428571428571428,-0.044974300399771586,-0.16915030404925352,-0.04566748699999999,-1.4570679999999996,-8.3041183,0.08080417966666668,-0.213307801,0.05827172133333331,-0.01913769,-0.02253245833333334,0.194170111,-0.16189461974999997
2024,14,ARI,88,-0.11480299,0.0,0.4886363636363636,9,0.1022727272727272,358.0,-0.107692376,-0.35828987,0.3333333333333333,0.5,-0.2266917675733566,-0.11077962,0.00808539,-8.998072,49.88372,83,0.09318636,0.036945734,0.5180722891566265,11,0.1325301204819277,409.0,0.07452012,0.11951185,0.4705882352941176,0.625,-0.0543613098561763,0.23870309,0.07450747,-0.0,44.341465,-0.20798935,-0.182212496,-0.47780172,-0.13725490196078427,-0.125,-0.030257393209200498,-0.1723304577171803,-0.11886501,-5.542254999999997,-8.998072,-0.11017094233333331,-0.572925366,-0.08529717533333336,-0.43070669,0.02487376699999999,0.142218676,-0.4727646935
2024,15,ARI,84,0.17928357,-0.020680852,0.4761904761904761,6,0.0714285714285714,395.0,-0.0010197471,0.5758307,0.6875,0.6,0.4072499275207519,0.32508337,-0.022734992,0.0,45.012196,65,0.0067317653,0.06857135,0.6,11,0.1692307692307692,311.0,0.23975842,-0.78474534,0.25,0.6666666666666666,-0.2966744899749756,0.13747576,-0.052099407,4.2801867,46.703125,0.1725518047,-0.2407781671,1.36057604,0.4375,-0.06666666666666665,-0.09780219780219782,0.7039244174957275,0.347818362,1.690928999999997,-4.2801867,-0.009022897433333324,0.3034441347,0.029382281333333315,0.34403837000000004,0.03840517876666666,0.040594235299999996,0.261986938025
2024,16,ARI,90,0.1197172,0.054021355,0.5111111111111111,9,0.1,382.0,0.15161932,0.06686641,0.4705882352941176,0.375,0.3560774326324463,0.038280956,0.31427035,-6.0125017,50.157303,90,0.17771427,-0.055435345,0.4555555555555555,11,0.1222222222222222,392.0,0.12923163,0.3285869,0.4375,0.4,0.1544198244810104,0.037581258,0.40782836,-0.0,42.715908,-0.05799707000000001,0.022387690000000016,-0.26172049000000003,0.033088235294117585,-0.025000000000000022,-0.0222222222222222,0.20165760815143588,-0.275989394,-7.441395,-6.0125017,-0.031144871766666662,-0.06636592300000001,0.06139925999999998,0.096050936,0.09254413176666665,0.162416859,-0.040169348650000006
2024,17,ARI,93,-0.06281887,-0.0,0.4946236559139785,10,0.1075268817204301,396.0,0.0037544323,-0.3064946,0.5,0.1428571428571428,-0.5840581655502319,0.042759493,-0.13180032,-6.253472,49.56044,72,-0.043781012,-0.11307885,0.4583333333333333,9,0.125,257.0,-0.08440259,-0.024110252,0.5,0.5,-0.0191777274012565,-0.015070543,-0.052546285,-0.0,54.112675,-0.019037857999999998,0.0881570223,-0.282384348,0.0,-0.3571428571428572,-0.017473118279569905,-0.5648804381489755,0.174559813,4.552235000000003,-6.253472,0.0318389589,0.188951492,0.07872729999999997,0.051984119999999995,0.04688834109999999,-0.136967372,0.14691203099999997
2024,18,ARI,86,0.24702112,0.06857135,0.5697674418604651,6,0.0697674418604651,393.0,0.32745513,0.16537581,0.4166666666666667,0.5714285714285714,0.3309614658355713,0.22888137,0.27323228,0.0,40.916668,94,-0.0438598,0.0,0.4893617021276595,9,0.0957446808510638,436.0,0.019064954,-0.35785788,0.3571428571428571,0.3333333333333333,0.3295685648918152,0.06182023,-0.09479251,12.7099,47.129032,0.29088092,0.30839017599999996,0.5232336900000001,0.05952380952380959,0.23809523809523808,-0.0259772389905987,0.0013929009437561035,-0.04435090999999999,6.212364000000001,-12.7099,0.07128199733333333,0.11832911529999998,0.10130648333333332,0.06773755000000001,0.030024485999999993,-0.050591565299999995,0.09552059147499997
2024,1,ATL,70,-0.2430109,-0.065784134,0.4714285714285714,6,0.0857142857142857,226.0,-0.40882474,-0.011825895,0.2727272727272727,0.5,0.0740957260131836,-0.39588758,-0.28294423,-18.385145,54.117645,84,-0.040555723,-0.0978084,0.4285714285714285,4,0.0476190476190476,270.0,-0.09198433,0.023290081,0.4736842105263157,0.6,-0.5043798089027405,-0.05409105,-0.12766246,-0.0,44.93976,-0.202455177,-0.31684041,-0.035115976,-0.200956937799043,-0.09999999999999998,0.0380952380952381,0.5784755349159241,-0.11294335,-9.177885000000003,-18.385145,-0.202455177,,-0.2430109,,-0.040555723,,0.0
2024,2,ATL,74,0.13955986,0.0425548,0.5,11,0.1486486486486486,385.0,0.25799108,-0.14704192,0.2222222222222222,0.5714285714285714,-0.1239177510142326,0.29300326,-0.0155668855,0.0,46.90278,86,0.08863136,0.0,0.4767441860465116,10,0.1162790697674418,367.0,0.028343527,0.15632106,0.4285714285714285,0.625,-0.0731021985411644,0.05818787,0.16605009,0.7253472,37.10588,0.0509285,0.22964755299999998,-0.30336298,-0.20634920634920628,-0.0535714285714286,0.0323695788812068,-0.050815552473068196,0.3085701455,-9.7969,-0.7253472,-0.0757633385,,-0.05172552,,0.024037818500000002,,0.0
2024,3,ATL,76,-0.0063160155,-0.0345448,0.4605263157894737,8,0.1052631578947368,311.0,0.09302841,-0.29667395,0.3636363636363636,0.4285714285714285,-0.4673891067504883,0.090217054,-0.3307923,-3.7196736,48.76,88,0.0857424,0.043369573,0.5681818181818182,4,0.0454545454545454,345.0,0.068099715,0.2090409,0.4285714285714285,0.7142857142857143,-0.2207987159490585,0.06186868,0.1349013,5.7314363,46.11628,-0.09205841549999999,0.024928695,-0.50571485,-0.0649350649350649,-0.2857142857142858,0.059808612440191394,-0.24659039080142978,0.421009354,-2.6437199999999947,-9.4511099,-0.08119503083333333,,-0.036589018499999994,,0.044606012333333334,,0.0
2024,4,ATL,73,0.0838784,-0.25183642,0.4246575342465753,8,0.1095890410958904,315.0,-0.16171686,0.7474509,0.5454545454545454,0.625,-0.3480465412139892,-0.029699922,0.13824937,2.0702786,53.98611,92,0.0476792,0.06235906,0.5108695652173914,8,0.0869565217391304,366.0,-0.01413172,0.17551251,0.5384615384615384,0.5,0.0825920179486274,-0.0029375039,0.13088174,8.648171,40.966667,0.03619920000000001,-0.14758514,0.57193839,0.006993006993006978,0.125,0.02263251935676,-0.4306385591626166,-0.167949292,-13.019442999999995,-6.5778924,-0.001643571833333327,0.238654377,0.0723740815,0.3268893,0.07401765333333334,0.08823492299999999,0.21167971275
2024,5,ATL,110,0.14053515,0.025269844,0.5,15,0.1363636363636363,550.0,0.11339029,0.1971213,0.4666666666666667,0.5555555555555556,0.0695534646511077,0.34111482,-0.1869547,-2.4713216,44.84112,67,0.20195648,0.07314687,0.5522388059701493,10,0.1492537313432835,333.0,0.07182355,0.4401431,0.5454545454545454,0.8,0.1615910232067108,0.37550554,-0.027870499,4.7608795,38.791046,-0.061421329999999996,0.041566740000000005,-0.2430218,-0.07878787878787874,-0.24444444444444446,-0.012890094979647215,-0.09203755855560308,0.52806952,-6.050073999999995,-7.232201099999999,-0.039093515166666655,-0.11234983,0.07269917816666667,0.0009752899999999898,0.11179269333333335,0.11332511999999999,-0.0841648435
2024,6,ATL,83,0.20143546,0.067573,0.5301204819277109,9,0.108433734939759,425.0,0.18835977,0.23957078,0.6153846153846154,0.75,-0.0834541618824005,0.23206611,0.16968808,-3.618519,38.109756,86,-0.08798074,-0.012360706,0.4534883720930232,8,0.0930232558139534,335.0,-0.14011587,-0.08106635,0.5,0.6666666666666666,0.1380474716424942,-0.12912619,-0.05011505,10.3159485,44.107143,0.2894162,0.32847564,0.32063713,0.11538461538461542,0.08333333333333337,0.015410479125805593,-0.22150163352489471,0.06237803,5.997387000000003,-13.9344675,0.08806469000000001,0.3814746155,0.14194967,0.2077514755,0.05388498,-0.17372314,0.306881109175
2024,7,ATL,93,-0.1402934,0.0,0.4838709677419355,6,0.064516129032258,369.0,-0.17028028,-0.1651371,0.3888888888888889,0.5,0.3301510512828827,-0.20649804,0.03560843,-18.94175,51.577778,77,0.17064399,-0.1371061,0.4545454545454545,9,0.1168831168831168,339.0,0.017212754,0.529696,0.4615384615384615,0.5,0.4101012945175171,0.31246057,-0.11686292,-0.0,46.714287,-0.31093739,-0.187493034,-0.6948331,-0.07264957264957261,0.0,-0.052366987850858804,-0.0799502432346344,-0.24210647,-4.863491000000003,-18.94175,-0.027647506666666644,-0.34713658999999997,0.06722573666666666,-0.22417180000000003,0.09487324333333332,0.12296478999999999,-0.2827696225
2024,8,ATL,76,0.1586746,0.067573,0.5789473684210527,8,0.1052631578947368,394.0,0.077042945,0.37353536,0.6923076923076923,0.5,0.3083475828170776,0.48845413,0.015756303,0.0,48.31579,92,0.040661912,0.022465382,0.5,9,0.0978260869565217,432.0,-0.15886898,0.6411575,0.6428571428571429,0.5,0.557827889919281,0.16981868,-0.12297797,12.734612,48.370785,0.118012688,0.235911925,-0.26762214000000006,0.049450549450549386,0.0,0.007437070938215093,-0.24948030710220342,0.47269782699999996,0.05499499999999813,-12.734612,0.03216383266666669,0.179434018,0.07327221999999999,0.01813945,0.04110838733333333,-0.161294568,0.1363894585
2024,9,ATL,75,0.018039197,-0.07585861,0.44,7,0.0933333333333333,310.0,0.026492616,-0.037012003,0.3571428571428571,0.4285714285714285,0.3814839720726013,0.2760864,-0.13714066,-4.424452,48.916668,94,-0.038828082,-0.14838007,0.4361702127659574,9,0.0957446808510638,380.0,0.10584167,-0.4928604,0.2307692307692307,0.4545454545454545,0.3874624669551849,-0.092617944,0.21504809,-0.0,47.212765,0.056867279,-0.079349054,0.45584839699999996,0.1263736263736264,-0.025974025974025983,-0.0024113475177305055,-0.005978494882583563,0.41322706,-1.703903000000004,-4.424452,-0.045352474333333316,-0.23254892100000002,0.012140132333333319,-0.183396263,0.05749260666666667,0.049152658,-0.19275131705
2024,10,ATL,94,-0.036546446,0.049463846,0.5319148936170213,12,0.1276595744680851,468.0,0.032792255,-0.27171552,0.5882352941176471,0.2222222222222222,-0.3756519556045532,-0.030376755,0.20713606,-4.1268954,48.287235,71,-0.016704641,-0.1193005,0.4084507042253521,8,0.1126760563380281,365.0,-0.041246552,-0.033509847,0.3846153846153846,0.375,-0.4899855852127075,0.24891432,-0.22319934,-0.0,43.235294,-0.019841805000000004,0.074038807,-0.23820567299999998,0.2036199095022625,-0.1527777777777778,0.014983518130056994,0.1143336296081543,-0.23751281500000002,-5.051940999999999,-4.1268954,0.05167938733333335,0.291095585,0.046722450333333325,0.103746954,-0.004956936999999999,-0.187348631,0.22869638415
2024,11,ATL,77,-0.1697272,-0.12650755,0.4285714285714285,7,0.0909090909090909,226.0,-0.39448234,0.13451184,0.3571428571428571,0.7777777777777778,-0.5610116124153137,-0.155725,-0.46433014,-5.773811,54.44,76,0.28998482,0.06648868,0.5526315789473685,9,0.1184210526315789,400.0,0.19094889,0.6565372,0.5,0.6,0.516880214214325,0.6682768,-0.003449378,-0.0,42.97333,-0.45971202,-0.58543123,-0.52202536,-0.1428571428571429,0.1777777777777778,-0.027511961722488,-1.0778918266296387,0.30860514,-11.46667,-5.773811,-0.14089551533333333,-0.577724708,-0.06274481633333334,-0.32840179999999997,0.07815069899999999,0.24932290799999998,-0.46613371099999995
2024,13,ATL,93,-0.16781566,-0.082416356,0.4731182795698925,5,0.053763440860215,350.0,0.09349355,-0.94683534,0.2142857142857142,0.5,-0.7054817080497742,-0.29083884,-0.18039966,-17.983095,41.95652,62,-0.14364836,-0.25487742,0.3870967741935484,4,0.064516129032258,189.0,-0.05679232,-0.4650664,0.3333333333333333,0.7142857142857143,-0.3665559589862823,-0.26349437,-0.27588186,5.640242,52.233334,-0.024167300000000003,0.15028587,-0.48176894000000003,-0.11904761904761912,-0.2142857142857143,-0.010752688172042994,-0.3389257490634919,-0.11043918,10.276814000000002,-23.623337,-0.16790704166666667,-0.081034579,-0.12469643533333334,-0.185854857,0.04321060633333332,-0.104820278,-0.07936141995000001
2024,14,ATL,91,0.00042234673,0.083490804,0.5494505494505495,13,0.1428571428571428,498.0,0.0011812608,0.119699694,0.5384615384615384,0.5,-0.2184651345014572,0.018836247,0.19325024,-14.401105,42.744446,81,0.2939897,0.022176242,0.5185185185185185,14,0.1728395061728395,433.0,0.06736751,1.2031444,0.75,0.25,0.3398585617542267,0.73765147,0.027059535,-0.0,44.531647,-0.29356735327,-0.0661862492,-1.083444706,-0.21153846153846156,0.25,-0.029982363315696703,-0.5583236962556839,-0.174413993,1.787200999999996,-14.401105,-0.25914889109,-0.27372554827,-0.11237350442333334,0.036968792730000005,0.14677538666666667,0.31069434100000004,-0.2015972819295
2024,15,ATL,79,-0.19604327,-0.29848194,0.3417721518987341,6,0.0759493670886076,261.0,-0.18078364,-0.3464122,0.4,0.2727272727272727,0.3241908550262451,-0.3755999,-0.120241255,-5.370905,45.333332,84,-0.28756455,-0.42123008,0.3809523809523809,6,0.0714285714285714,249.0,-0.2710013,-0.40104514,0.2857142857142857,0.4444444444444444,0.1408184766769409,-0.21124667,-0.36066267,7.4834604,60.609756,0.09152127999999998,0.09021766,0.05463294000000002,0.11428571428571432,-0.1717171717171717,0.0045207956600362,0.18337237834930423,-0.255358645,15.276423999999999,-12.854365399999999,-0.07540445775666667,0.5512333,-0.12114552775666669,-0.026316069999999997,-0.045741069999999974,-0.57754937,0.410793368
2024,16,ATL,81,0.06550739,0.048806928,0.5185185185185185,10,0.1234567901234567,329.0,0.056710765,0.06882568,0.625,0.4,0.0372648797929286,0.24250889,-0.039921056,-3.8745048,43.468353,78,-0.34394023,-0.07887069,0.4743589743589743,5,0.0641025641025641,234.0,-0.4332714,-0.40035772,0.3636363636363636,0.4285714285714285,-0.0909184888005256,-0.5108323,-0.16520521,22.727085,48.22078,0.40944762,0.48998216499999997,0.4691834,0.2613636363636364,-0.02857142857142847,0.0593542260208926,0.1281833685934542,0.282429946,4.752426999999997,-26.6015898,0.06913384891,0.43361492,-0.04337117775666668,0.23332305,-0.11250502666666666,-0.20029187,0.34854349500000004
2024,17,ATL,80,0.10001211,0.08426915,0.5625,8,0.1,337.0,0.050139666,0.18106838,0.3846153846153846,0.5714285714285714,0.4463938474655151,-0.017377084,0.19980273,-4.7554083,43.325,101,0.13120788,0.054079495,0.504950495049505,10,0.099009900990099,412.0,-0.06565151,0.72085804,0.6,0.7142857142857143,0.2487822622060775,0.121264726,0.32951137,5.115177,39.42857,-0.031195769999999998,0.115791176,-0.53978966,-0.2153846153846154,-0.1428571428571429,0.0009900990099010049,0.1976115852594376,-0.21717981400000003,-3.8964300000000023,-9.8705853,0.15659104333333332,0.26237158327,-0.010174590000000006,0.09958976327,-0.1667656333333333,-0.16278182000000002,0.20673766377949998
2024,18,ATL,96,0.19852114,0.222569,0.6354166666666666,16,0.1666666666666666,537.0,0.1513989,0.3488461,0.7142857142857143,0.6,0.3227989673614502,0.14017637,0.44844398,-6.396416,38.87234,85,0.33023834,0.06857135,0.5529411764705883,11,0.1294117647058823,425.0,0.23411272,0.7743253,0.6923076923076923,0.8,0.559388279914856,0.6099946,0.16794348,-0.0,40.564705,-0.1317172,-0.08271382,-0.4254792,0.02197802197802201,-0.20000000000000007,0.03725490196078429,-0.23658931255340576,-0.30826761,1.6923649999999952,-6.396416,0.08217821666666668,-0.22323848,0.12134688,0.39456441,0.03916866333333335,0.61780289,-0.127972419
2024,1,BAL,96,0.020795846,0.067573,0.5520833333333334,12,0.125,452.0,0.0010488573,0.0012544394,0.5625,0.5,-0.2154844552278518,-0.05931333,0.26435024,-5.5761337,45.138298,70,0.12418382,-0.0063460832,0.4714285714285714,9,0.1285714285714285,353.0,0.14791413,0.07495567,0.4,0.8,-0.2057828605175018,0.36948016,-0.04362505,3.7975178,45.289856,-0.103387974,-0.1468652727,-0.0737012306,0.16249999999999998,-0.30000000000000004,-0.0035714285714285032,-0.009701594710350009,-0.32366357,0.1515580000000014,-9.3736515,-0.103387974,,0.020795846,,0.12418382,,0.0
2024,2,BAL,89,-0.03451303,-0.012058545,0.449438202247191,10,0.1123595505617977,358.0,0.001274323,-0.17478803,0.3571428571428571,0.375,0.4598218500614166,0.026488937,-0.06057976,-5.053744,51.402298,79,0.030142026,0.0,0.4936708860759494,6,0.0759493670886076,260.0,-0.032975685,0.08284984,0.5384615384615384,0.625,0.1220794767141342,-0.056189094,-0.43132994,3.3840678,41.177216,-0.064655056,0.034250008,-0.25763787,-0.18131868131868134,-0.25,0.0364101834731901,0.3377423733472824,0.087068697,-10.225082,-8.4378118,-0.08402151499999999,,-0.006858592,,0.077162923,,0.0
2024,3,BAL,82,0.1252546,-0.032343384,0.4634146341463415,13,0.1585365853658536,456.0,0.35668293,-0.4466319,0.4,0.2857142857142857,0.5727607607841492,0.71139055,0.2442125,0.0,51.802467,97,0.062890776,-0.21695003,0.4123711340206185,14,0.1443298969072164,412.0,-0.012067825,0.36798614,0.5294117647058824,0.5,-0.236416682600975,0.023695061,-0.055120472,4.2821846,52.557896,0.062363824,0.368750755,-0.81461804,-0.12941176470588234,-0.2142857142857143,0.014206688458637207,0.8091774433851242,0.46717804999999996,0.7554289999999995,-4.2821846,-0.035226402,,0.03717913866666667,,0.07240554066666667,,0.0
2024,4,BAL,72,0.20833407,0.067573,0.5416666666666666,11,0.1527777777777778,427.0,0.21872556,0.21213579,0.5555555555555556,0.75,0.5641947388648987,0.38883764,0.2376879,-4.0058975,44.94366,77,-0.14821868,-0.17451926,0.3896103896103896,4,0.0519480519480519,236.0,-0.13851722,-0.28584498,0.2857142857142857,0.4,-0.3827145099639892,-0.2446656,0.025579024,4.807629,54.16,0.35655275,0.35724278,0.49798077,0.2698412698412699,0.35,0.10082972582972588,0.9469092488288879,0.15114973999999998,9.216339999999995,-8.8135265,0.11808717266666664,0.45994072399999997,0.09969188,0.187538224,-0.018395292666666663,-0.2724025,0.3637093654
