season,team,plays,avg_epa,median_epa,success_rate,explosive_plays,explosive_rate,total_yards,early_down_epa,late_down_epa,third_down_sr,fourth_down_sr,red_zone_epa,pass_epa_per_play,rush_epa_per_play,turnover_epa,avg_start_yardline_100
2025,NYG,516.0,-0.0162579994648695,-0.08595096319913864,0.4563106894493103,0.0,0.0,1971.0,-0.09261268377304077,0.0718599483370781,0.42553192377090454,0.5,-0.33862975239753723,,,-43.11150360107422,45.06692886352539
2025,NYJ,484.0,-0.013685286045074463,0.0,0.49275362491607666,0.0,0.0,1668.0,-0.04730939120054245,0.004201465751975775,0.3417721390724182,0.7200000286102295,0.13830804824829102,,,-43.308570861816406,48.25678634643555
2025,PHI,469.0,0.01053367368876934,-0.04993126541376114,0.4559139907360077,0.0,0.0,1647.0,-0.03176497668027878,0.10671449452638626,0.3417721390724182,0.5882353186607361,0.19311952590942383,,,-20.456401824951172,51.16557693481445
2025,PIT,365.0,0.057443492114543915,0.0,0.4833333194255829,0.0,0.0,1391.0,0.07391311973333359,0.04386848211288452,0.421875,0.5454545617103577,0.12952537834644318,,,-9.18018913269043,46.64124298095703
2025,SEA,453.0,0.07815643399953842,0.0,0.4955555498600006,0.0,0.0,2138.0,0.06853679567575455,0.041529618203639984,0.4722222089767456,0.5476190447807312,0.1028289794921875,,,-33.347591400146484,45.54401779174805
2025,SF,529.0,0.012467418797314167,0.00027167293592356145,0.5,0.0,0.0,2244.0,-0.04181554913520813,0.0759463831782341,0.5,0.6000000238418579,-0.06462110579013824,,,-45.13811492919922,45.07930374145508
2025,TB,501.0,0.04983551427721977,-0.03814156353473663,0.4647887349128723,0.0,0.0,2123.0,0.11836441606283188,-0.10837316513061523,0.4404761791229248,0.5681818127632141,-0.0034658166114240885,,,-16.536348342895508,47.73170852661133
2025,TEN,475.0,-0.1475873589515686,-0.2028183937072754,0.4177215099334717,0.0,0.0,1394.0,-0.18255585432052612,-0.1798054575920105,0.3333333432674408,0.5263158082962036,0.14427289366722107,,,-35.571861267089844,51.62046813964844
2025,WAS,474.0,0.09727548062801361,0.023804515600204468,0.5105932354927063,0.0,0.0,2078.0,0.08467236161231995,0.001204733387567103,0.3835616409778595,0.5945945978164673,0.2177119255065918,,,-30.707218170166016,46.07725143432617
2025,,921.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,50.0
