season,team,rank_net_epa,net_epa,off_epa_per_play,def_epa_per_play_allowed,net_third_down_sr,third_down_sr_off,third_down_sr_allowed,net_fourth_down_sr,fourth_down_sr_off,fourth_down_sr_allowed,net_early_down_epa,early_down_epa_off,early_down_epa_allowed,net_late_down_epa,late_down_epa_off,late_down_epa_allowed,net_explosive_rate,explosive_rate_off,explosive_rate_allowed,net_red_zone_epa,red_zone_epa_off,red_zone_epa_allowed,pass_rush_delta_off,pass_epa_per_play_off,rush_epa_per_play_off,turnover_epa_net,turnover_epa_off,turnover_epa_forced,field_pos_advantage,avg_start_yardline_100_off,avg_start_yardline_100_faced,plays_off,plays_def,total_yards_off,yards_allowed,off_median_epa,success_rate_off,explosive_plays_off,def_median_epa_allowed,success_rate_allowed,explosive_plays_allowed,pass_epa_per_play_allowed,rush_epa_per_play_allowed
2024,DET,1,0.1740189222389562,0.1332452073933982,-0.040773714845558,0.10872034747744741,0.4794520547945205,0.3707317073170731,0.22619047619047622,0.5595238095238095,0.3333333333333333,0.0863115109963648,0.0763268968680372,-0.0099846141283276,0.5384247975290701,0.2853427831372938,-0.2530820143917763,0.022828786487351996,0.0924068767908309,0.0695780903034789,0.3373228214722116,0.1101633022615635,-0.2271595192106481,0.249284319933208,0.2686635795450244,0.0193792596118164,53.92390994899999,-80.91075506,-134.834665009,4.681063289327746,43.83809523809524,48.51915852742299,1396.0,1351.0,6964.0,5822.0,0.051171567,0.5200573065902578,129.0,-0.089819044,0.4544781643227239,94.0,-0.0158788267153537,-0.1099136915532544
2024,BAL,2,0.15303287931904622,0.148175719018543,-0.0048571603005032,0.10064338235294112,0.5147058823529411,0.4140625,-0.12033837721911111,0.4025974025974026,0.5229357798165137,0.164508020434278,0.140525351528587,-0.023982668905691,0.23281971670836832,0.1983799564185053,-0.034439760289863,0.0400061238395011,0.0957602339181286,0.0557541100786275,0.33825195143991993,0.1999776136743697,-0.1382743377655502,0.2685791752753088,0.323842525207799,0.0552633499324902,22.355178760000015,-61.12636075,-83.48153951000002,-0.09852913762009052,48.00967261904762,47.91114348142753,1368.0,1399.0,7201.0,5515.0,0.025071096,0.5058479532163743,131.0,-0.07736792,0.4438884917798427,78.0,0.0545288403078431,-0.1741492754806179
2024,PHI,3,0.1467071133281174,0.0924400676099856,-0.0542670457181318,0.06292073086962491,0.4422310756972111,0.3793103448275862,0.026488095238095255,0.53125,0.5047619047619047,0.1530256684608085,0.0647695098970917,-0.0882561585637168,0.22276403652985088,0.152774711696023,-0.0699893248338279,0.027596752669039104,0.0854092526690391,0.0578125,0.17732888666521998,0.0295241809766784,-0.1478047056885416,0.1053769550114237,0.1632344930770265,0.0578575380656028,51.40071935499999,-54.368650571,-105.769369926,2.95536840646011,45.30494905385735,48.26031746031746,1405.0,1280.0,6248.0,4740.0,-0.0195462044999999,0.4619217081850534,120.0,-0.1077560895,0.43671875,74.0,-0.0230531944376524,-0.1927911606738219
2024,BUF,4,0.14066925544246983,0.1406281073631488,-4.114807932102916e-05,-0.025616921269095205,0.4608695652173913,0.4864864864864865,0.012058098109070992,0.4390243902439024,0.4269662921348314,0.1868446848438608,0.1143927766804745,-0.0724519081633863,0.0995770587377649,0.1974396714551282,0.0978626127173633,0.0028114507478306933,0.0748702742772424,0.0720588235294117,0.2055286851507614,0.1710531280389247,-0.0344755571118367,0.2702694294642394,0.2990424134977688,0.0287729840335294,129.60916756200004,-37.48106839,-167.09023595200003,1.412505095801059,45.17045454545455,46.582959641255606,1349.0,1360.0,6107.0,5810.0,0.0,0.4885100074128984,101.0,-0.025249017,0.4735294117647058,98.0,0.0943600714098074,-0.1597493293452381
2024,GB,5,0.118475236823209,0.0757190040966792,-0.0427562327265298,0.03109576520767754,0.4372093023255814,0.4061135371179039,-0.1337662337662337,0.4090909090909091,0.5428571428571428,0.1123690397920721,0.0639534951579358,-0.0484155446341363,0.1746410509257998,0.065953531210231,-0.1086875197155688,0.0290832914362327,0.0942684766214178,0.0651851851851851,0.02450062175618,0.0506171535134615,0.0261165317572815,0.218253335229776,0.1849390743912186,-0.0333142608385574,46.25811899999999,-84.28041476000001,-130.53853376,2.722076252885202,45.71395705521472,48.43603330809992,1326.0,1350.0,6309.0,5349.0,-0.0092424005,0.4720965309200603,125.0,-0.0279291154999999,0.4718518518518518,88.0,-0.0244486419825701,-0.1414072143663728
2024,DEN,6,0.09399024300985631,0.015634054987537,-0.0783561880223193,0.009252359662195675,0.4221311475409836,0.4128787878787879,-0.010233918128654984,0.4722222222222222,0.4824561403508772,0.1151384696972976,-0.0192710977437193,-0.1344095674410169,0.0774089546847036,0.02870955905,-0.0486993956347036,0.015089540725915701,0.0715867158671586,0.0564971751412429,0.2017866923332881,0.1018058894973093,-0.0999808028359788,0.13516834776237102,0.0599633573392941,-0.0752049904230769,82.59180235200002,-66.622128518,-149.21393087,2.0782441715800246,48.67067669172933,50.74892086330935,1355.0,1416.0,5518.0,5397.0,-0.0567293115,0.4560885608856088,97.0,-0.1186540349999999,0.4357344632768362,80.0,-0.0590134761151715,-0.1752881414311688
2024,MIN,7,0.08649881621394409,0.0208516269266493,-0.0656471892872948,0.040528634361233384,0.4405286343612334,0.4,-0.0682261208576998,0.3947368421052631,0.4629629629629629,0.0991624097046378,0.0083919139226872,-0.0907704957819506,0.11165737819777659,0.0027799380363036,-0.108877440161473,0.0159292776939836,0.0764705882352941,0.0605413105413105,-0.1673973352050413,-0.0917808134744588,0.0756165217305825,0.2518423870812484,0.1330907754620177,-0.1187516116192307,39.98732217999998,-103.18362851,-143.17095068999998,1.707558391121026,47.3033033033033,49.01086169442433,1360.0,1404.0,5898.0,5710.0,-0.0165515085,0.4691176470588235,104.0,-0.10548622,0.4522792022792022,85.0,-0.0334265485026666,-0.1999296556866666
2024,TB,8,0.0804058811719204,0.0928392900937861,0.0124334089218657,0.09328841668826127,0.5294117647058824,0.4361233480176211,-0.04686246188412779,0.4477611940298507,0.4946236559139785,0.0857351702961332,0.0646763564854803,-0.0210588138106529,0.1357819551389165,0.1679421213268852,0.0321601661879687,0.024536031688054204,0.0824964131994261,0.0579603815113719,0.0983165089333457,0.0846978035020661,-0.0136187054312796,0.1966776851168849,0.20858655858955,0.0119088734726651,-15.010659989999994,-102.53331234,-87.52265235,-0.4376538360827382,46.41228070175438,45.974626865671645,1394.0,1363.0,6795.0,5810.0,0.0279937445,0.505738880918221,115.0,0.0,0.4856933235509905,79.0,0.0927449737866666,-0.1451072963466101
2024,WAS,9,0.0790636419305942,0.1238124034431632,0.044748761512569,0.0503489531405783,0.4915254237288136,0.4411764705882353,0.17814790139906728,0.620253164556962,0.4421052631578947,0.036393344796887606,0.0436889932217685,0.0072956484248809,0.2192194232407636,0.3098048750485714,0.0905854518078078,-0.010892459433662197,0.0692857142857142,0.0801781737193764,0.1362633840852031,0.1294695112788968,-0.0067938728063063,0.1787664483752142,0.2101677671162319,0.0314013187410177,19.02845425999999,-62.332737114,-81.36119137399999,2.9628380535864807,44.15138282387191,47.11422087745839,1400.0,1347.0,6292.0,5560.0,0.014315677,0.5021428571428571,97.0,-0.06191276,0.4565701559020044,108.0,0.0886921889941747,-0.0186708977615384
2024,LAC,10,0.0716136535315463,0.0279598672699531,-0.0436537862615932,0.04287974683544299,0.430379746835443,0.3875,-0.09583810614738447,0.422680412371134,0.5185185185185185,0.08092925550569009,0.016639892211888,-0.0642893632938021,0.0901442041629069,0.0019965117994012,-0.0881476923635057,0.0036195213997770037,0.0732824427480916,0.0696629213483146,0.1637846709215269,0.0151774858780487,-0.1486071850434782,0.2141138038055661,0.1308687694048,-0.0832450344007661,64.52458784000001,-40.24921076,-104.7737986,0.9517405138490176,49.01091192517537,49.96265243902439,1310.0,1335.0,5517.0,5514.0,-0.1052041125,0.4404580152671756,96.0,-0.0803003025,0.4561797752808988,93.0,-0.0176485486850789,-0.124049789725974
2024,KC,11,0.050767164447745504,0.0522078259073667,0.0014406614596212,0.04195609891636559,0.5122950819672131,0.4703389830508475,0.07199488491048606,0.5176470588235295,0.4456521739130434,0.006073156070343,-0.0088441441168151,-0.0149173001871581,0.1891850643379642,0.1867255379297325,-0.0024595264082317,-0.014418914860161502,0.0475146198830409,0.0619335347432024,0.11614246518342769,0.0148988662332015,-0.1012435989502262,0.1975599705080166,0.139311698344675,-0.0582482721633416,29.425254711999997,-61.089355728,-90.51461044,1.2711729448911342,46.71726190476191,47.988434849653046,1368.0,1324.0,5570.0,5453.0,0.0,0.4875730994152046,65.0,-0.052939689,0.4546827794561933,82.0,0.0703078384022955,-0.1145511311355615
