game_id,week,team,side,plays,penalties,penalty_yds,pen_per_100_plays,presnap_pen_rate,rz_pen_rate,third_fourth_pen,auto_fd_allowed,dpi_yds
2024_01_DAL_CLE,1,CLE,off,98,13.0,233.0,13.26530612244898,0.061224489795918366,0.01020408163265306,4.0,2.0,0.0
2024_01_DAL_CLE,1,DAL,def,98,13.0,233.0,13.26530612244898,0.061224489795918366,0.01020408163265306,4.0,2.0,0.0
2024_01_DAL_CLE,1,DAL,off,85,9.0,140.0,10.588235294117647,0.058823529411764705,0.011764705882352941,3.0,0.0,0.0
2024_01_DEN_SEA,1,DEN,def,86,11.0,78.0,12.790697674418604,0.046511627906976744,0.011627906976744186,1.0,3.0,20.0
2024_01_DEN_SEA,1,DEN,off,93,3.0,15.0,3.225806451612903,0.03225806451612903,0.021505376344086023,2.0,0.0,0.0
2024_01_LA_DET,1,DET,def,93,7.0,41.0,7.526881720430108,0.03225806451612903,0.03225806451612903,2.0,3.0,26.0
2024_01_LA_DET,1,DET,off,79,5.0,100.0,6.329113924050633,0.02531645569620253,0.0,1.0,2.0,0.0
2024_01_GB_PHI,1,GB,def,95,5.0,25.0,5.2631578947368425,0.031578947368421054,0.010526315789473684,2.0,3.0,0.0
2024_01_GB_PHI,1,GB,off,86,12.0,140.0,13.953488372093023,0.05813953488372093,0.08139534883720931,3.0,3.0,29.0
2024_01_HOU_IND,1,HOU,def,59,2.0,10.0,3.389830508474576,0.01694915254237288,0.0,1.0,1.0,0.0
2024_01_HOU_IND,1,HOU,off,97,7.0,42.0,7.216494845360825,0.041237113402061855,0.010309278350515464,4.0,2.0,0.0
2024_01_HOU_IND,1,IND,def,97,7.0,42.0,7.216494845360825,0.041237113402061855,0.010309278350515464,4.0,2.0,0.0
2024_01_HOU_IND,1,IND,off,59,2.0,10.0,3.389830508474576,0.01694915254237288,0.0,1.0,1.0,0.0
2024_01_JAX_MIA,1,JAX,def,86,9.0,142.0,10.465116279069768,0.046511627906976744,0.023255813953488372,1.0,2.0,20.0
2024_01_JAX_MIA,1,JAX,off,72,8.0,80.0,11.11111111111111,0.06944444444444445,0.013888888888888888,4.0,2.0,40.0
2024_01_BAL_KC,1,KC,def,96,6.0,54.0,6.25,0.03125,0.0,0.0,1.0,5.0
2024_01_BAL_KC,1,KC,off,70,7.0,117.0,10.0,0.02857142857142857,0.02857142857142857,2.0,2.0,0.0
2024_01_LV_LAC,1,LAC,def,74,3.0,25.0,4.054054054054054,0.013513513513513514,0.0,1.0,1.0,0.0
2024_01_LV_LAC,1,LAC,off,78,6.0,34.0,7.6923076923076925,0.0641025641025641,0.0,1.0,0.0,0.0
2024_01_LA_DET,1,LAR,def,79,5.0,100.0,6.329113924050633,0.02531645569620253,0.0,1.0,2.0,0.0
2024_01_LA_DET,1,LAR,off,93,7.0,41.0,7.526881720430108,0.03225806451612903,0.03225806451612903,2.0,3.0,26.0
2024_01_LV_LAC,1,LV,def,78,6.0,34.0,7.6923076923076925,0.0641025641025641,0.0,1.0,0.0,0.0
2024_01_LV_LAC,1,LV,off,74,3.0,25.0,4.054054054054054,0.013513513513513514,0.0,1.0,1.0,0.0
2024_01_JAX_MIA,1,MIA,def,72,8.0,80.0,11.11111111111111,0.06944444444444445,0.013888888888888888,4.0,2.0,40.0
2024_01_JAX_MIA,1,MIA,off,86,9.0,142.0,10.465116279069768,0.046511627906976744,0.023255813953488372,1.0,2.0,20.0
2024_01_MIN_NYG,1,MIN,def,89,8.0,99.0,8.98876404494382,0.033707865168539325,0.0,4.0,1.0,6.0
2024_01_MIN_NYG,1,MIN,off,68,8.0,181.0,11.764705882352942,0.029411764705882353,0.0,3.0,2.0,36.0
2024_01_NE_CIN,1,NE,def,61,4.0,159.0,6.557377049180328,0.03278688524590164,0.0,2.0,1.0,20.0
2024_01_NE_CIN,1,NE,off,82,3.0,15.0,3.658536585365854,0.036585365853658534,0.0,1.0,0.0,0.0
2024_01_CAR_NO,1,NO,def,79,7.0,108.0,8.860759493670885,0.02531645569620253,0.0,3.0,2.0,5.0
2024_01_CAR_NO,1,NO,off,81,9.0,176.0,11.11111111111111,0.024691358024691357,0.024691358024691357,2.0,2.0,31.0
2024_01_MIN_NYG,1,NYG,def,68,8.0,181.0,11.764705882352942,0.029411764705882353,0.0,3.0,2.0,36.0
2024_01_MIN_NYG,1,NYG,off,89,8.0,99.0,8.98876404494382,0.033707865168539325,0.0,4.0,1.0,6.0
2024_01_NYJ_SF,1,NYJ,def,89,5.0,48.0,5.617977528089888,0.011235955056179775,0.011235955056179775,1.0,2.0,0.0
2024_01_NYJ_SF,1,NYJ,off,64,2.0,15.0,3.125,0.0,0.015625,0.0,0.0,0.0
2024_01_GB_PHI,1,PHI,def,86,12.0,140.0,13.953488372093023,0.05813953488372093,0.08139534883720931,3.0,3.0,29.0
2024_01_GB_PHI,1,PHI,off,95,5.0,25.0,5.2631578947368425,0.031578947368421054,0.010526315789473684,2.0,3.0,0.0
2024_01_PIT_ATL,1,PIT,def,70,8.0,163.0,11.428571428571429,0.04285714285714286,0.014285714285714285,4.0,1.0,0.0
2024_01_PIT_ATL,1,PIT,off,84,6.0,105.0,7.142857142857143,0.03571428571428571,0.0,3.0,1.0,0.0
2024_01_DEN_SEA,1,SEA,def,93,3.0,15.0,3.225806451612903,0.03225806451612903,0.021505376344086023,2.0,0.0,0.0
2024_01_DEN_SEA,1,SEA,off,86,11.0,78.0,12.790697674418604,0.046511627906976744,0.011627906976744186,1.0,3.0,20.0
2024_01_NYJ_SF,1,SF,def,64,2.0,15.0,3.125,0.0,0.015625,0.0,0.0,0.0
2024_01_NYJ_SF,1,SF,off,89,5.0,48.0,5.617977528089888,0.011235955056179775,0.011235955056179775,1.0,2.0,0.0
2024_01_WAS_TB,1,TB,def,74,5.0,105.0,6.756756756756757,0.013513513513513514,0.0,2.0,3.0,5.0
2024_01_WAS_TB,1,TB,off,82,8.0,123.0,9.75609756097561,0.036585365853658534,0.012195121951219513,4.0,2.0,22.0
2024_01_TEN_CHI,1,TEN,def,76,8.0,148.0,10.526315789473685,0.039473684210526314,0.0,5.0,0.0,0.0
2024_01_TEN_CHI,1,TEN,off,83,7.0,79.0,8.433734939759036,0.060240963855421686,0.03614457831325301,2.0,1.0,0.0
2024_01_WAS_TB,1,WSH,def,82,8.0,123.0,9.75609756097561,0.036585365853658534,0.012195121951219513,4.0,2.0,22.0
2024_01_WAS_TB,1,WSH,off,74,5.0,105.0,6.756756756756757,0.013513513513513514,0.0,2.0,3.0,5.0
2024_02_LA_ARI,2,ARI,def,67,2.0,19.0,2.985074626865672,0.0,0.0,0.0,1.0,0.0
2024_02_LA_ARI,2,ARI,off,80,5.0,27.0,6.25,0.025,0.0,1.0,1.0,0.0
2024_02_ATL_PHI,2,ATL,def,86,7.0,73.0,8.13953488372093,0.023255813953488372,0.03488372093023256,2.0,0.0,0.0
2024_02_ATL_PHI,2,ATL,off,74,5.0,94.0,6.756756756756757,0.0,0.02702702702702703,1.0,2.0,0.0
2024_02_LV_BAL,2,BAL,def,79,4.0,116.0,5.063291139240507,0.0,0.012658227848101266,1.0,3.0,40.0
2024_02_LV_BAL,2,BAL,off,89,10.0,105.0,11.235955056179776,0.0449438202247191,0.0,4.0,2.0,0.0
2024_02_BUF_MIA,2,BUF,def,89,5.0,30.0,5.617977528089888,0.0449438202247191,0.011235955056179775,1.0,0.0,0.0
2024_02_BUF_MIA,2,BUF,off,61,3.0,88.0,4.918032786885246,0.03278688524590164,0.0,0.0,1.0,0.0
2024_02_LAC_CAR,2,CAR,def,81,7.0,170.0,8.641975308641975,0.024691358024691357,0.0,1.0,3.0,0.0
2024_02_LAC_CAR,2,CAR,off,65,5.0,92.0,7.6923076923076925,0.015384615384615385,0.0,2.0,0.0,0.0
2024_02_CHI_HOU,2,CHI,def,83,8.0,201.0,9.63855421686747,0.04819277108433735,0.012048192771084338,3.0,0.0,0.0
2024_02_CHI_HOU,2,CHI,off,90,13.0,145.0,14.444444444444445,0.05555555555555555,0.011111111111111112,5.0,5.0,30.0
2024_02_CIN_KC,2,CIN,def,79,6.0,109.0,7.594936708860759,0.0,0.0,4.0,3.0,29.0
2024_02_CIN_KC,2,CIN,off,81,6.0,34.0,7.407407407407407,0.024691358024691357,0.0,1.0,1.0,14.0
2024_02_CLE_JAX,2,CLE,def,75,7.0,94.0,9.333333333333334,0.08,0.013333333333333334,1.0,2.0,0.0
2024_02_CLE_JAX,2,CLE,off,88,12.0,157.0,13.636363636363637,0.022727272727272728,0.011363636363636364,4.0,3.0,17.0
2024_02_NO_DAL,2,DAL,def,73,4.0,50.0,5.47945205479452,0.0,0.0410958904109589,1.0,1.0,6.0
2024_02_NO_DAL,2,DAL,off,87,5.0,30.0,5.747126436781609,0.011494252873563218,0.0,1.0,2.0,0.0
2024_02_PIT_DEN,2,DEN,def,82,13.0,269.0,15.853658536585366,0.024390243902439025,0.012195121951219513,6.0,5.0,64.0
2024_02_PIT_DEN,2,DEN,off,77,6.0,81.0,7.792207792207792,0.05194805194805195,0.0,1.0,0.0,0.0
2024_02_TB_DET,2,DET,def,64,3.0,52.0,4.6875,0.015625,0.0,0.0,2.0,41.0
2024_02_TB_DET,2,DET,off,100,5.0,42.0,5.0,0.01,0.03,1.0,3.0,0.0
2024_02_IND_GB,2,GB,def,69,4.0,51.0,5.797101449275362,0.028985507246376812,0.014492753623188406,2.0,1.0,0.0
2024_02_IND_GB,2,GB,off,84,5.0,73.0,5.9523809523809526,0.011904761904761904,0.011904761904761904,2.0,0.0,0.0
2024_02_CHI_HOU,2,HOU,def,90,13.0,145.0,14.444444444444445,0.05555555555555555,0.011111111111111112,5.0,5.0,30.0
2024_02_CHI_HOU,2,HOU,off,83,8.0,201.0,9.63855421686747,0.04819277108433735,0.012048192771084338,3.0,0.0,0.0
2024_02_IND_GB,2,IND,def,84,5.0,73.0,5.9523809523809526,0.011904761904761904,0.011904761904761904,2.0,0.0,0.0
2024_02_IND_GB,2,IND,off,69,4.0,51.0,5.797101449275362,0.028985507246376812,0.014492753623188406,2.0,1.0,0.0
2024_02_CLE_JAX,2,JAX,def,88,12.0,157.0,13.636363636363637,0.022727272727272728,0.011363636363636364,4.0,3.0,17.0
2024_02_CLE_JAX,2,JAX,off,75,7.0,94.0,9.333333333333334,0.08,0.013333333333333334,1.0,2.0,0.0
2024_02_CIN_KC,2,KC,def,81,6.0,34.0,7.407407407407407,0.024691358024691357,0.0,1.0,1.0,14.0
2024_02_CIN_KC,2,KC,off,79,6.0,109.0,7.594936708860759,0.0,0.0,4.0,3.0,29.0
2024_02_LAC_CAR,2,LAC,def,65,5.0,92.0,7.6923076923076925,0.015384615384615385,0.0,2.0,0.0,0.0
2024_02_LAC_CAR,2,LAC,off,81,7.0,170.0,8.641975308641975,0.024691358024691357,0.0,1.0,3.0,0.0
2024_02_LA_ARI,2,LAR,def,80,5.0,27.0,6.25,0.025,0.0,1.0,1.0,0.0
2024_02_LA_ARI,2,LAR,off,67,2.0,19.0,2.985074626865672,0.0,0.0,0.0,1.0,0.0
2024_02_LV_BAL,2,LV,def,89,10.0,105.0,11.235955056179776,0.0449438202247191,0.0,4.0,2.0,0.0
2024_02_LV_BAL,2,LV,off,79,4.0,116.0,5.063291139240507,0.0,0.012658227848101266,1.0,3.0,40.0
2024_02_BUF_MIA,2,MIA,def,61,3.0,88.0,4.918032786885246,0.03278688524590164,0.0,0.0,1.0,0.0
2024_02_BUF_MIA,2,MIA,off,89,5.0,30.0,5.617977528089888,0.0449438202247191,0.011235955056179775,1.0,0.0,0.0
2024_02_SF_MIN,2,MIN,def,85,8.0,174.0,9.411764705882353,0.058823529411764705,0.011764705882352941,1.0,2.0,0.0
2024_02_SF_MIN,2,MIN,off,69,3.0,23.0,4.3478260869565215,0.028985507246376812,0.014492753623188406,0.0,0.0,0.0
2024_02_SEA_NE,2,NE,def,87,6.0,63.0,6.896551724137931,0.022988505747126436,0.022988505747126436,2.0,2.0,32.0
2024_02_SEA_NE,2,NE,off,87,3.0,26.0,3.4482758620689653,0.0,0.011494252873563218,1.0,2.0,10.0
2024_02_NO_DAL,2,NO,def,87,5.0,30.0,5.747126436781609,0.011494252873563218,0.0,1.0,2.0,0.0
2024_02_NO_DAL,2,NO,off,73,4.0,50.0,5.47945205479452,0.0,0.0410958904109589,1.0,1.0,6.0
2024_02_NYG_WAS,2,NYG,def,90,10.0,145.0,11.11111111111111,0.05555555555555555,0.05555555555555555,4.0,2.0,0.0
2024_02_NYG_WAS,2,NYG,off,68,5.0,78.0,7.352941176470588,0.04411764705882353,0.014705882352941176,3.0,2.0,9.0
2024_02_NYJ_TEN,2,NYJ,def,80,8.0,76.0,10.0,0.025,0.0,3.0,4.0,0.0
2024_02_NYJ_TEN,2,NYJ,off,75,4.0,35.0,5.333333333333333,0.02666666666666667,0.0,2.0,1.0,0.0
2024_02_ATL_PHI,2,PHI,def,74,5.0,94.0,6.756756756756757,0.0,0.02702702702702703,1.0,2.0,0.0
2024_02_ATL_PHI,2,PHI,off,86,7.0,73.0,8.13953488372093,0.023255813953488372,0.03488372093023256,2.0,0.0,0.0
2024_02_PIT_DEN,2,PIT,def,77,6.0,81.0,7.792207792207792,0.05194805194805195,0.0,1.0,0.0,0.0
2024_02_PIT_DEN,2,PIT,off,82,13.0,269.0,15.853658536585366,0.024390243902439025,0.012195121951219513,6.0,5.0,64.0
2024_02_SEA_NE,2,SEA,def,87,3.0,26.0,3.4482758620689653,0.0,0.011494252873563218,1.0,2.0,10.0
2024_02_SEA_NE,2,SEA,off,87,6.0,63.0,6.896551724137931,0.022988505747126436,0.022988505747126436,2.0,2.0,32.0
2024_02_SF_MIN,2,SF,def,69,3.0,23.0,4.3478260869565215,0.028985507246376812,0.014492753623188406,0.0,0.0,0.0
2024_02_SF_MIN,2,SF,off,85,8.0,174.0,9.411764705882353,0.058823529411764705,0.011764705882352941,1.0,2.0,0.0
2024_02_TB_DET,2,TB,def,100,5.0,42.0,5.0,0.01,0.03,1.0,3.0,0.0
2024_02_TB_DET,2,TB,off,64,3.0,52.0,4.6875,0.015625,0.0,0.0,2.0,41.0
2024_02_NYJ_TEN,2,TEN,def,75,4.0,35.0,5.333333333333333,0.02666666666666667,0.0,2.0,1.0,0.0
2024_02_NYJ_TEN,2,TEN,off,80,8.0,76.0,10.0,0.025,0.0,3.0,4.0,0.0
2024_02_NYG_WAS,2,WSH,def,68,5.0,78.0,7.352941176470588,0.04411764705882353,0.014705882352941176,3.0,2.0,9.0
2024_02_NYG_WAS,2,WSH,off,90,10.0,145.0,11.11111111111111,0.05555555555555555,0.05555555555555555,4.0,2.0,0.0
2024_03_DET_ARI,3,ARI,def,86,5.0,88.0,5.813953488372093,0.046511627906976744,0.0,3.0,0.0,0.0
2024_03_DET_ARI,3,ARI,off,72,8.0,94.0,11.11111111111111,0.013888888888888888,0.013888888888888888,1.0,5.0,24.0
2024_03_KC_ATL,3,ATL,def,88,3.0,77.0,3.409090909090909,0.0,0.011363636363636364,1.0,0.0,0.0
2024_03_KC_ATL,3,ATL,off,76,9.0,136.0,11.842105263157896,0.02631578947368421,0.0,2.0,4.0,11.0
2024_03_BAL_DAL,3,BAL,def,97,12.0,127.0,12.371134020618557,0.030927835051546393,0.010309278350515464,4.0,6.0,0.0
2024_03_BAL_DAL,3,BAL,off,82,7.0,145.0,8.536585365853659,0.024390243902439025,0.0,3.0,0.0,0.0
2024_03_JAX_BUF,3,BUF,def,89,7.0,60.0,7.865168539325842,0.056179775280898875,0.0449438202247191,2.0,2.0,10.0
2024_03_JAX_BUF,3,BUF,off,78,6.0,73.0,7.6923076923076925,0.038461538461538464,0.01282051282051282,1.0,1.0,0.0
2024_03_CAR_LV,3,CAR,def,80,7.0,187.0,8.75,0.0,0.0,2.0,2.0,21.0
2024_03_CAR_LV,3,CAR,off,93,6.0,99.0,6.451612903225806,0.021505376344086023,0.021505376344086023,4.0,1.0,15.0
2024_03_CHI_IND,3,CHI,def,73,6.0,40.0,8.219178082191782,0.0547945205479452,0.0,1.0,2.0,0.0
2024_03_CHI_IND,3,CHI,off,104,7.0,127.0,6.730769230769231,0.019230769230769232,0.019230769230769232,1.0,4.0,26.0
2024_03_WAS_CIN,3,CIN,def,76,6.0,19.0,7.894736842105263,0.05263157894736842,0.039473684210526314,0.0,1.0,0.0
2024_03_WAS_CIN,3,CIN,off,77,2.0,23.0,2.5974025974025974,0.012987012987012988,0.025974025974025976,0.0,1.0,18.0
2024_03_NYG_CLE,3,CLE,def,91,8.0,77.0,8.791208791208792,0.04395604395604396,0.02197802197802198,2.0,1.0,0.0
2024_03_NYG_CLE,3,CLE,off,82,6.0,47.0,7.317073170731708,0.036585365853658534,0.0,1.0,2.0,13.0
2024_03_BAL_DAL,3,DAL,def,82,7.0,145.0,8.536585365853659,0.024390243902439025,0.0,3.0,0.0,0.0
2024_03_BAL_DAL,3,DAL,off,97,12.0,127.0,12.371134020618557,0.030927835051546393,0.010309278350515464,4.0,6.0,0.0
2024_03_DEN_TB,3,DEN,def,71,3.0,87.0,4.225352112676056,0.014084507042253521,0.014084507042253521,0.0,1.0,16.0
2024_03_DEN_TB,3,DEN,off,81,6.0,38.0,7.407407407407407,0.04938271604938271,0.04938271604938271,3.0,0.0,0.0
2024_03_DET_ARI,3,DET,def,72,8.0,94.0,11.11111111111111,0.013888888888888888,0.013888888888888888,1.0,5.0,24.0
2024_03_DET_ARI,3,DET,off,86,5.0,88.0,5.813953488372093,0.046511627906976744,0.0,3.0,0.0,0.0
2024_03_GB_TEN,3,GB,def,69,4.0,115.0,5.797101449275362,0.028985507246376812,0.014492753623188406,2.0,1.0,0.0
2024_03_GB_TEN,3,GB,off,81,8.0,151.0,9.876543209876543,0.037037037037037035,0.0,3.0,1.0,0.0
2024_03_HOU_MIN,3,HOU,def,80,7.0,150.0,8.75,0.0375,0.0,4.0,2.0,28.0
2024_03_HOU_MIN,3,HOU,off,86,9.0,80.0,10.465116279069768,0.08139534883720931,0.0,6.0,1.0,0.0
2024_03_CHI_IND,3,IND,def,104,7.0,127.0,6.730769230769231,0.019230769230769232,0.019230769230769232,1.0,4.0,26.0
2024_03_CHI_IND,3,IND,off,73,6.0,40.0,8.219178082191782,0.0547945205479452,0.0,1.0,2.0,0.0
2024_03_JAX_BUF,3,JAX,def,78,6.0,73.0,7.6923076923076925,0.038461538461538464,0.01282051282051282,1.0,1.0,0.0
2024_03_JAX_BUF,3,JAX,off,89,7.0,60.0,7.865168539325842,0.056179775280898875,0.0449438202247191,2.0,2.0,10.0
2024_03_KC_ATL,3,KC,def,76,9.0,136.0,11.842105263157896,0.02631578947368421,0.0,2.0,4.0,11.0
2024_03_KC_ATL,3,KC,off,88,3.0,77.0,3.409090909090909,0.0,0.011363636363636364,1.0,0.0,0.0
2024_03_LAC_PIT,3,LAC,def,82,6.0,62.0,7.317073170731708,0.024390243902439025,0.012195121951219513,3.0,4.0,0.0
2024_03_LAC_PIT,3,LAC,off,62,4.0,116.0,6.451612903225806,0.03225806451612903,0.0,3.0,0.0,0.0
2024_03_SF_LA,3,LAR,def,86,8.0,66.0,9.30232558139535,0.0,0.0,3.0,4.0,14.0
2024_03_SF_LA,3,LAR,off,74,7.0,114.0,9.45945945945946,0.013513513513513514,0.013513513513513514,1.0,3.0,73.0
2024_03_CAR_LV,3,LV,def,93,6.0,99.0,6.451612903225806,0.021505376344086023,0.021505376344086023,4.0,1.0,15.0
2024_03_CAR_LV,3,LV,off,80,7.0,187.0,8.75,0.0,0.0,2.0,2.0,21.0
2024_03_MIA_SEA,3,MIA,def,80,10.0,114.0,12.5,0.05,0.0,2.0,1.0,0.0
2024_03_MIA_SEA,3,MIA,off,79,12.0,263.0,15.189873417721518,0.0759493670886076,0.012658227848101266,5.0,3.0,13.0
2024_03_HOU_MIN,3,MIN,def,86,9.0,80.0,10.465116279069768,0.08139534883720931,0.0,6.0,1.0,0.0
2024_03_HOU_MIN,3,MIN,off,80,7.0,150.0,8.75,0.0375,0.0,4.0,2.0,28.0
2024_03_NE_NYJ,3,NE,def,86,9.0,128.0,10.465116279069768,0.023255813953488372,0.011627906976744186,3.0,2.0,0.0
2024_03_NE_NYJ,3,NE,off,64,4.0,89.0,6.25,0.0,0.0,2.0,2.0,34.0
2024_03_PHI_NO,3,NO,def,84,7.0,33.0,8.333333333333334,0.03571428571428571,0.0,2.0,1.0,0.0
2024_03_PHI_NO,3,NO,off,68,3.0,15.0,4.411764705882353,0.029411764705882353,0.014705882352941176,1.0,0.0,0.0
2024_03_NYG_CLE,3,NYG,def,82,6.0,47.0,7.317073170731708,0.036585365853658534,0.0,1.0,2.0,13.0
2024_03_NYG_CLE,3,NYG,off,91,8.0,77.0,8.791208791208792,0.04395604395604396,0.02197802197802198,2.0,1.0,0.0
2024_03_NE_NYJ,3,NYJ,def,64,4.0,89.0,6.25,0.0,0.0,2.0,2.0,34.0
2024_03_NE_NYJ,3,NYJ,off,86,9.0,128.0,10.465116279069768,0.023255813953488372,0.011627906976744186,3.0,2.0,0.0
2024_03_PHI_NO,3,PHI,def,68,3.0,15.0,4.411764705882353,0.029411764705882353,0.014705882352941176,1.0,0.0,0.0
2024_03_PHI_NO,3,PHI,off,84,7.0,33.0,8.333333333333334,0.03571428571428571,0.0,2.0,1.0,0.0
2024_03_LAC_PIT,3,PIT,def,62,4.0,116.0,6.451612903225806,0.03225806451612903,0.0,3.0,0.0,0.0
2024_03_LAC_PIT,3,PIT,off,82,6.0,62.0,7.317073170731708,0.024390243902439025,0.012195121951219513,3.0,4.0,0.0
2024_03_MIA_SEA,3,SEA,def,79,12.0,263.0,15.189873417721518,0.0759493670886076,0.012658227848101266,5.0,3.0,13.0
2024_03_MIA_SEA,3,SEA,off,80,10.0,114.0,12.5,0.05,0.0,2.0,1.0,0.0
2024_03_SF_LA,3,SF,def,74,7.0,114.0,9.45945945945946,0.013513513513513514,0.013513513513513514,1.0,3.0,73.0
2024_03_SF_LA,3,SF,off,86,8.0,66.0,9.30232558139535,0.0,0.0,3.0,4.0,14.0
2024_03_DEN_TB,3,TB,def,81,6.0,38.0,7.407407407407407,0.04938271604938271,0.04938271604938271,3.0,0.0,0.0
2024_03_DEN_TB,3,TB,off,71,3.0,87.0,4.225352112676056,0.014084507042253521,0.014084507042253521,0.0,1.0,16.0
2024_03_GB_TEN,3,TEN,def,81,8.0,151.0,9.876543209876543,0.037037037037037035,0.0,3.0,1.0,0.0
2024_03_GB_TEN,3,TEN,off,69,4.0,115.0,5.797101449275362,0.028985507246376812,0.014492753623188406,2.0,1.0,0.0
2024_03_WAS_CIN,3,WSH,def,77,2.0,23.0,2.5974025974025974,0.012987012987012988,0.025974025974025976,0.0,1.0,18.0
2024_03_WAS_CIN,3,WSH,off,76,6.0,19.0,7.894736842105263,0.05263157894736842,0.039473684210526314,0.0,1.0,0.0
2024_04_WAS_ARI,4,ARI,def,84,7.0,97.0,8.333333333333334,0.011904761904761904,0.023809523809523808,1.0,2.0,47.0
2024_04_WAS_ARI,4,ARI,off,73,2.0,21.0,2.73972602739726,0.0,0.0,0.0,0.0,0.0
2024_04_NO_ATL,4,ATL,def,92,8.0,101.0,8.695652173913043,0.05434782608695652,0.010869565217391304,0.0,2.0,0.0
2024_04_NO_ATL,4,ATL,off,73,7.0,76.0,9.58904109589041,0.0273972602739726,0.0136986301369863,1.0,1.0,30.0
2024_04_BUF_BAL,4,BAL,def,77,4.0,22.0,5.194805194805195,0.012987012987012988,0.0,2.0,1.0,0.0
2024_04_BUF_BAL,4,BAL,off,72,8.0,80.0,11.11111111111111,0.027777777777777776,0.013888888888888888,1.0,2.0,0.0
2024_04_BUF_BAL,4,BUF,def,72,8.0,80.0,11.11111111111111,0.027777777777777776,0.013888888888888888,1.0,2.0,0.0
2024_04_BUF_BAL,4,BUF,off,77,4.0,22.0,5.194805194805195,0.012987012987012988,0.0,2.0,1.0,0.0
2024_04_CIN_CAR,4,CAR,def,83,7.0,61.0,8.433734939759036,0.012048192771084338,0.024096385542168676,2.0,4.0,20.0
2024_04_CIN_CAR,4,CAR,off,88,4.0,18.0,4.545454545454546,0.022727272727272728,0.0,3.0,2.0,0.0
2024_04_LA_CHI,4,CHI,def,76,6.0,119.0,7.894736842105263,0.02631578947368421,0.013157894736842105,1.0,2.0,14.0
2024_04_LA_CHI,4,CHI,off,79,10.0,136.0,12.658227848101266,0.06329113924050633,0.012658227848101266,4.0,3.0,14.0
2024_04_CIN_CAR,4,CIN,def,88,4.0,18.0,4.545454545454546,0.022727272727272728,0.0,3.0,2.0,0.0
2024_04_CIN_CAR,4,CIN,off,83,7.0,61.0,8.433734939759036,0.012048192771084338,0.024096385542168676,2.0,4.0,20.0
2024_04_CLE_LV,4,CLE,def,76,7.0,159.0,9.210526315789474,0.013157894736842105,0.0,2.0,2.0,8.0
2024_04_CLE_LV,4,CLE,off,73,4.0,108.0,5.47945205479452,0.0273972602739726,0.0,2.0,1.0,0.0
2024_04_DAL_NYG,4,DAL,def,83,7.0,41.0,8.433734939759036,0.03614457831325301,0.0,2.0,0.0,0.0
2024_04_DAL_NYG,4,DAL,off,72,8.0,219.0,11.11111111111111,0.027777777777777776,0.013888888888888888,3.0,0.0,0.0
2024_04_DEN_NYJ,4,DEN,def,95,11.0,132.0,11.578947368421053,0.05263157894736842,0.010526315789473684,8.0,2.0,49.0
2024_04_DEN_NYJ,4,DEN,off,77,7.0,73.0,9.090909090909092,0.03896103896103896,0.0,2.0,1.0,14.0
2024_04_SEA_DET,4,DET,def,107,15.0,239.0,14.018691588785046,0.018691588785046728,0.04672897196261682,3.0,6.0,35.0
