season,team,rank_net_epa,net_epa,off_epa_per_play,def_epa_per_play_allowed,net_third_down_sr,third_down_sr_off,third_down_sr_allowed,net_fourth_down_sr,fourth_down_sr_off,fourth_down_sr_allowed,net_early_down_epa,early_down_epa_off,early_down_epa_allowed,net_late_down_epa,late_down_epa_off,late_down_epa_allowed,net_explosive_rate,explosive_rate_off,explosive_rate_allowed,net_red_zone_epa,red_zone_epa_off,red_zone_epa_allowed,pass_rush_delta_off,pass_epa_per_play_off,rush_epa_per_play_off,turnover_epa_net,turnover_epa_off,turnover_epa_forced,field_pos_advantage,avg_start_yardline_100_off,avg_start_yardline_100_faced,plays_off,plays_def,total_yards_off,yards_allowed,off_median_epa,success_rate_off,explosive_plays_off,def_median_epa_allowed,success_rate_allowed,explosive_plays_allowed,pass_epa_per_play_allowed,rush_epa_per_play_allowed
2025,BUF,11,0.0603969432413578,0.1178920939564704,0.0574951507151126,0.010526329278945923,0.4605263173580169,0.449999988079071,-0.14765983819961548,0.4864864945411682,0.6341463327407837,0.08713668119162331,0.101150743663311,0.0140140624716877,0.07228560000658041,0.1799548715353012,0.1076692715287208,0.0,0.0,0.0,0.1417572014033793,0.0914016440510749,-0.0503555573523044,0.0,0.0,0.0,7.289304733276367,-25.3256778717041,-32.61498260498047,0.728607177734375,45.97963333129883,46.7082405090332,502.0,456.0,2270.0,1941.0,0.0,0.4939759075641632,0.0,0.0,0.4933920800685882,0.0,,
2025,MIN,12,0.052454829216003404,-0.0431239306926727,-0.0955787599086761,0.004688829183578491,0.3235294222831726,0.3188405930995941,-0.016722410917282104,0.4615384638309479,0.47826087474823,0.16129550151526922,0.025940028950572,-0.1353554725646972,-0.1220486164093018,-0.2328978031873703,-0.1108491867780685,0.0,0.0,0.0,0.2363206036388875,0.2395508885383606,0.0032302848994731,0.0,0.0,0.0,-12.308525085449219,-44.3879508972168,-32.07942581176758,-4.155372619628899,51.5699462890625,47.4145736694336,391.0,408.0,1529.0,1449.0,-0.059208407998085,0.4589743614196777,0.0,-0.0891411751508712,0.4331683218479156,0.0,,
2025,PIT,13,0.0451271068304777,0.0574434921145439,0.0123163852840662,-0.08445411920547485,0.421875,0.5063291192054749,-0.10454541444778442,0.5454545617103577,0.6499999761581421,0.1431288346648215,0.0739131197333335,-0.069215714931488,-0.1657997220754623,0.0438684821128845,0.2096682041883468,0.0,0.0,0.0,0.2962505817413329,0.1295253783464431,-0.1667252033948898,0.0,0.0,0.0,41.42544364929199,-9.18018913269043,-50.60563278198242,0.8202972412109375,46.64124298095703,47.46154022216797,365.0,433.0,1391.0,1780.0,0.0,0.4833333194255829,0.0,-0.0095406183972954,0.480369508266449,0.0,,
2025,JAX,14,0.03907180018723,0.0081431902945041,-0.0309286098927259,-0.021769672632217407,0.4157303273677826,0.4375,-0.04166668653488159,0.5833333134651184,0.625,0.0619159732013941,-0.0114457514137029,-0.073361724615097,0.0690975282341241,0.0493961311876773,-0.0197013970464468,0.0,0.0,0.0,0.13389497809112072,-0.0016656387597322,-0.1355606168508529,0.0,0.0,0.0,37.81161117553711,-23.364646911621094,-61.1762580871582,-0.9648361206054688,49.257938385009766,48.2931022644043,516.0,472.0,1986.0,2089.0,-0.0746646970510482,0.453125,0.0,-0.0253661964088678,0.4680851101875305,0.0,,
2025,TB,15,0.026328653097152703,0.0498355142772197,0.023506861180067,0.011904746294021606,0.4404761791229248,0.4285714328289032,0.024703562259674072,0.5681818127632141,0.54347825050354,0.04115370661020279,0.1183644160628318,0.077210709452629,0.06659725308418268,-0.1083731651306152,-0.1749704182147979,0.0,0.0,0.0,-0.0946479144040494,-0.003465816611424,0.0911820977926254,0.0,0.0,0.0,15.587896347045898,-16.536348342895508,-32.124244689941406,-1.9266242980957031,47.73170852661133,45.805084228515625,501.0,481.0,2123.0,1917.0,-0.0381415635347366,0.4647887349128723,0.0,0.0,0.4926930963993072,0.0,,
2025,SF,16,0.009348543593659999,0.0124674187973141,0.0031188752036541,0.08441558480262762,0.5,0.4155844151973724,0.07826089859008789,0.6000000238418579,0.52173912525177,-0.07393095642328251,-0.0418155491352081,0.0321154072880744,0.221308134496212,0.0759463831782341,-0.1453617513179779,0.0,0.0,0.0,-0.1402264088392257,-0.0646211057901382,0.0756053030490875,0.0,0.0,0.0,-14.43022537231445,-45.13811492919922,-30.70788955688477,2.9737739562988352,45.07930374145508,48.05307769775391,529.0,477.0,2244.0,1930.0,0.0002716729359235,0.5,0.0,0.0109071917831897,0.5042194128036499,0.0,,
2025,ARI,17,0.0085164187476038,0.0171621572226285,0.0086457384750247,0.0313725471496582,0.4666666686534881,0.4352941215038299,0.0959920883178711,0.6279069781303406,0.5319148898124695,-0.042959318961948205,0.0051762224175035,0.0481355413794517,0.14962292648851871,0.0299434382468462,-0.1196794882416725,0.0,0.0,0.0,-0.12319694831967351,-0.0715605020523071,0.0516364462673664,0.0,0.0,0.0,4.06245231628418,-20.528827667236328,-24.591279983520508,-1.7513313293457031,47.85450744628906,46.10317611694336,497.0,513.0,1842.0,2088.0,-0.1272924989461898,0.449392706155777,0.0,0.0,0.4823529422283172,0.0,,
2025,LAC,18,0.0084322085604071,0.0068294974043965,-0.0016027111560106,0.06475776433944708,0.5056179761886597,0.4408602118492126,0.031007707118988037,0.6976743936538696,0.6666666865348816,0.0390461906790733,-0.050338864326477,-0.0893850550055503,0.01737722754478449,0.1478344500064849,0.1304572224617004,0.0,0.0,0.0,0.006574690341949407,-0.1128135025501251,-0.1193881928920745,0.0,0.0,0.0,-12.006937026977539,-42.11699676513672,-30.11005973815918,-0.7594032287597656,48.11133575439453,47.351932525634766,503.0,474.0,2166.0,1812.0,-0.0667780488729476,0.4718875586986542,0.0,-0.0950771942734718,0.4482029676437378,0.0,,
2025,ATL,19,0.005524053238332301,-0.0149543052539229,-0.0204783584922552,0.07465752959251398,0.4246575236320495,0.3499999940395355,-0.08503621816635132,0.5365853905677795,0.6216216087341309,0.0570399456191808,-0.0026484623085707,-0.0596884079277515,-0.0705574206076563,-0.0715558975934982,-0.0009984769858419,0.0,0.0,0.0,-0.2121239900588988,-0.1029460206627845,0.1091779693961143,0.0,0.0,0.0,9.764142990112301,-21.554466247558597,-31.3186092376709,-0.13901519775390625,48.3372917175293,48.19827651977539,426.0,358.0,1894.0,1269.0,-0.0429537817835807,0.4680851101875305,0.0,0.0,0.4747191071510315,0.0,,
2025,,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,921.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025,PHI,21,-0.0031054969877004988,0.0105336736887693,0.0136391706764698,-0.10877731442451477,0.3417721390724182,0.450549453496933,-0.0026737451553344727,0.5882353186607361,0.5909090638160706,-0.0769817754626273,-0.0317649766802787,0.0452167987823486,0.1863377541303634,0.1067144945263862,-0.0796232596039772,0.0,0.0,0.0,0.3360685259103774,0.1931195259094238,-0.1429490000009536,0.0,0.0,0.0,13.291591644287113,-20.45640182495117,-33.74799346923828,-4.710475921630852,51.16557693481445,46.4551010131836,469.0,500.0,1647.0,2059.0,-0.0499312654137611,0.4559139907360077,0.0,-0.0028420859016478,0.4759036004543304,0.0,,
2025,DAL,22,-0.008761182427406311,0.1540353596210479,0.1627965420484542,-0.09980377554893499,0.4634146392345428,0.5632184147834778,0.00915747880935669,0.5476190447807312,0.5384615659713745,0.0725028663873673,0.1395178139209747,0.0670149475336074,-0.22708697617053988,0.2252793461084365,0.4523663222789764,0.0,0.0,0.0,-0.0347428470849991,0.0856733843684196,0.1204162314534187,0.0,0.0,0.0,-7.912702560424801,-28.158266067504883,-20.24556350708008,-1.9822196960449219,47.471622467041016,45.489402770996094,523.0,527.0,2327.0,2474.0,0.0,0.4923076927661896,0.0,0.0483798012137413,0.517175555229187,0.0,,
2025,CAR,23,-0.0330759263597428,0.0072181993164122,0.040294125676155,0.03279685974121088,0.4382022619247436,0.4054054021835327,-0.13333332538604736,0.5333333611488342,0.6666666865348816,0.0303915124386548,0.0216517690569162,-0.0087397433817386,-0.27852865681052197,-0.0461582504212856,0.2323704063892364,0.0,0.0,0.0,-0.0020872130990029075,0.1171904951333999,0.1192777082324028,0.0,0.0,0.0,-18.69582748413086,-36.36920928955078,-17.673381805419922,1.1634330749511719,46.29703140258789,47.46046447753906,511.0,444.0,1985.0,1850.0,-0.0018942746100947,0.4783464670181274,0.0,-0.1044123023748397,0.4331065714359283,0.0,,
2025,CHI,24,-0.0369931217283009,-0.0114934984594583,0.0254996232688426,0.1523809432983398,0.4857142865657806,0.3333333432674408,-0.10438022017478943,0.3783783912658691,0.4827586114406585,-0.1938393339514731,-0.0481991693377494,0.1456401646137237,0.41786549799144257,0.0214603077620267,-0.3964051902294159,0.0,0.0,0.0,-0.1833343803882598,-0.0541460216045379,0.1291883587837219,0.0,0.0,0.0,44.61017036437988,-19.13401985168457,-63.74419021606445,-0.8354644775390625,46.32352828979492,45.48806381225586,417.0,383.0,1693.0,1851.0,-0.1073656231164932,0.4430992603302002,0.0,0.0302690230309963,0.5078533887863159,0.0,,
2025,NYG,25,-0.0506552103906869,-0.0162579994648695,0.0343972109258174,-0.006286263465881403,0.4255319237709045,0.4318181872367859,-0.05813956260681152,0.5,0.5581395626068115,-0.14822001010179509,-0.0926126837730407,0.0556073263287544,0.0864824801683425,0.0718599483370781,-0.0146225318312644,0.0,0.0,0.0,-0.3382904547033832,-0.3386297523975372,-0.000339297694154,0.0,0.0,0.0,-7.274349212646484,-43.11150360107422,-35.837154388427734,5.252677917480469,45.06692886352539,50.31960678100586,516.0,520.0,1971.0,2227.0,-0.0859509631991386,0.4563106894493103,0.0,-0.0246486831456422,0.483495146036148,0.0,,
2025,MIA,26,-0.09620319306850429,0.065350204706192,0.1615533977746963,0.019649118185043335,0.4933333396911621,0.4736842215061188,-0.07874560356140137,0.6285714507102966,0.707317054271698,-0.14693223312497128,-0.0527990572154521,0.0941331759095192,-0.0981077253818512,0.2533295154571533,0.3514372408390045,0.0,0.0,0.0,0.2294666767120361,0.3020841479301452,0.0726174712181091,0.0,0.0,0.0,-0.9533462524414062,-29.95992088317871,-29.006574630737305,-1.5417098999023366,45.57882308959961,44.03711318969727,434.0,493.0,1736.0,2323.0,-0.0109540885314345,0.4686774909496307,0.0,0.0366903766989707,0.5122448801994324,0.0,,
2025,LV,27,-0.1118018371053039,-0.1081299781799316,0.0036718589253723,0.015703260898590088,0.449438214302063,0.4337349534034729,-0.06916993856430054,0.52173912525177,0.5909090638160706,-0.1131700053811073,-0.1507448405027389,-0.0375748351216316,-0.14985373243689531,-0.1098363250494003,0.040017407387495,0.0,0.0,0.0,-0.0536398440599441,-0.1990999281406402,-0.1454600840806961,0.0,0.0,0.0,-13.821952819824219,-54.72843551635742,-40.9064826965332,-3.006084442138672,48.36933135986328,45.36324691772461,473.0,476.0,1842.0,1868.0,-0.133135125041008,0.447761207818985,0.0,-0.0480554215610027,0.4683544337749481,0.0,,
2025,NO,28,-0.11524259671568861,-0.0871757343411445,0.0280668623745441,-0.009465873241424616,0.4022988379001617,0.4117647111415863,0.0019910335540771484,0.4897959232330322,0.4878048896789551,0.0547307645902037,0.0144824674353003,-0.0402482971549034,-0.48748737573623646,-0.3843956589698791,0.1030917167663574,0.0,0.0,0.0,-0.1284214332699774,-0.0844993442296981,0.0439220890402793,0.0,0.0,0.0,22.700176239013672,-21.46240234375,-44.16257858276367,0.6207313537597656,46.2896842956543,46.91041564941406,513.0,489.0,1832.0,1966.0,-0.0676401853561401,0.4598825871944427,0.0,0.0,0.4804123640060425,0.0,,
2025,BAL,29,-0.11681974469684059,0.0037131181452423,0.1205328628420829,-0.04188033938407898,0.4358974397182464,0.4777777791023254,-0.03788268566131592,0.5365853905677795,0.5744680762290955,-0.1184717211872338,-0.0261786971241235,0.0922930240631103,-0.1427864227443933,0.0132977273315191,0.1560841500759124,0.0,0.0,0.0,-0.3837277516722679,-0.2740364968776703,0.1096912547945976,0.0,0.0,0.0,-27.882051467895508,-53.963958740234375,-26.081907272338867,-5.142169952392578,48.1207275390625,42.97855758666992,445.0,524.0,1855.0,2285.0,-0.0019305746536701,0.4797297418117523,0.0,0.0300278849899768,0.5125240683555603,0.0,,
2025,NYJ,30,-0.12145075947046269,-0.0136852860450744,0.1077654734253883,-0.027793079614639282,0.3417721390724182,0.3695652186870575,0.1113044023513794,0.7200000286102295,0.6086956262588501,-0.1077724844217299,-0.0473093912005424,0.0604630932211875,-0.1563442857004702,0.0042014657519757,0.1605457514524459,0.0,0.0,0.0,-0.007412537932395907,0.138308048248291,0.1457205861806869,0.0,0.0,0.0,-35.91877269744873,-43.308570861816406,-7.389798164367676,-1.7005348205566406,48.25678634643555,46.556251525878906,484.0,493.0,1668.0,1983.0,0.0,0.4927536249160766,0.0,-0.1179473400115966,0.4446721374988556,0.0,,
2025,CLE,31,-0.1471222395775839,-0.1454101204872131,0.0017121190903708,-0.050549447536468506,0.4000000059604645,0.450549453496933,0.008474588394165039,0.508474588394165,0.5,-0.1137671694159508,-0.1611480712890625,-0.0473809018731117,-0.2710146829485892,-0.1965788602828979,0.0744358226656913,0.0,0.0,0.0,-0.2674991367384792,0.0106829227879643,0.2781820595264435,0.0,0.0,0.0,-23.444110870361328,-39.337196350097656,-15.893085479736328,1.7710609436035156,48.863895416259766,50.63495635986328,536.0,463.0,1689.0,1574.0,-0.2141115963459015,0.399624764919281,0.0,-0.0583551675081253,0.4347825944423675,0.0,,
2025,CIN,32,-0.1863980963826179,-0.0888760909438133,0.0975220054388046,-0.08342230319976812,0.3975903689861297,0.4810126721858978,0.10204079747200012,0.5306122303009033,0.4285714328289032,-0.3373297229409217,-0.2174008786678314,0.1199288442730903,0.1068850010633468,0.0708737671375274,-0.0360112339258194,0.0,0.0,0.0,0.2019058912992478,0.3347606658935547,0.1328547745943069,0.0,0.0,0.0,-25.246328353881836,-57.10270690917969,-31.85637855529785,-6.505847930908203,50.99778366088867,44.49193572998047,455.0,510.0,1413.0,2365.0,-0.1130881607532501,0.4527472555637359,0.0,0.0103018395602703,0.5059523582458496,0.0,,
2025,TEN,33,-0.18739931285381312,-0.1475873589515686,0.0398119539022445,-0.1325757503509521,0.3333333432674408,0.4659090936183929,-0.005599081516265869,0.5263158082962036,0.5319148898124695,-0.1643580179661513,-0.1825558543205261,-0.0181978363543748,-0.29633336514234543,-0.1798054575920105,0.1165279075503349,0.0,0.0,0.0,0.1395998247899115,0.144272893667221,0.0046730688773095,0.0,0.0,0.0,-6.815258026123043,-35.571861267089844,-28.7566032409668,-6.291984558105469,51.62046813964844,45.32848358154297,475.0,492.0,1394.0,2060.0,-0.2028183937072754,0.4177215099334717,0.0,-0.0450391471385955,0.4620123207569122,0.0,,
